id,venta_id
EN0056256,VE0075309
EN0056257,VE0092699
EN0056258,VE0077839
EN0056259,VE0065218
EN0056260,VE0032612
EN0056261,VE0057367
EN0056262,VE0010213
EN0056263,VE0024230
EN0056264,VE0009206
EN0056265,VE0054778
EN0056266,VE0058135
EN0056267,VE0006829
EN0056268,VE0036269
EN0056269,VE0086011
EN0056270,VE0049142
EN0056271,VE0049031
EN0056272,VE0004064
EN0056273,VE0011136
EN0056274,VE0082108
EN0056275,VE0057304
EN0056276,VE0043405
EN0056277,VE0068705
EN0056278,VE0011298
EN0056279,VE0054864
EN0056280,VE0072018
EN0056281,VE0001489
EN0056282,VE0038637
EN0056283,VE0062235
EN0056284,VE0025376
EN0056285,VE0046010
EN0056286,VE0037907
EN0056287,VE0073616
EN0056288,VE0005697
EN0056289,VE0023434
EN0056290,VE0011088
EN0056291,VE0027551
EN0056292,VE0051856
EN0056293,VE0088867
EN0056294,VE0001740
EN0056295,VE0086324
EN0056296,VE0092855
EN0056297,VE0029743
EN0056298,VE0005693
EN0056299,VE0018082
EN0056300,VE0052941
EN0056301,VE0068703
EN0056302,VE0018685
EN0056303,VE0050112
EN0056304,VE0036985
EN0056305,VE0059309
EN0056306,VE0090299
EN0056307,VE0095575
EN0056308,VE0092617
EN0056309,VE0011445
EN0056310,VE0054164
EN0056311,VE0076032
EN0056312,VE0072989
EN0056313,VE0010530
EN0056314,VE0009475
EN0056315,VE0036798
EN0056316,VE0011929
EN0056317,VE0090901
EN0056318,VE0083114
EN0056319,VE0077127
EN0056320,VE0006911
EN0056321,VE0038769
EN0056322,VE0027821
EN0056323,VE0097092
EN0056324,VE0064595
EN0056325,VE0035101
EN0056326,VE0081033
EN0056327,VE0033828
EN0056328,VE0093557
EN0056329,VE0083444
EN0056330,VE0012344
EN0056331,VE0078873
EN0056332,VE0024325
EN0056333,VE0069940
EN0056334,VE0086482
EN0056335,VE0069131
EN0056336,VE0050188
EN0056337,VE0054254
EN0056338,VE0095386
EN0056339,VE0020301
EN0056340,VE0086288
EN0056341,VE0004237
EN0056342,VE0073164
EN0056343,VE0073614
EN0056344,VE0087268
EN0056345,VE0075711
EN0056346,VE0062712
EN0056347,VE0067668
EN0056348,VE0035837
EN0056349,VE0057249
EN0056350,VE0030375
EN0056351,VE0053517
EN0056352,VE0039550
EN0056353,VE0063795
EN0056354,VE0079832
EN0056355,VE0021267
EN0056356,VE0091955
EN0056357,VE0060135
EN0056358,VE0034667
EN0056359,VE0009525
EN0056360,VE0000989
EN0056361,VE0076591
EN0056362,VE0065200
EN0056363,VE0054151
EN0056364,VE0035095
EN0056365,VE0078207
EN0056366,VE0092752
EN0056367,VE0005742
EN0056368,VE0057144
EN0056369,VE0086394
EN0056370,VE0086152
EN0056371,VE0054772
EN0056372,VE0081842
EN0056373,VE0053777
EN0056374,VE0078018
EN0056375,VE0085827
EN0056376,VE0011417
EN0056377,VE0079256
EN0056378,VE0058550
EN0056379,VE0084361
EN0056380,VE0063901
EN0056381,VE0079359
EN0056382,VE0088160
EN0056383,VE0038401
EN0056384,VE0052999
EN0056385,VE0012800
EN0056386,VE0068035
EN0056387,VE0088730
EN0056388,VE0012555
EN0056389,VE0095698
EN0056390,VE0062385
EN0056391,VE0040312
EN0056392,VE0063415
EN0056393,VE0082522
EN0056394,VE0055801
EN0056395,VE0016621
EN0056396,VE0036073
EN0056397,VE0003200
EN0056398,VE0015107
EN0056399,VE0092603
EN0056400,VE0020106
EN0056401,VE0077074
EN0056402,VE0086205
EN0056403,VE0091334
EN0056404,VE0045258
EN0056405,VE0081098
EN0056406,VE0095159
EN0056407,VE0028780
EN0056408,VE0054487
EN0056409,VE0002001
EN0056410,VE0038502
EN0056411,VE0008935
EN0056412,VE0024238
EN0056413,VE0037041
EN0056414,VE0021109
EN0056415,VE0023497
EN0056416,VE0098065
EN0056417,VE0071661
EN0056418,VE0089202
EN0056419,VE0059268
EN0056420,VE0000874
EN0056421,VE0059827
EN0056422,VE0014256
EN0056423,VE0039914
EN0056424,VE0085961
EN0056425,VE0025752
EN0056426,VE0037163
EN0056427,VE0062123
EN0056428,VE0056339
EN0056429,VE0070992
EN0056430,VE0045892
EN0056431,VE0021773
EN0056432,VE0068089
EN0056433,VE0042022
EN0056434,VE0016239
EN0056435,VE0090587
EN0056436,VE0022336
EN0056437,VE0009870
EN0056438,VE0062344
EN0056439,VE0048908
EN0056440,VE0085357
EN0056441,VE0067047
EN0056442,VE0031971
EN0056443,VE0051709
EN0056444,VE0060110
EN0056445,VE0057731
EN0056446,VE0072303
EN0056447,VE0091973
EN0056448,VE0088348
EN0056449,VE0085031
EN0056450,VE0093519
EN0056451,VE0057959
EN0056452,VE0079420
EN0056453,VE0036338
EN0056454,VE0076426
EN0056455,VE0037574
EN0056456,VE0088971
EN0056457,VE0003838
EN0056458,VE0036226
EN0056459,VE0028449
EN0056460,VE0022262
EN0056461,VE0043624
EN0056462,VE0018314
EN0056463,VE0059491
EN0056464,VE0029871
EN0056465,VE0014178
EN0056466,VE0062927
EN0056467,VE0089708
EN0056468,VE0067457
EN0056469,VE0093463
EN0056470,VE0035320
EN0056471,VE0077216
EN0056472,VE0087437
EN0056473,VE0050261
EN0056474,VE0020573
EN0056475,VE0073505
EN0056476,VE0071904
EN0056477,VE0055016
EN0056478,VE0074387
EN0056479,VE0038986
EN0056480,VE0045488
EN0056481,VE0053303
EN0056482,VE0092290
EN0056483,VE0076441
EN0056484,VE0075026
EN0056485,VE0045695
EN0056486,VE0053298
EN0056487,VE0066423
EN0056488,VE0036128
EN0056489,VE0010684
EN0056490,VE0089797
EN0056491,VE0088337
EN0056492,VE0096710
EN0056493,VE0025545
EN0056494,VE0028623
EN0056495,VE0005173
EN0056496,VE0064734
EN0056497,VE0000817
EN0056498,VE0008047
EN0056499,VE0043793
EN0056500,VE0041160
EN0056501,VE0054393
EN0056502,VE0002958
EN0056503,VE0074148
EN0056504,VE0001391
EN0056505,VE0005435
EN0056506,VE0007870
EN0056507,VE0093526
EN0056508,VE0010954
EN0056509,VE0095612
EN0056510,VE0024064
EN0056511,VE0051218
EN0056512,VE0003810
EN0056513,VE0024541
EN0056514,VE0070728
EN0056515,VE0074588
EN0056516,VE0044010
EN0056517,VE0010500
EN0056518,VE0059849
EN0056519,VE0060685
EN0056520,VE0008530
EN0056521,VE0037325
EN0056522,VE0024357
EN0056523,VE0046832
EN0056524,VE0032429
EN0056525,VE0025698
EN0056526,VE0033799
EN0056527,VE0005606
EN0056528,VE0082593
EN0056529,VE0028118
EN0056530,VE0090657
EN0056531,VE0025759
EN0056532,VE0000893
EN0056533,VE0089117
EN0056534,VE0019416
EN0056535,VE0056846
EN0056536,VE0043245
EN0056537,VE0064087
EN0056538,VE0044432
EN0056539,VE0041728
EN0056540,VE0037049
EN0056541,VE0077043
EN0056542,VE0005075
EN0056543,VE0048283
EN0056544,VE0028377
EN0056545,VE0056060
EN0056546,VE0086452
EN0056547,VE0019625
EN0056548,VE0020178
EN0056549,VE0029932
EN0056550,VE0042952
EN0056551,VE0034852
EN0056552,VE0057304
EN0056553,VE0021053
EN0056554,VE0029353
EN0056555,VE0023160
EN0056556,VE0031412
EN0056557,VE0024918
EN0056558,VE0017141
EN0056559,VE0043894
EN0056560,VE0039486
EN0056561,VE0028489
EN0056562,VE0088078
EN0056563,VE0091234
EN0056564,VE0030711
EN0056565,VE0084003
EN0056566,VE0011045
EN0056567,VE0093685
EN0056568,VE0063006
EN0056569,VE0038239
EN0056570,VE0082242
EN0056571,VE0051155
EN0056572,VE0094889
EN0056573,VE0015432
EN0056574,VE0026487
EN0056575,VE0077051
EN0056576,VE0086687
EN0056577,VE0030782
EN0056578,VE0091615
EN0056579,VE0086702
EN0056580,VE0099275
EN0056581,VE0018260
EN0056582,VE0095889
EN0056583,VE0000168
EN0056584,VE0004654
EN0056585,VE0038480
EN0056586,VE0029473
EN0056587,VE0033070
EN0056588,VE0019797
EN0056589,VE0057421
EN0056590,VE0053566
EN0056591,VE0066467
EN0056592,VE0025590
EN0056593,VE0097690
EN0056594,VE0050268
EN0056595,VE0066001
EN0056596,VE0020357
EN0056597,VE0074403
EN0056598,VE0099764
EN0056599,VE0012132
EN0056600,VE0004237
EN0056601,VE0027443
EN0056602,VE0095440
EN0056603,VE0045290
EN0056604,VE0081554
EN0056605,VE0033107
EN0056606,VE0091188
EN0056607,VE0078534
EN0056608,VE0071161
EN0056609,VE0044403
EN0056610,VE0062855
EN0056611,VE0047830
EN0056612,VE0006456
EN0056613,VE0001778
EN0056614,VE0042242
EN0056615,VE0069120
EN0056616,VE0064465
EN0056617,VE0051319
EN0056618,VE0078344
EN0056619,VE0006752
EN0056620,VE0093093
EN0056621,VE0077105
EN0056622,VE0092832
EN0056623,VE0053658
EN0056624,VE0056710
EN0056625,VE0001816
EN0056626,VE0044113
EN0056627,VE0089946
EN0056628,VE0068363
EN0056629,VE0010718
EN0056630,VE0020914
EN0056631,VE0060880
EN0056632,VE0043354
EN0056633,VE0090887
EN0056634,VE0054038
EN0056635,VE0001719
EN0056636,VE0059504
EN0056637,VE0064748
EN0056638,VE0084251
EN0056639,VE0078119
EN0056640,VE0043443
EN0056641,VE0038669
EN0056642,VE0022842
EN0056643,VE0053325
EN0056644,VE0079287
EN0056645,VE0015348
EN0056646,VE0068449
EN0056647,VE0087719
EN0056648,VE0033955
EN0056649,VE0069870
EN0056650,VE0074195
EN0056651,VE0000358
EN0056652,VE0039548
EN0056653,VE0073330
EN0056654,VE0002810
EN0056655,VE0065200
EN0056656,VE0002670
EN0056657,VE0020186
EN0056658,VE0040393
EN0056659,VE0066759
EN0056660,VE0098135
EN0056661,VE0084788
EN0056662,VE0033743
EN0056663,VE0078347
EN0056664,VE0033296
EN0056665,VE0094755
EN0056666,VE0088145
EN0056667,VE0098246
EN0056668,VE0002102
EN0056669,VE0054520
EN0056670,VE0026499
EN0056671,VE0080530
EN0056672,VE0036042
EN0056673,VE0050005
EN0056674,VE0079676
EN0056675,VE0019729
EN0056676,VE0040436
EN0056677,VE0041365
EN0056678,VE0023556
EN0056679,VE0043588
EN0056680,VE0003617
EN0056681,VE0060986
EN0056682,VE0052713
EN0056683,VE0027076
EN0056684,VE0033302
EN0056685,VE0044788
EN0056686,VE0021640
EN0056687,VE0019414
EN0056688,VE0043385
EN0056689,VE0077916
EN0056690,VE0062250
EN0056691,VE0025913
EN0056692,VE0095411
EN0056693,VE0044165
EN0056694,VE0022526
EN0056695,VE0013775
EN0056696,VE0055019
EN0056697,VE0027777
EN0056698,VE0051336
EN0056699,VE0053211
EN0056700,VE0086819
EN0056701,VE0046317
EN0056702,VE0014326
EN0056703,VE0066083
EN0056704,VE0065740
EN0056705,VE0087987
EN0056706,VE0039228
EN0056707,VE0084556
EN0056708,VE0092613
EN0056709,VE0008014
EN0056710,VE0056480
EN0056711,VE0046407
EN0056712,VE0044703
EN0056713,VE0042215
EN0056714,VE0056718
EN0056715,VE0078516
EN0056716,VE0092266
EN0056717,VE0005978
EN0056718,VE0036468
EN0056719,VE0085481
EN0056720,VE0078091
EN0056721,VE0036229
EN0056722,VE0014439
EN0056723,VE0099402
EN0056724,VE0013234
EN0056725,VE0023537
EN0056726,VE0096109
EN0056727,VE0013161
EN0056728,VE0078785
EN0056729,VE0071851
EN0056730,VE0067504
EN0056731,VE0029853
EN0056732,VE0078943
EN0056733,VE0095719
EN0056734,VE0031484
EN0056735,VE0035949
EN0056736,VE0062362
EN0056737,VE0076490
EN0056738,VE0027181
EN0056739,VE0095207
EN0056740,VE0074778
EN0056741,VE0067886
EN0056742,VE0049062
EN0056743,VE0011477
EN0056744,VE0060623
EN0056745,VE0054273
EN0056746,VE0097596
EN0056747,VE0082911
EN0056748,VE0042016
EN0056749,VE0034350
EN0056750,VE0014114
EN0056751,VE0034258
EN0056752,VE0058216
EN0056753,VE0068958
EN0056754,VE0007046
EN0056755,VE0053328
EN0056756,VE0097672
EN0056757,VE0072907
EN0056758,VE0074485
EN0056759,VE0055140
EN0056760,VE0048848
EN0056761,VE0017434
EN0056762,VE0071112
EN0056763,VE0040929
EN0056764,VE0090894
EN0056765,VE0039839
EN0056766,VE0004035
EN0056767,VE0059904
EN0056768,VE0046577
EN0056769,VE0066661
EN0056770,VE0000415
EN0056771,VE0089522
EN0056772,VE0060763
EN0056773,VE0019734
EN0056774,VE0076738
EN0056775,VE0086684
EN0056776,VE0021516
EN0056777,VE0042424
EN0056778,VE0043560
EN0056779,VE0034210
EN0056780,VE0036946
EN0056781,VE0074183
EN0056782,VE0058017
EN0056783,VE0080769
EN0056784,VE0096264
EN0056785,VE0092527
EN0056786,VE0046661
EN0056787,VE0098171
EN0056788,VE0083362
EN0056789,VE0002392
EN0056790,VE0095981
EN0056791,VE0092807
EN0056792,VE0036369
EN0056793,VE0004237
EN0056794,VE0059589
EN0056795,VE0014604
EN0056796,VE0079175
EN0056797,VE0041649
EN0056798,VE0061753
EN0056799,VE0005495
EN0056800,VE0016240
EN0056801,VE0092754
EN0056802,VE0041002
EN0056803,VE0009891
EN0056804,VE0069929
EN0056805,VE0063767
EN0056806,VE0099765
EN0056807,VE0067404
EN0056808,VE0014709
EN0056809,VE0094081
EN0056810,VE0045679
EN0056811,VE0047204
EN0056812,VE0035445
EN0056813,VE0036104
EN0056814,VE0050012
EN0056815,VE0092667
EN0056816,VE0012459
EN0056817,VE0037607
EN0056818,VE0000814
EN0056819,VE0042949
EN0056820,VE0047416
EN0056821,VE0097570
EN0056822,VE0000815
EN0056823,VE0099042
EN0056824,VE0019864
EN0056825,VE0075379
EN0056826,VE0045779
EN0056827,VE0078912
EN0056828,VE0021872
EN0056829,VE0034725
EN0056830,VE0034296
EN0056831,VE0004424
EN0056832,VE0072366
EN0056833,VE0072932
EN0056834,VE0000826
EN0056835,VE0046068
EN0056836,VE0006655
EN0056837,VE0081296
EN0056838,VE0043596
EN0056839,VE0062740
EN0056840,VE0018114
EN0056841,VE0095800
EN0056842,VE0098150
EN0056843,VE0079479
EN0056844,VE0087166
EN0056845,VE0043899
EN0056846,VE0038927
EN0056847,VE0031015
EN0056848,VE0084331
EN0056849,VE0004517
EN0056850,VE0063973
EN0056851,VE0071906
EN0056852,VE0084641
EN0056853,VE0081927
EN0056854,VE0005892
EN0056855,VE0095493
EN0056856,VE0031885
EN0056857,VE0096088
EN0056858,VE0030002
EN0056859,VE0035123
EN0056860,VE0058967
EN0056861,VE0079632
EN0056862,VE0038358
EN0056863,VE0087072
EN0056864,VE0049935
EN0056865,VE0095793
EN0056866,VE0073311
EN0056867,VE0013611
EN0056868,VE0071526
EN0056869,VE0056100
EN0056870,VE0085438
EN0056871,VE0052351
EN0056872,VE0062520
EN0056873,VE0079833
EN0056874,VE0051234
EN0056875,VE0099205
EN0056876,VE0027460
EN0056877,VE0080226
EN0056878,VE0080099
EN0056879,VE0009253
EN0056880,VE0012669
EN0056881,VE0083090
EN0056882,VE0039358
EN0056883,VE0022654
EN0056884,VE0019961
EN0056885,VE0012813
EN0056886,VE0045755
EN0056887,VE0054612
EN0056888,VE0098183
EN0056889,VE0094568
EN0056890,VE0060083
EN0056891,VE0041751
EN0056892,VE0082379
EN0056893,VE0070817
EN0056894,VE0074851
EN0056895,VE0085866
EN0056896,VE0070055
EN0056897,VE0066780
EN0056898,VE0094674
EN0056899,VE0068713
EN0056900,VE0025759
EN0056901,VE0076313
EN0056902,VE0099950
EN0056903,VE0072178
EN0056904,VE0063461
EN0056905,VE0057911
EN0056906,VE0084647
EN0056907,VE0009667
EN0056908,VE0037328
EN0056909,VE0073993
EN0056910,VE0063131
EN0056911,VE0090324
EN0056912,VE0036779
EN0056913,VE0014299
EN0056914,VE0082382
EN0056915,VE0075270
EN0056916,VE0036251
EN0056917,VE0030579
EN0056918,VE0022977
EN0056919,VE0092750
EN0056920,VE0091262
EN0056921,VE0070246
EN0056922,VE0002759
EN0056923,VE0033189
EN0056924,VE0092732
EN0056925,VE0036241
EN0056926,VE0084307
EN0056927,VE0026537
EN0056928,VE0083997
EN0056929,VE0032831
EN0056930,VE0072370
EN0056931,VE0072875
EN0056932,VE0045554
EN0056933,VE0001879
EN0056934,VE0064317
EN0056935,VE0038192
EN0056936,VE0013985
EN0056937,VE0078766
EN0056938,VE0015864
EN0056939,VE0022594
EN0056940,VE0010298
EN0056941,VE0093172
EN0056942,VE0009215
EN0056943,VE0019021
EN0056944,VE0022363
EN0056945,VE0030201
EN0056946,VE0068620
EN0056947,VE0030510
EN0056948,VE0013662
EN0056949,VE0057536
EN0056950,VE0061024
EN0056951,VE0021865
EN0056952,VE0073437
EN0056953,VE0072292
EN0056954,VE0051202
EN0056955,VE0062025
EN0056956,VE0029228
EN0056957,VE0072110
EN0056958,VE0075937
EN0056959,VE0000804
EN0056960,VE0097499
EN0056961,VE0059223
EN0056962,VE0013872
EN0056963,VE0011340
EN0056964,VE0090345
EN0056965,VE0078548
EN0056966,VE0006764
EN0056967,VE0000330
EN0056968,VE0091589
EN0056969,VE0038653
EN0056970,VE0073371
EN0056971,VE0004019
EN0056972,VE0074906
EN0056973,VE0091783
EN0056974,VE0054042
EN0056975,VE0023894
EN0056976,VE0065693
EN0056977,VE0067368
EN0056978,VE0010907
EN0056979,VE0022787
EN0056980,VE0002127
EN0056981,VE0089573
EN0056982,VE0040652
EN0056983,VE0044762
EN0056984,VE0092883
EN0056985,VE0001200
EN0056986,VE0044850
EN0056987,VE0082468
EN0056988,VE0076714
EN0056989,VE0015791
EN0056990,VE0057388
EN0056991,VE0058629
EN0056992,VE0050975
EN0056993,VE0004074
EN0056994,VE0086671
EN0056995,VE0006869
EN0056996,VE0047962
EN0056997,VE0050683
EN0056998,VE0021858
EN0056999,VE0047846
EN0057000,VE0063296
EN0057001,VE0021613
EN0057002,VE0091604
EN0057003,VE0052805
EN0057004,VE0080084
EN0057005,VE0088099
EN0057006,VE0035877
EN0057007,VE0041277
EN0057008,VE0090655
EN0057009,VE0079188
EN0057010,VE0077929
EN0057011,VE0011046
EN0057012,VE0014502
EN0057013,VE0034677
EN0057014,VE0098092
EN0057015,VE0094269
EN0057016,VE0002472
EN0057017,VE0056767
EN0057018,VE0040888
EN0057019,VE0050165
EN0057020,VE0055934
EN0057021,VE0081623
EN0057022,VE0005596
EN0057023,VE0068215
EN0057024,VE0009356
EN0057025,VE0043498
EN0057026,VE0018039
EN0057027,VE0013328
EN0057028,VE0029103
EN0057029,VE0023404
EN0057030,VE0060613
EN0057031,VE0064759
EN0057032,VE0030914
EN0057033,VE0036130
EN0057034,VE0001686
EN0057035,VE0065377
EN0057036,VE0088231
EN0057037,VE0069364
EN0057038,VE0067357
EN0057039,VE0087030
EN0057040,VE0048723
EN0057041,VE0018027
EN0057042,VE0024792
EN0057043,VE0020268
EN0057044,VE0016025
EN0057045,VE0056989
EN0057046,VE0019953
EN0057047,VE0077308
EN0057048,VE0041992
EN0057049,VE0035776
EN0057050,VE0061458
EN0057051,VE0012500
EN0057052,VE0006210
EN0057053,VE0034377
EN0057054,VE0012213
EN0057055,VE0069966
EN0057056,VE0013884
EN0057057,VE0073246
EN0057058,VE0057424
EN0057059,VE0075819
EN0057060,VE0057576
EN0057061,VE0069891
EN0057062,VE0056483
EN0057063,VE0019380
EN0057064,VE0069824
EN0057065,VE0080303
EN0057066,VE0004898
EN0057067,VE0062067
EN0057068,VE0074450
EN0057069,VE0006709
EN0057070,VE0064365
EN0057071,VE0022902
EN0057072,VE0080209
EN0057073,VE0037500
EN0057074,VE0044350
EN0057075,VE0053868
EN0057076,VE0048064
EN0057077,VE0050464
EN0057078,VE0027666
EN0057079,VE0030891
EN0057080,VE0040203
EN0057081,VE0080474
EN0057082,VE0021451
EN0057083,VE0005066
EN0057084,VE0043333
EN0057085,VE0006545
EN0057086,VE0013984
EN0057087,VE0023297
EN0057088,VE0094061
EN0057089,VE0084682
EN0057090,VE0012529
EN0057091,VE0007539
EN0057092,VE0009196
EN0057093,VE0095877
EN0057094,VE0051189
EN0057095,VE0083753
EN0057096,VE0092004
EN0057097,VE0086497
EN0057098,VE0078254
EN0057099,VE0049497
EN0057100,VE0023363
EN0057101,VE0012889
EN0057102,VE0072732
EN0057103,VE0078331
EN0057104,VE0048881
EN0057105,VE0031090
EN0057106,VE0061577
EN0057107,VE0042206
EN0057108,VE0001252
EN0057109,VE0063482
EN0057110,VE0078914
EN0057111,VE0061395
EN0057112,VE0074423
EN0057113,VE0082871
EN0057114,VE0047867
EN0057115,VE0017592
EN0057116,VE0067531
EN0057117,VE0088902
EN0057118,VE0068158
EN0057119,VE0077101
EN0057120,VE0085906
EN0057121,VE0038559
EN0057122,VE0020788
EN0057123,VE0032907
EN0057124,VE0046195
EN0057125,VE0012526
EN0057126,VE0080640
EN0057127,VE0008047
EN0057128,VE0088327
EN0057129,VE0057485
EN0057130,VE0033424
EN0057131,VE0059615
EN0057132,VE0028555
EN0057133,VE0080213
EN0057134,VE0098058
EN0057135,VE0076001
EN0057136,VE0018997
EN0057137,VE0043852
EN0057138,VE0067165
EN0057139,VE0096093
EN0057140,VE0016849
EN0057141,VE0087256
EN0057142,VE0055631
EN0057143,VE0095200
EN0057144,VE0028906
EN0057145,VE0051824
EN0057146,VE0031288
EN0057147,VE0017611
EN0057148,VE0082402
EN0057149,VE0039624
EN0057150,VE0000220
EN0057151,VE0007217
EN0057152,VE0061726
EN0057153,VE0056098
EN0057154,VE0054861
EN0057155,VE0024594
EN0057156,VE0033823
EN0057157,VE0008166
EN0057158,VE0096705
EN0057159,VE0017145
EN0057160,VE0008521
EN0057161,VE0047981
EN0057162,VE0090923
EN0057163,VE0065678
EN0057164,VE0046936
EN0057165,VE0032998
EN0057166,VE0075982
EN0057167,VE0049650
EN0057168,VE0027132
EN0057169,VE0079234
EN0057170,VE0088639
EN0057171,VE0025282
EN0057172,VE0037986
EN0057173,VE0017282
EN0057174,VE0019451
EN0057175,VE0080031
EN0057176,VE0026271
EN0057177,VE0091556
EN0057178,VE0071104
EN0057179,VE0072498
EN0057180,VE0010855
EN0057181,VE0051501
EN0057182,VE0081207
EN0057183,VE0078955
EN0057184,VE0085301
EN0057185,VE0009123
EN0057186,VE0066394
EN0057187,VE0045352
EN0057188,VE0037846
EN0057189,VE0008360
EN0057190,VE0072789
EN0057191,VE0061161
EN0057192,VE0071743
EN0057193,VE0026327
EN0057194,VE0016344
EN0057195,VE0019842
EN0057196,VE0027788
EN0057197,VE0012075
EN0057198,VE0099872
EN0057199,VE0008188
EN0057200,VE0027116
EN0057201,VE0072210
EN0057202,VE0014167
EN0057203,VE0067259
EN0057204,VE0008685
EN0057205,VE0043842
EN0057206,VE0094290
EN0057207,VE0097116
EN0057208,VE0085490
EN0057209,VE0044954
EN0057210,VE0024370
EN0057211,VE0093188
EN0057212,VE0094421
EN0057213,VE0015392
EN0057214,VE0016636
EN0057215,VE0001504
EN0057216,VE0009878
EN0057217,VE0019900
EN0057218,VE0065624
EN0057219,VE0005093
EN0057220,VE0015600
EN0057221,VE0097568
EN0057222,VE0082494
EN0057223,VE0007498
EN0057224,VE0047337
EN0057225,VE0021285
EN0057226,VE0017212
EN0057227,VE0071884
EN0057228,VE0003872
EN0057229,VE0061122
EN0057230,VE0040750
EN0057231,VE0045300
EN0057232,VE0065399
EN0057233,VE0029413
EN0057234,VE0091657
EN0057235,VE0000866
EN0057236,VE0087646
EN0057237,VE0061816
EN0057238,VE0097787
EN0057239,VE0008330
EN0057240,VE0087387
EN0057241,VE0037832
EN0057242,VE0063511
EN0057243,VE0033053
EN0057244,VE0047405
EN0057245,VE0039162
EN0057246,VE0082089
EN0057247,VE0060206
EN0057248,VE0003048
EN0057249,VE0000818
EN0057250,VE0032270
EN0057251,VE0049017
EN0057252,VE0009040
EN0057253,VE0013969
EN0057254,VE0011907
EN0057255,VE0031673
EN0057256,VE0018495
EN0057257,VE0034460
EN0057258,VE0030901
EN0057259,VE0027153
EN0057260,VE0000758
EN0057261,VE0059672
EN0057262,VE0012997
EN0057263,VE0023820
EN0057264,VE0094421
EN0057265,VE0098450
EN0057266,VE0060754
EN0057267,VE0005100
EN0057268,VE0057641
EN0057269,VE0073635
EN0057270,VE0096636
EN0057271,VE0041592
EN0057272,VE0075340
EN0057273,VE0054388
EN0057274,VE0077073
EN0057275,VE0035051
EN0057276,VE0095530
EN0057277,VE0017379
EN0057278,VE0057248
EN0057279,VE0088795
EN0057280,VE0024166
EN0057281,VE0094347
EN0057282,VE0065632
EN0057283,VE0028228
EN0057284,VE0011234
EN0057285,VE0085503
EN0057286,VE0020438
EN0057287,VE0041669
EN0057288,VE0067865
EN0057289,VE0074390
EN0057290,VE0030075
EN0057291,VE0060907
EN0057292,VE0063957
EN0057293,VE0090525
EN0057294,VE0072489
EN0057295,VE0067920
EN0057296,VE0067906
EN0057297,VE0006089
EN0057298,VE0005134
EN0057299,VE0046884
EN0057300,VE0051477
EN0057301,VE0057417
EN0057302,VE0068015
EN0057303,VE0031627
EN0057304,VE0034769
EN0057305,VE0058812
EN0057306,VE0043499
EN0057307,VE0070917
EN0057308,VE0080101
EN0057309,VE0032670
EN0057310,VE0011153
EN0057311,VE0056525
EN0057312,VE0018155
EN0057313,VE0067939
EN0057314,VE0024555
EN0057315,VE0008974
EN0057316,VE0037072
EN0057317,VE0012350
EN0057318,VE0054649
EN0057319,VE0005180
EN0057320,VE0069909
EN0057321,VE0020176
EN0057322,VE0032096
EN0057323,VE0028417
EN0057324,VE0019191
EN0057325,VE0031227
EN0057326,VE0031514
EN0057327,VE0063792
EN0057328,VE0070206
EN0057329,VE0007120
EN0057330,VE0017149
EN0057331,VE0010215
EN0057332,VE0086443
EN0057333,VE0043989
EN0057334,VE0069777
EN0057335,VE0041632
EN0057336,VE0033200
EN0057337,VE0090413
EN0057338,VE0035249
EN0057339,VE0015828
EN0057340,VE0040884
EN0057341,VE0023618
EN0057342,VE0018696
EN0057343,VE0029651
EN0057344,VE0045850
EN0057345,VE0064384
EN0057346,VE0004169
EN0057347,VE0052367
EN0057348,VE0080995
EN0057349,VE0058239
EN0057350,VE0085776
EN0057351,VE0014349
EN0057352,VE0023392
EN0057353,VE0072324
EN0057354,VE0089721
EN0057355,VE0037730
EN0057356,VE0016933
EN0057357,VE0010514
EN0057358,VE0006820
EN0057359,VE0063094
EN0057360,VE0002264
EN0057361,VE0050412
EN0057362,VE0029544
EN0057363,VE0021090
EN0057364,VE0075985
EN0057365,VE0040378
EN0057366,VE0034711
EN0057367,VE0053284
EN0057368,VE0039207
EN0057369,VE0067755
EN0057370,VE0002168
EN0057371,VE0091484
EN0057372,VE0028024
EN0057373,VE0075046
EN0057374,VE0000002
EN0057375,VE0089218
EN0057376,VE0024596
EN0057377,VE0086964
EN0057378,VE0044242
EN0057379,VE0058674
EN0057380,VE0027552
EN0057381,VE0085835
EN0057382,VE0023767
EN0057383,VE0057830
EN0057384,VE0067661
EN0057385,VE0034565
EN0057386,VE0076005
EN0057387,VE0020392
EN0057388,VE0070836
EN0057389,VE0036592
EN0057390,VE0038351
EN0057391,VE0054692
EN0057392,VE0078345
EN0057393,VE0036530
EN0057394,VE0027579
EN0057395,VE0011819
EN0057396,VE0096939
EN0057397,VE0041277
EN0057398,VE0016883
EN0057399,VE0069840
EN0057400,VE0039613
EN0057401,VE0022208
EN0057402,VE0084666
EN0057403,VE0009470
EN0057404,VE0034576
EN0057405,VE0048298
EN0057406,VE0023317
EN0057407,VE0027491
EN0057408,VE0044002
EN0057409,VE0034424
EN0057410,VE0092587
EN0057411,VE0087172
EN0057412,VE0057104
EN0057413,VE0077628
EN0057414,VE0038799
EN0057415,VE0036875
EN0057416,VE0020827
EN0057417,VE0080636
EN0057418,VE0020777
EN0057419,VE0058509
EN0057420,VE0065272
EN0057421,VE0000505
