id,colaborador_id,usuario_id,tipocolaborador_id
UC0051244,CL0051244,US0051244,TP00003
UC0051245,CL0051245,US0051245,TP00002
UC0051246,CL0051246,US0051246,TP00003
UC0051247,CL0051247,US0051247,TP00001
UC0051248,CL0051248,US0051248,TP00003
UC0051249,CL0051249,US0051249,TP00002
UC0051250,CL0051250,US0051250,TP00001
UC0051251,CL0051251,US0051251,TP00001
UC0051252,CL0051252,US0051252,TP00001
UC0051253,CL0051253,US0051253,TP00002
UC0051254,CL0051254,US0051254,TP00002
UC0051255,CL0051255,US0051255,TP00001
UC0051256,CL0051256,US0051256,TP00002
UC0051257,CL0051257,US0051257,TP00002
UC0051258,CL0051258,US0051258,TP00003
UC0051259,CL0051259,US0051259,TP00003
UC0051260,CL0051260,US0051260,TP00002
UC0051261,CL0051261,US0051261,TP00002
UC0051262,CL0051262,US0051262,TP00001
UC0051263,CL0051263,US0051263,TP00002
UC0051264,CL0051264,US0051264,TP00002
UC0051265,CL0051265,US0051265,TP00001
UC0051266,CL0051266,US0051266,TP00001
UC0051267,CL0051267,US0051267,TP00002
UC0051268,CL0051268,US0051268,TP00001
UC0051269,CL0051269,US0051269,TP00003
UC0051270,CL0051270,US0051270,TP00003
UC0051271,CL0051271,US0051271,TP00002
UC0051272,CL0051272,US0051272,TP00001
UC0051273,CL0051273,US0051273,TP00002
UC0051274,CL0051274,US0051274,TP00002
UC0051275,CL0051275,US0051275,TP00003
UC0051276,CL0051276,US0051276,TP00003
UC0051277,CL0051277,US0051277,TP00003
UC0051278,CL0051278,US0051278,TP00003
UC0051279,CL0051279,US0051279,TP00001
UC0051280,CL0051280,US0051280,TP00003
UC0051281,CL0051281,US0051281,TP00001
UC0051282,CL0051282,US0051282,TP00002
UC0051283,CL0051283,US0051283,TP00002
UC0051284,CL0051284,US0051284,TP00001
UC0051285,CL0051285,US0051285,TP00001
UC0051286,CL0051286,US0051286,TP00001
UC0051287,CL0051287,US0051287,TP00001
UC0051288,CL0051288,US0051288,TP00001
UC0051289,CL0051289,US0051289,TP00002
UC0051290,CL0051290,US0051290,TP00001
UC0051291,CL0051291,US0051291,TP00003
UC0051292,CL0051292,US0051292,TP00003
UC0051293,CL0051293,US0051293,TP00003
UC0051294,CL0051294,US0051294,TP00002
UC0051295,CL0051295,US0051295,TP00001
UC0051296,CL0051296,US0051296,TP00003
UC0051297,CL0051297,US0051297,TP00001
UC0051298,CL0051298,US0051298,TP00001
UC0051299,CL0051299,US0051299,TP00001
UC0051300,CL0051300,US0051300,TP00001
UC0051301,CL0051301,US0051301,TP00003
UC0051302,CL0051302,US0051302,TP00001
UC0051303,CL0051303,US0051303,TP00003
UC0051304,CL0051304,US0051304,TP00001
UC0051305,CL0051305,US0051305,TP00001
UC0051306,CL0051306,US0051306,TP00003
UC0051307,CL0051307,US0051307,TP00001
UC0051308,CL0051308,US0051308,TP00002
UC0051309,CL0051309,US0051309,TP00003
UC0051310,CL0051310,US0051310,TP00003
UC0051311,CL0051311,US0051311,TP00002
UC0051312,CL0051312,US0051312,TP00003
UC0051313,CL0051313,US0051313,TP00002
UC0051314,CL0051314,US0051314,TP00001
UC0051315,CL0051315,US0051315,TP00001
UC0051316,CL0051316,US0051316,TP00001
UC0051317,CL0051317,US0051317,TP00002
UC0051318,CL0051318,US0051318,TP00003
UC0051319,CL0051319,US0051319,TP00001
UC0051320,CL0051320,US0051320,TP00002
UC0051321,CL0051321,US0051321,TP00003
UC0051322,CL0051322,US0051322,TP00003
UC0051323,CL0051323,US0051323,TP00002
UC0051324,CL0051324,US0051324,TP00002
UC0051325,CL0051325,US0051325,TP00003
UC0051326,CL0051326,US0051326,TP00001
UC0051327,CL0051327,US0051327,TP00001
UC0051328,CL0051328,US0051328,TP00001
UC0051329,CL0051329,US0051329,TP00003
UC0051330,CL0051330,US0051330,TP00001
UC0051331,CL0051331,US0051331,TP00001
UC0051332,CL0051332,US0051332,TP00001
UC0051333,CL0051333,US0051333,TP00002
UC0051334,CL0051334,US0051334,TP00003
UC0051335,CL0051335,US0051335,TP00002
UC0051336,CL0051336,US0051336,TP00003
UC0051337,CL0051337,US0051337,TP00001
UC0051338,CL0051338,US0051338,TP00003
UC0051339,CL0051339,US0051339,TP00001
UC0051340,CL0051340,US0051340,TP00003
UC0051341,CL0051341,US0051341,TP00002
UC0051342,CL0051342,US0051342,TP00002
UC0051343,CL0051343,US0051343,TP00002
UC0051344,CL0051344,US0051344,TP00003
UC0051345,CL0051345,US0051345,TP00003
UC0051346,CL0051346,US0051346,TP00002
UC0051347,CL0051347,US0051347,TP00002
UC0051348,CL0051348,US0051348,TP00003
UC0051349,CL0051349,US0051349,TP00001
UC0051350,CL0051350,US0051350,TP00002
UC0051351,CL0051351,US0051351,TP00003
UC0051352,CL0051352,US0051352,TP00003
UC0051353,CL0051353,US0051353,TP00003
UC0051354,CL0051354,US0051354,TP00001
UC0051355,CL0051355,US0051355,TP00002
UC0051356,CL0051356,US0051356,TP00003
UC0051357,CL0051357,US0051357,TP00003
UC0051358,CL0051358,US0051358,TP00002
UC0051359,CL0051359,US0051359,TP00001
UC0051360,CL0051360,US0051360,TP00002
UC0051361,CL0051361,US0051361,TP00002
UC0051362,CL0051362,US0051362,TP00001
UC0051363,CL0051363,US0051363,TP00002
UC0051364,CL0051364,US0051364,TP00001
UC0051365,CL0051365,US0051365,TP00001
UC0051366,CL0051366,US0051366,TP00002
UC0051367,CL0051367,US0051367,TP00003
UC0051368,CL0051368,US0051368,TP00003
UC0051369,CL0051369,US0051369,TP00002
UC0051370,CL0051370,US0051370,TP00002
UC0051371,CL0051371,US0051371,TP00001
UC0051372,CL0051372,US0051372,TP00002
UC0051373,CL0051373,US0051373,TP00001
UC0051374,CL0051374,US0051374,TP00003
UC0051375,CL0051375,US0051375,TP00003
UC0051376,CL0051376,US0051376,TP00001
UC0051377,CL0051377,US0051377,TP00001
UC0051378,CL0051378,US0051378,TP00003
UC0051379,CL0051379,US0051379,TP00002
UC0051380,CL0051380,US0051380,TP00001
UC0051381,CL0051381,US0051381,TP00003
UC0051382,CL0051382,US0051382,TP00003
UC0051383,CL0051383,US0051383,TP00003
UC0051384,CL0051384,US0051384,TP00002
UC0051385,CL0051385,US0051385,TP00003
UC0051386,CL0051386,US0051386,TP00002
UC0051387,CL0051387,US0051387,TP00002
UC0051388,CL0051388,US0051388,TP00001
UC0051389,CL0051389,US0051389,TP00002
UC0051390,CL0051390,US0051390,TP00003
UC0051391,CL0051391,US0051391,TP00002
UC0051392,CL0051392,US0051392,TP00003
UC0051393,CL0051393,US0051393,TP00003
UC0051394,CL0051394,US0051394,TP00003
UC0051395,CL0051395,US0051395,TP00003
UC0051396,CL0051396,US0051396,TP00001
UC0051397,CL0051397,US0051397,TP00002
UC0051398,CL0051398,US0051398,TP00003
UC0051399,CL0051399,US0051399,TP00001
UC0051400,CL0051400,US0051400,TP00003
UC0051401,CL0051401,US0051401,TP00002
UC0051402,CL0051402,US0051402,TP00003
UC0051403,CL0051403,US0051403,TP00003
UC0051404,CL0051404,US0051404,TP00002
UC0051405,CL0051405,US0051405,TP00002
UC0051406,CL0051406,US0051406,TP00001
UC0051407,CL0051407,US0051407,TP00003
UC0051408,CL0051408,US0051408,TP00002
UC0051409,CL0051409,US0051409,TP00001
UC0051410,CL0051410,US0051410,TP00003
UC0051411,CL0051411,US0051411,TP00003
UC0051412,CL0051412,US0051412,TP00003
UC0051413,CL0051413,US0051413,TP00003
UC0051414,CL0051414,US0051414,TP00002
UC0051415,CL0051415,US0051415,TP00002
UC0051416,CL0051416,US0051416,TP00002
UC0051417,CL0051417,US0051417,TP00002
UC0051418,CL0051418,US0051418,TP00003
UC0051419,CL0051419,US0051419,TP00002
UC0051420,CL0051420,US0051420,TP00003
UC0051421,CL0051421,US0051421,TP00001
UC0051422,CL0051422,US0051422,TP00001
UC0051423,CL0051423,US0051423,TP00001
UC0051424,CL0051424,US0051424,TP00002
UC0051425,CL0051425,US0051425,TP00002
UC0051426,CL0051426,US0051426,TP00003
UC0051427,CL0051427,US0051427,TP00002
UC0051428,CL0051428,US0051428,TP00001
UC0051429,CL0051429,US0051429,TP00002
UC0051430,CL0051430,US0051430,TP00002
UC0051431,CL0051431,US0051431,TP00003
UC0051432,CL0051432,US0051432,TP00002
UC0051433,CL0051433,US0051433,TP00003
UC0051434,CL0051434,US0051434,TP00003
UC0051435,CL0051435,US0051435,TP00003
UC0051436,CL0051436,US0051436,TP00002
UC0051437,CL0051437,US0051437,TP00001
UC0051438,CL0051438,US0051438,TP00002
UC0051439,CL0051439,US0051439,TP00003
UC0051440,CL0051440,US0051440,TP00001
UC0051441,CL0051441,US0051441,TP00002
UC0051442,CL0051442,US0051442,TP00002
UC0051443,CL0051443,US0051443,TP00001
UC0051444,CL0051444,US0051444,TP00001
UC0051445,CL0051445,US0051445,TP00001
UC0051446,CL0051446,US0051446,TP00003
UC0051447,CL0051447,US0051447,TP00001
UC0051448,CL0051448,US0051448,TP00001
UC0051449,CL0051449,US0051449,TP00001
UC0051450,CL0051450,US0051450,TP00003
UC0051451,CL0051451,US0051451,TP00003
UC0051452,CL0051452,US0051452,TP00001
UC0051453,CL0051453,US0051453,TP00001
UC0051454,CL0051454,US0051454,TP00003
UC0051455,CL0051455,US0051455,TP00003
UC0051456,CL0051456,US0051456,TP00002
UC0051457,CL0051457,US0051457,TP00003
UC0051458,CL0051458,US0051458,TP00002
UC0051459,CL0051459,US0051459,TP00001
UC0051460,CL0051460,US0051460,TP00002
UC0051461,CL0051461,US0051461,TP00001
UC0051462,CL0051462,US0051462,TP00002
UC0051463,CL0051463,US0051463,TP00001
UC0051464,CL0051464,US0051464,TP00002
UC0051465,CL0051465,US0051465,TP00003
UC0051466,CL0051466,US0051466,TP00002
UC0051467,CL0051467,US0051467,TP00002
UC0051468,CL0051468,US0051468,TP00002
UC0051469,CL0051469,US0051469,TP00003
UC0051470,CL0051470,US0051470,TP00001
UC0051471,CL0051471,US0051471,TP00002
UC0051472,CL0051472,US0051472,TP00003
UC0051473,CL0051473,US0051473,TP00003
UC0051474,CL0051474,US0051474,TP00001
UC0051475,CL0051475,US0051475,TP00002
UC0051476,CL0051476,US0051476,TP00003
UC0051477,CL0051477,US0051477,TP00003
UC0051478,CL0051478,US0051478,TP00001
UC0051479,CL0051479,US0051479,TP00001
UC0051480,CL0051480,US0051480,TP00002
UC0051481,CL0051481,US0051481,TP00001
UC0051482,CL0051482,US0051482,TP00003
UC0051483,CL0051483,US0051483,TP00001
UC0051484,CL0051484,US0051484,TP00002
UC0051485,CL0051485,US0051485,TP00001
UC0051486,CL0051486,US0051486,TP00001
UC0051487,CL0051487,US0051487,TP00003
UC0051488,CL0051488,US0051488,TP00001
UC0051489,CL0051489,US0051489,TP00003
UC0051490,CL0051490,US0051490,TP00001
UC0051491,CL0051491,US0051491,TP00002
UC0051492,CL0051492,US0051492,TP00001
UC0051493,CL0051493,US0051493,TP00002
UC0051494,CL0051494,US0051494,TP00002
UC0051495,CL0051495,US0051495,TP00002
UC0051496,CL0051496,US0051496,TP00001
UC0051497,CL0051497,US0051497,TP00002
UC0051498,CL0051498,US0051498,TP00002
UC0051499,CL0051499,US0051499,TP00002
UC0051500,CL0051500,US0051500,TP00003
UC0051501,CL0051501,US0051501,TP00003
UC0051502,CL0051502,US0051502,TP00002
UC0051503,CL0051503,US0051503,TP00002
UC0051504,CL0051504,US0051504,TP00001
UC0051505,CL0051505,US0051505,TP00003
UC0051506,CL0051506,US0051506,TP00003
UC0051507,CL0051507,US0051507,TP00003
UC0051508,CL0051508,US0051508,TP00002
UC0051509,CL0051509,US0051509,TP00002
UC0051510,CL0051510,US0051510,TP00002
UC0051511,CL0051511,US0051511,TP00003
UC0051512,CL0051512,US0051512,TP00002
UC0051513,CL0051513,US0051513,TP00002
UC0051514,CL0051514,US0051514,TP00001
UC0051515,CL0051515,US0051515,TP00002
UC0051516,CL0051516,US0051516,TP00002
UC0051517,CL0051517,US0051517,TP00002
UC0051518,CL0051518,US0051518,TP00003
UC0051519,CL0051519,US0051519,TP00002
UC0051520,CL0051520,US0051520,TP00003
UC0051521,CL0051521,US0051521,TP00001
UC0051522,CL0051522,US0051522,TP00002
UC0051523,CL0051523,US0051523,TP00002
UC0051524,CL0051524,US0051524,TP00002
UC0051525,CL0051525,US0051525,TP00003
UC0051526,CL0051526,US0051526,TP00003
UC0051527,CL0051527,US0051527,TP00001
UC0051528,CL0051528,US0051528,TP00001
UC0051529,CL0051529,US0051529,TP00002
UC0051530,CL0051530,US0051530,TP00003
UC0051531,CL0051531,US0051531,TP00001
UC0051532,CL0051532,US0051532,TP00001
UC0051533,CL0051533,US0051533,TP00003
UC0051534,CL0051534,US0051534,TP00003
UC0051535,CL0051535,US0051535,TP00003
UC0051536,CL0051536,US0051536,TP00002
UC0051537,CL0051537,US0051537,TP00001
UC0051538,CL0051538,US0051538,TP00002
UC0051539,CL0051539,US0051539,TP00002
UC0051540,CL0051540,US0051540,TP00001
UC0051541,CL0051541,US0051541,TP00003
UC0051542,CL0051542,US0051542,TP00001
UC0051543,CL0051543,US0051543,TP00003
UC0051544,CL0051544,US0051544,TP00002
UC0051545,CL0051545,US0051545,TP00003
UC0051546,CL0051546,US0051546,TP00002
UC0051547,CL0051547,US0051547,TP00003
UC0051548,CL0051548,US0051548,TP00001
UC0051549,CL0051549,US0051549,TP00003
UC0051550,CL0051550,US0051550,TP00001
UC0051551,CL0051551,US0051551,TP00002
UC0051552,CL0051552,US0051552,TP00003
UC0051553,CL0051553,US0051553,TP00003
UC0051554,CL0051554,US0051554,TP00002
UC0051555,CL0051555,US0051555,TP00001
UC0051556,CL0051556,US0051556,TP00001
UC0051557,CL0051557,US0051557,TP00003
UC0051558,CL0051558,US0051558,TP00002
UC0051559,CL0051559,US0051559,TP00002
UC0051560,CL0051560,US0051560,TP00003
UC0051561,CL0051561,US0051561,TP00002
UC0051562,CL0051562,US0051562,TP00002
UC0051563,CL0051563,US0051563,TP00002
UC0051564,CL0051564,US0051564,TP00001
UC0051565,CL0051565,US0051565,TP00003
UC0051566,CL0051566,US0051566,TP00001
UC0051567,CL0051567,US0051567,TP00003
UC0051568,CL0051568,US0051568,TP00001
UC0051569,CL0051569,US0051569,TP00003
UC0051570,CL0051570,US0051570,TP00003
UC0051571,CL0051571,US0051571,TP00003
UC0051572,CL0051572,US0051572,TP00002
UC0051573,CL0051573,US0051573,TP00002
UC0051574,CL0051574,US0051574,TP00001
UC0051575,CL0051575,US0051575,TP00003
UC0051576,CL0051576,US0051576,TP00002
UC0051577,CL0051577,US0051577,TP00001
UC0051578,CL0051578,US0051578,TP00001
UC0051579,CL0051579,US0051579,TP00001
UC0051580,CL0051580,US0051580,TP00002
UC0051581,CL0051581,US0051581,TP00003
UC0051582,CL0051582,US0051582,TP00003
UC0051583,CL0051583,US0051583,TP00003
UC0051584,CL0051584,US0051584,TP00003
UC0051585,CL0051585,US0051585,TP00002
UC0051586,CL0051586,US0051586,TP00002
UC0051587,CL0051587,US0051587,TP00003
UC0051588,CL0051588,US0051588,TP00002
UC0051589,CL0051589,US0051589,TP00001
UC0051590,CL0051590,US0051590,TP00003
UC0051591,CL0051591,US0051591,TP00001
UC0051592,CL0051592,US0051592,TP00002
UC0051593,CL0051593,US0051593,TP00003
UC0051594,CL0051594,US0051594,TP00001
UC0051595,CL0051595,US0051595,TP00002
UC0051596,CL0051596,US0051596,TP00003
UC0051597,CL0051597,US0051597,TP00001
UC0051598,CL0051598,US0051598,TP00002
UC0051599,CL0051599,US0051599,TP00003
UC0051600,CL0051600,US0051600,TP00002
UC0051601,CL0051601,US0051601,TP00003
UC0051602,CL0051602,US0051602,TP00002
UC0051603,CL0051603,US0051603,TP00001
UC0051604,CL0051604,US0051604,TP00002
UC0051605,CL0051605,US0051605,TP00003
UC0051606,CL0051606,US0051606,TP00003
UC0051607,CL0051607,US0051607,TP00002
UC0051608,CL0051608,US0051608,TP00003
UC0051609,CL0051609,US0051609,TP00003
UC0051610,CL0051610,US0051610,TP00001
UC0051611,CL0051611,US0051611,TP00003
UC0051612,CL0051612,US0051612,TP00002
UC0051613,CL0051613,US0051613,TP00002
UC0051614,CL0051614,US0051614,TP00003
UC0051615,CL0051615,US0051615,TP00002
UC0051616,CL0051616,US0051616,TP00001
UC0051617,CL0051617,US0051617,TP00001
UC0051618,CL0051618,US0051618,TP00002
UC0051619,CL0051619,US0051619,TP00001
UC0051620,CL0051620,US0051620,TP00002
UC0051621,CL0051621,US0051621,TP00003
UC0051622,CL0051622,US0051622,TP00003
UC0051623,CL0051623,US0051623,TP00002
UC0051624,CL0051624,US0051624,TP00003
UC0051625,CL0051625,US0051625,TP00001
UC0051626,CL0051626,US0051626,TP00003
UC0051627,CL0051627,US0051627,TP00002
UC0051628,CL0051628,US0051628,TP00001
UC0051629,CL0051629,US0051629,TP00003
UC0051630,CL0051630,US0051630,TP00002
UC0051631,CL0051631,US0051631,TP00002
UC0051632,CL0051632,US0051632,TP00001
UC0051633,CL0051633,US0051633,TP00002
UC0051634,CL0051634,US0051634,TP00003
UC0051635,CL0051635,US0051635,TP00001
UC0051636,CL0051636,US0051636,TP00001
UC0051637,CL0051637,US0051637,TP00001
UC0051638,CL0051638,US0051638,TP00003
UC0051639,CL0051639,US0051639,TP00001
UC0051640,CL0051640,US0051640,TP00001
UC0051641,CL0051641,US0051641,TP00001
UC0051642,CL0051642,US0051642,TP00003
UC0051643,CL0051643,US0051643,TP00002
UC0051644,CL0051644,US0051644,TP00002
UC0051645,CL0051645,US0051645,TP00002
UC0051646,CL0051646,US0051646,TP00002
UC0051647,CL0051647,US0051647,TP00001
UC0051648,CL0051648,US0051648,TP00001
UC0051649,CL0051649,US0051649,TP00002
UC0051650,CL0051650,US0051650,TP00002
UC0051651,CL0051651,US0051651,TP00002
UC0051652,CL0051652,US0051652,TP00003
UC0051653,CL0051653,US0051653,TP00003
UC0051654,CL0051654,US0051654,TP00003
UC0051655,CL0051655,US0051655,TP00001
UC0051656,CL0051656,US0051656,TP00002
UC0051657,CL0051657,US0051657,TP00003
UC0051658,CL0051658,US0051658,TP00002
UC0051659,CL0051659,US0051659,TP00003
UC0051660,CL0051660,US0051660,TP00001
UC0051661,CL0051661,US0051661,TP00002
UC0051662,CL0051662,US0051662,TP00002
UC0051663,CL0051663,US0051663,TP00002
UC0051664,CL0051664,US0051664,TP00002
UC0051665,CL0051665,US0051665,TP00002
UC0051666,CL0051666,US0051666,TP00002
UC0051667,CL0051667,US0051667,TP00002
UC0051668,CL0051668,US0051668,TP00003
UC0051669,CL0051669,US0051669,TP00001
UC0051670,CL0051670,US0051670,TP00002
UC0051671,CL0051671,US0051671,TP00002
UC0051672,CL0051672,US0051672,TP00002
UC0051673,CL0051673,US0051673,TP00001
UC0051674,CL0051674,US0051674,TP00002
UC0051675,CL0051675,US0051675,TP00002
UC0051676,CL0051676,US0051676,TP00002
UC0051677,CL0051677,US0051677,TP00003
UC0051678,CL0051678,US0051678,TP00002
UC0051679,CL0051679,US0051679,TP00003
UC0051680,CL0051680,US0051680,TP00002
UC0051681,CL0051681,US0051681,TP00002
UC0051682,CL0051682,US0051682,TP00003
UC0051683,CL0051683,US0051683,TP00003
UC0051684,CL0051684,US0051684,TP00001
UC0051685,CL0051685,US0051685,TP00003
UC0051686,CL0051686,US0051686,TP00001
UC0051687,CL0051687,US0051687,TP00002
UC0051688,CL0051688,US0051688,TP00003
UC0051689,CL0051689,US0051689,TP00002
UC0051690,CL0051690,US0051690,TP00002
UC0051691,CL0051691,US0051691,TP00001
UC0051692,CL0051692,US0051692,TP00003
UC0051693,CL0051693,US0051693,TP00002
UC0051694,CL0051694,US0051694,TP00002
UC0051695,CL0051695,US0051695,TP00002
UC0051696,CL0051696,US0051696,TP00002
UC0051697,CL0051697,US0051697,TP00002
UC0051698,CL0051698,US0051698,TP00001
UC0051699,CL0051699,US0051699,TP00002
UC0051700,CL0051700,US0051700,TP00002
UC0051701,CL0051701,US0051701,TP00003
UC0051702,CL0051702,US0051702,TP00002
UC0051703,CL0051703,US0051703,TP00001
UC0051704,CL0051704,US0051704,TP00002
UC0051705,CL0051705,US0051705,TP00001
UC0051706,CL0051706,US0051706,TP00003
UC0051707,CL0051707,US0051707,TP00003
UC0051708,CL0051708,US0051708,TP00002
UC0051709,CL0051709,US0051709,TP00002
UC0051710,CL0051710,US0051710,TP00002
UC0051711,CL0051711,US0051711,TP00002
UC0051712,CL0051712,US0051712,TP00001
UC0051713,CL0051713,US0051713,TP00002
UC0051714,CL0051714,US0051714,TP00002
UC0051715,CL0051715,US0051715,TP00003
UC0051716,CL0051716,US0051716,TP00002
UC0051717,CL0051717,US0051717,TP00001
UC0051718,CL0051718,US0051718,TP00002
UC0051719,CL0051719,US0051719,TP00003
UC0051720,CL0051720,US0051720,TP00002
UC0051721,CL0051721,US0051721,TP00001
UC0051722,CL0051722,US0051722,TP00002
UC0051723,CL0051723,US0051723,TP00001
UC0051724,CL0051724,US0051724,TP00002
UC0051725,CL0051725,US0051725,TP00002
UC0051726,CL0051726,US0051726,TP00003
UC0051727,CL0051727,US0051727,TP00002
UC0051728,CL0051728,US0051728,TP00003
UC0051729,CL0051729,US0051729,TP00003
UC0051730,CL0051730,US0051730,TP00002
UC0051731,CL0051731,US0051731,TP00003
UC0051732,CL0051732,US0051732,TP00003
UC0051733,CL0051733,US0051733,TP00001
UC0051734,CL0051734,US0051734,TP00001
UC0051735,CL0051735,US0051735,TP00001
UC0051736,CL0051736,US0051736,TP00002
UC0051737,CL0051737,US0051737,TP00003
UC0051738,CL0051738,US0051738,TP00003
UC0051739,CL0051739,US0051739,TP00003
UC0051740,CL0051740,US0051740,TP00003
UC0051741,CL0051741,US0051741,TP00002
UC0051742,CL0051742,US0051742,TP00003
UC0051743,CL0051743,US0051743,TP00001
UC0051744,CL0051744,US0051744,TP00003
UC0051745,CL0051745,US0051745,TP00001
UC0051746,CL0051746,US0051746,TP00002
UC0051747,CL0051747,US0051747,TP00002
UC0051748,CL0051748,US0051748,TP00003
UC0051749,CL0051749,US0051749,TP00002
UC0051750,CL0051750,US0051750,TP00002
UC0051751,CL0051751,US0051751,TP00001
UC0051752,CL0051752,US0051752,TP00001
UC0051753,CL0051753,US0051753,TP00001
UC0051754,CL0051754,US0051754,TP00003
UC0051755,CL0051755,US0051755,TP00003
UC0051756,CL0051756,US0051756,TP00003
UC0051757,CL0051757,US0051757,TP00003
UC0051758,CL0051758,US0051758,TP00002
UC0051759,CL0051759,US0051759,TP00003
UC0051760,CL0051760,US0051760,TP00003
UC0051761,CL0051761,US0051761,TP00002
UC0051762,CL0051762,US0051762,TP00002
UC0051763,CL0051763,US0051763,TP00003
UC0051764,CL0051764,US0051764,TP00003
UC0051765,CL0051765,US0051765,TP00003
UC0051766,CL0051766,US0051766,TP00001
UC0051767,CL0051767,US0051767,TP00003
UC0051768,CL0051768,US0051768,TP00001
UC0051769,CL0051769,US0051769,TP00001
UC0051770,CL0051770,US0051770,TP00003
UC0051771,CL0051771,US0051771,TP00003
UC0051772,CL0051772,US0051772,TP00003
UC0051773,CL0051773,US0051773,TP00002
UC0051774,CL0051774,US0051774,TP00001
UC0051775,CL0051775,US0051775,TP00002
UC0051776,CL0051776,US0051776,TP00003
UC0051777,CL0051777,US0051777,TP00002
UC0051778,CL0051778,US0051778,TP00001
UC0051779,CL0051779,US0051779,TP00003
UC0051780,CL0051780,US0051780,TP00003
UC0051781,CL0051781,US0051781,TP00003
UC0051782,CL0051782,US0051782,TP00002
UC0051783,CL0051783,US0051783,TP00003
UC0051784,CL0051784,US0051784,TP00002
UC0051785,CL0051785,US0051785,TP00003
UC0051786,CL0051786,US0051786,TP00002
UC0051787,CL0051787,US0051787,TP00001
UC0051788,CL0051788,US0051788,TP00002
UC0051789,CL0051789,US0051789,TP00001
UC0051790,CL0051790,US0051790,TP00002
UC0051791,CL0051791,US0051791,TP00001
UC0051792,CL0051792,US0051792,TP00003
UC0051793,CL0051793,US0051793,TP00001
UC0051794,CL0051794,US0051794,TP00003
UC0051795,CL0051795,US0051795,TP00003
UC0051796,CL0051796,US0051796,TP00003
UC0051797,CL0051797,US0051797,TP00002
UC0051798,CL0051798,US0051798,TP00002
UC0051799,CL0051799,US0051799,TP00002
UC0051800,CL0051800,US0051800,TP00002
UC0051801,CL0051801,US0051801,TP00003
UC0051802,CL0051802,US0051802,TP00002
UC0051803,CL0051803,US0051803,TP00001
UC0051804,CL0051804,US0051804,TP00002
UC0051805,CL0051805,US0051805,TP00001
UC0051806,CL0051806,US0051806,TP00001
UC0051807,CL0051807,US0051807,TP00002
UC0051808,CL0051808,US0051808,TP00002
UC0051809,CL0051809,US0051809,TP00002
UC0051810,CL0051810,US0051810,TP00003
UC0051811,CL0051811,US0051811,TP00002
UC0051812,CL0051812,US0051812,TP00001
UC0051813,CL0051813,US0051813,TP00001
UC0051814,CL0051814,US0051814,TP00002
UC0051815,CL0051815,US0051815,TP00002
UC0051816,CL0051816,US0051816,TP00002
UC0051817,CL0051817,US0051817,TP00003
UC0051818,CL0051818,US0051818,TP00003
UC0051819,CL0051819,US0051819,TP00003
UC0051820,CL0051820,US0051820,TP00002
UC0051821,CL0051821,US0051821,TP00001
UC0051822,CL0051822,US0051822,TP00002
UC0051823,CL0051823,US0051823,TP00001
UC0051824,CL0051824,US0051824,TP00002
UC0051825,CL0051825,US0051825,TP00002
UC0051826,CL0051826,US0051826,TP00001
UC0051827,CL0051827,US0051827,TP00003
UC0051828,CL0051828,US0051828,TP00001
UC0051829,CL0051829,US0051829,TP00002
UC0051830,CL0051830,US0051830,TP00002
UC0051831,CL0051831,US0051831,TP00003
UC0051832,CL0051832,US0051832,TP00001
UC0051833,CL0051833,US0051833,TP00002
UC0051834,CL0051834,US0051834,TP00003
UC0051835,CL0051835,US0051835,TP00001
UC0051836,CL0051836,US0051836,TP00003
UC0051837,CL0051837,US0051837,TP00003
UC0051838,CL0051838,US0051838,TP00001
UC0051839,CL0051839,US0051839,TP00003
UC0051840,CL0051840,US0051840,TP00002
UC0051841,CL0051841,US0051841,TP00002
UC0051842,CL0051842,US0051842,TP00002
UC0051843,CL0051843,US0051843,TP00003
UC0051844,CL0051844,US0051844,TP00002
UC0051845,CL0051845,US0051845,TP00001
UC0051846,CL0051846,US0051846,TP00003
UC0051847,CL0051847,US0051847,TP00002
UC0051848,CL0051848,US0051848,TP00001
UC0051849,CL0051849,US0051849,TP00003
UC0051850,CL0051850,US0051850,TP00003
UC0051851,CL0051851,US0051851,TP00003
UC0051852,CL0051852,US0051852,TP00003
UC0051853,CL0051853,US0051853,TP00002
UC0051854,CL0051854,US0051854,TP00003
UC0051855,CL0051855,US0051855,TP00001
UC0051856,CL0051856,US0051856,TP00002
UC0051857,CL0051857,US0051857,TP00002
UC0051858,CL0051858,US0051858,TP00001
UC0051859,CL0051859,US0051859,TP00001
UC0051860,CL0051860,US0051860,TP00001
UC0051861,CL0051861,US0051861,TP00001
UC0051862,CL0051862,US0051862,TP00003
UC0051863,CL0051863,US0051863,TP00002
UC0051864,CL0051864,US0051864,TP00002
UC0051865,CL0051865,US0051865,TP00002
UC0051866,CL0051866,US0051866,TP00003
UC0051867,CL0051867,US0051867,TP00002
UC0051868,CL0051868,US0051868,TP00003
UC0051869,CL0051869,US0051869,TP00003
UC0051870,CL0051870,US0051870,TP00003
UC0051871,CL0051871,US0051871,TP00002
UC0051872,CL0051872,US0051872,TP00003
UC0051873,CL0051873,US0051873,TP00003
UC0051874,CL0051874,US0051874,TP00001
UC0051875,CL0051875,US0051875,TP00002
UC0051876,CL0051876,US0051876,TP00002
UC0051877,CL0051877,US0051877,TP00001
UC0051878,CL0051878,US0051878,TP00001
