cliente_id,membresia_id
C00011170,MEM0000003
C00011171,MEM0000004
C00011172,MEM0000001
C00011173,MEM0000003
C00011174,MEM0000003
C00011175,MEM0000002
C00011176,MEM0000002
C00011177,MEM0000001
C00011178,MEM0000004
C00011179,MEM0000004
C00011180,MEM0000003
C00011181,MEM0000001
C00011182,MEM0000004
C00011183,MEM0000004
C00011184,MEM0000002
C00011185,MEM0000001
C00011186,MEM0000001
C00011187,MEM0000004
C00011188,MEM0000004
C00011189,MEM0000004
C00011190,MEM0000004
C00011191,MEM0000003
C00011192,MEM0000003
C00011193,MEM0000001
C00011194,MEM0000001
C00011195,MEM0000002
C00011196,MEM0000001
C00011197,MEM0000001
C00011198,MEM0000003
C00011199,MEM0000003
C00011200,MEM0000004
C00011201,MEM0000001
C00011202,MEM0000001
C00011203,MEM0000002
C00011204,MEM0000001
C00011205,MEM0000004
C00011206,MEM0000004
C00011207,MEM0000001
C00011208,MEM0000003
C00011209,MEM0000002
C00011210,MEM0000003
C00011211,MEM0000001
C00011212,MEM0000003
C00011213,MEM0000003
C00011214,MEM0000003
C00011215,MEM0000004
C00011216,MEM0000002
C00011217,MEM0000004
C00011218,MEM0000002
C00011219,MEM0000004
C00011220,MEM0000004
C00011221,MEM0000003
C00011222,MEM0000004
C00011223,MEM0000001
C00011224,MEM0000001
C00011225,MEM0000001
C00011226,MEM0000004
C00011227,MEM0000001
C00011228,MEM0000002
C00011229,MEM0000003
C00011230,MEM0000003
C00011231,MEM0000004
C00011232,MEM0000004
C00011233,MEM0000001
C00011234,MEM0000003
C00011235,MEM0000002
C00011236,MEM0000004
C00011237,MEM0000001
C00011238,MEM0000001
C00011239,MEM0000003
C00011240,MEM0000003
C00011241,MEM0000001
C00011242,MEM0000003
C00011243,MEM0000001
C00011244,MEM0000002
C00011245,MEM0000001
C00011246,MEM0000003
C00011247,MEM0000004
C00011248,MEM0000002
C00011249,MEM0000002
C00011250,MEM0000003
C00011251,MEM0000002
C00011252,MEM0000003
C00011253,MEM0000003
C00011254,MEM0000003
C00011255,MEM0000002
C00011256,MEM0000004
C00011257,MEM0000002
C00011258,MEM0000002
C00011259,MEM0000002
C00011260,MEM0000004
C00011261,MEM0000004
C00011262,MEM0000003
C00011263,MEM0000001
C00011264,MEM0000001
C00011265,MEM0000003
C00011266,MEM0000001
C00011267,MEM0000003
C00011268,MEM0000001
C00011269,MEM0000002
C00011270,MEM0000001
C00011271,MEM0000001
C00011272,MEM0000004
C00011273,MEM0000002
C00011274,MEM0000002
C00011275,MEM0000001
C00011276,MEM0000001
C00011277,MEM0000002
C00011278,MEM0000003
C00011279,MEM0000004
C00011280,MEM0000002
C00011281,MEM0000001
C00011282,MEM0000004
C00011283,MEM0000002
C00011284,MEM0000003
C00011285,MEM0000002
C00011286,MEM0000002
C00011287,MEM0000002
C00011288,MEM0000002
C00011289,MEM0000001
C00011290,MEM0000003
C00011291,MEM0000001
C00011292,MEM0000003
C00011293,MEM0000004
C00011294,MEM0000004
C00011295,MEM0000001
C00011296,MEM0000003
C00011297,MEM0000003
C00011298,MEM0000003
C00011299,MEM0000004
C00011300,MEM0000004
C00011301,MEM0000003
C00011302,MEM0000003
C00011303,MEM0000004
C00011304,MEM0000003
C00011305,MEM0000003
C00011306,MEM0000002
C00011307,MEM0000002
C00011308,MEM0000001
C00011309,MEM0000001
C00011310,MEM0000002
C00011311,MEM0000003
C00011312,MEM0000004
C00011313,MEM0000002
C00011314,MEM0000003
C00011315,MEM0000002
C00011316,MEM0000002
C00011317,MEM0000001
C00011318,MEM0000002
C00011319,MEM0000001
C00011320,MEM0000001
C00011321,MEM0000004
C00011322,MEM0000004
C00011323,MEM0000002
C00011324,MEM0000001
C00011325,MEM0000003
C00011326,MEM0000003
C00011327,MEM0000002
C00011328,MEM0000002
C00011329,MEM0000003
C00011330,MEM0000004
C00011331,MEM0000002
C00011332,MEM0000002
C00011333,MEM0000002
C00011334,MEM0000001
C00011335,MEM0000002
C00011336,MEM0000004
C00011337,MEM0000002
C00011338,MEM0000004
C00011339,MEM0000003
C00011340,MEM0000002
C00011341,MEM0000001
C00011342,MEM0000002
C00011343,MEM0000001
C00011344,MEM0000001
C00011345,MEM0000003
C00011346,MEM0000003
C00011347,MEM0000003
C00011348,MEM0000003
C00011349,MEM0000003
C00011350,MEM0000001
C00011351,MEM0000002
C00011352,MEM0000004
C00011353,MEM0000003
C00011354,MEM0000003
C00011355,MEM0000003
C00011356,MEM0000004
C00011357,MEM0000003
C00011358,MEM0000001
C00011359,MEM0000004
C00011360,MEM0000004
C00011361,MEM0000002
C00011362,MEM0000001
C00011363,MEM0000001
C00011364,MEM0000001
C00011365,MEM0000003
C00011366,MEM0000001
C00011367,MEM0000003
C00011368,MEM0000001
C00011369,MEM0000003
C00011370,MEM0000001
C00011371,MEM0000003
C00011372,MEM0000001
C00011373,MEM0000004
C00011374,MEM0000003
C00011375,MEM0000001
C00011376,MEM0000001
C00011377,MEM0000001
C00011378,MEM0000002
C00011379,MEM0000001
C00011380,MEM0000002
C00011381,MEM0000003
C00011382,MEM0000002
C00011383,MEM0000001
C00011384,MEM0000002
C00011385,MEM0000001
C00011386,MEM0000001
C00011387,MEM0000004
C00011388,MEM0000003
C00011389,MEM0000003
C00011390,MEM0000004
C00011391,MEM0000001
C00011392,MEM0000001
C00011393,MEM0000001
C00011394,MEM0000001
C00011395,MEM0000002
C00011396,MEM0000001
C00011397,MEM0000002
C00011398,MEM0000004
C00011399,MEM0000001
C00011400,MEM0000003
C00011401,MEM0000001
C00011402,MEM0000004
C00011403,MEM0000003
C00011404,MEM0000001
C00011405,MEM0000002
C00011406,MEM0000003
C00011407,MEM0000001
C00011408,MEM0000002
C00011409,MEM0000002
C00011410,MEM0000004
C00011411,MEM0000004
C00011412,MEM0000003
C00011413,MEM0000002
C00011414,MEM0000001
C00011415,MEM0000002
C00011416,MEM0000001
C00011417,MEM0000003
C00011418,MEM0000002
C00011419,MEM0000004
C00011420,MEM0000003
C00011421,MEM0000001
C00011422,MEM0000003
C00011423,MEM0000001
C00011424,MEM0000001
C00011425,MEM0000003
C00011426,MEM0000001
C00011427,MEM0000003
C00011428,MEM0000003
C00011429,MEM0000003
C00011430,MEM0000003
C00011431,MEM0000004
C00011432,MEM0000001
C00011433,MEM0000002
C00011434,MEM0000002
C00011435,MEM0000001
C00011436,MEM0000003
C00011437,MEM0000003
C00011438,MEM0000004
C00011439,MEM0000003
C00011440,MEM0000002
C00011441,MEM0000001
C00011442,MEM0000004
C00011443,MEM0000003
C00011444,MEM0000003
C00011445,MEM0000003
C00011446,MEM0000004
C00011447,MEM0000004
C00011448,MEM0000001
C00011449,MEM0000003
C00011450,MEM0000003
C00011451,MEM0000002
C00011452,MEM0000004
C00011453,MEM0000002
C00011454,MEM0000001
C00011455,MEM0000001
C00011456,MEM0000001
C00011457,MEM0000004
C00011458,MEM0000001
C00011459,MEM0000001
C00011460,MEM0000002
C00011461,MEM0000002
C00011462,MEM0000002
C00011463,MEM0000003
C00011464,MEM0000002
C00011465,MEM0000004
C00011466,MEM0000001
C00011467,MEM0000001
C00011468,MEM0000004
C00011469,MEM0000004
C00011470,MEM0000001
C00011471,MEM0000001
C00011472,MEM0000002
C00011473,MEM0000001
C00011474,MEM0000002
C00011475,MEM0000004
C00011476,MEM0000003
C00011477,MEM0000002
C00011478,MEM0000004
C00011479,MEM0000003
C00011480,MEM0000001
C00011481,MEM0000001
C00011482,MEM0000001
C00011483,MEM0000001
C00011484,MEM0000001
C00011485,MEM0000001
C00011486,MEM0000001
C00011487,MEM0000004
C00011488,MEM0000001
C00011489,MEM0000004
C00011490,MEM0000003
C00011491,MEM0000003
C00011492,MEM0000002
C00011493,MEM0000004
C00011494,MEM0000001
C00011495,MEM0000003
C00011496,MEM0000001
C00011497,MEM0000001
C00011498,MEM0000003
C00011499,MEM0000002
C00011500,MEM0000002
C00011501,MEM0000002
C00011502,MEM0000003
C00011503,MEM0000004
C00011504,MEM0000003
C00011505,MEM0000002
C00011506,MEM0000004
C00011507,MEM0000001
C00011508,MEM0000004
C00011509,MEM0000001
C00011510,MEM0000003
C00011511,MEM0000001
C00011512,MEM0000004
C00011513,MEM0000004
C00011514,MEM0000002
C00011515,MEM0000001
C00011516,MEM0000002
C00011517,MEM0000001
C00011518,MEM0000002
C00011519,MEM0000002
C00011520,MEM0000004
C00011521,MEM0000004
C00011522,MEM0000003
C00011523,MEM0000003
C00011524,MEM0000003
C00011525,MEM0000002
C00011526,MEM0000001
C00011527,MEM0000004
C00011528,MEM0000004
C00011529,MEM0000003
C00011530,MEM0000002
C00011531,MEM0000004
C00011532,MEM0000002
C00011533,MEM0000001
C00011534,MEM0000001
C00011535,MEM0000001
C00011536,MEM0000001
C00011537,MEM0000001
C00011538,MEM0000001
C00011539,MEM0000002
C00011540,MEM0000002
C00011541,MEM0000004
C00011542,MEM0000004
C00011543,MEM0000004
C00011544,MEM0000001
C00011545,MEM0000002
C00011546,MEM0000002
C00011547,MEM0000004
C00011548,MEM0000003
C00011549,MEM0000003
C00011550,MEM0000003
C00011551,MEM0000004
C00011552,MEM0000004
C00011553,MEM0000001
C00011554,MEM0000003
C00011555,MEM0000002
C00011556,MEM0000003
C00011557,MEM0000002
C00011558,MEM0000001
C00011559,MEM0000001
C00011560,MEM0000001
C00011561,MEM0000003
C00011562,MEM0000004
C00011563,MEM0000002
C00011564,MEM0000003
C00011565,MEM0000004
C00011566,MEM0000004
C00011567,MEM0000001
C00011568,MEM0000001
C00011569,MEM0000003
C00011570,MEM0000004
C00011571,MEM0000001
C00011572,MEM0000004
C00011573,MEM0000003
C00011574,MEM0000002
C00011575,MEM0000004
C00011576,MEM0000002
C00011577,MEM0000004
C00011578,MEM0000003
C00011579,MEM0000002
C00011580,MEM0000002
C00011581,MEM0000003
C00011582,MEM0000003
C00011583,MEM0000004
C00011584,MEM0000001
C00011585,MEM0000002
C00011586,MEM0000003
C00011587,MEM0000004
C00011588,MEM0000001
C00011589,MEM0000001
C00011590,MEM0000001
C00011591,MEM0000002
C00011592,MEM0000001
C00011593,MEM0000004
C00011594,MEM0000002
C00011595,MEM0000003
C00011596,MEM0000001
C00011597,MEM0000001
C00011598,MEM0000002
C00011599,MEM0000004
C00011600,MEM0000004
C00011601,MEM0000002
C00011602,MEM0000004
C00011603,MEM0000001
C00011604,MEM0000001
C00011605,MEM0000001
C00011606,MEM0000004
C00011607,MEM0000003
C00011608,MEM0000001
C00011609,MEM0000002
C00011610,MEM0000004
C00011611,MEM0000002
C00011612,MEM0000002
C00011613,MEM0000003
C00011614,MEM0000004
C00011615,MEM0000003
C00011616,MEM0000004
C00011617,MEM0000003
C00011618,MEM0000004
C00011619,MEM0000003
C00011620,MEM0000001
C00011621,MEM0000003
C00011622,MEM0000002
C00011623,MEM0000002
C00011624,MEM0000003
C00011625,MEM0000004
C00011626,MEM0000001
C00011627,MEM0000001
C00011628,MEM0000004
C00011629,MEM0000004
C00011630,MEM0000003
C00011631,MEM0000001
C00011632,MEM0000003
C00011633,MEM0000004
C00011634,MEM0000003
C00011635,MEM0000003
C00011636,MEM0000004
C00011637,MEM0000001
C00011638,MEM0000002
C00011639,MEM0000001
C00011640,MEM0000003
C00011641,MEM0000003
C00011642,MEM0000001
C00011643,MEM0000003
C00011644,MEM0000003
C00011645,MEM0000004
C00011646,MEM0000004
C00011647,MEM0000001
C00011648,MEM0000002
C00011649,MEM0000002
C00011650,MEM0000001
C00011651,MEM0000004
C00011652,MEM0000002
C00011653,MEM0000001
C00011654,MEM0000004
C00011655,MEM0000003
C00011656,MEM0000004
C00011657,MEM0000002
C00011658,MEM0000002
C00011659,MEM0000001
C00011660,MEM0000001
C00011661,MEM0000001
C00011662,MEM0000004
C00011663,MEM0000004
C00011664,MEM0000004
C00011665,MEM0000001
C00011666,MEM0000004
C00011667,MEM0000004
C00011668,MEM0000001
C00011669,MEM0000001
C00011670,MEM0000002
C00011671,MEM0000003
C00011672,MEM0000001
C00011673,MEM0000001
C00011674,MEM0000002
C00011675,MEM0000001
C00011676,MEM0000003
C00011677,MEM0000001
C00011678,MEM0000002
C00011679,MEM0000002
C00011680,MEM0000003
C00011681,MEM0000001
C00011682,MEM0000001
C00011683,MEM0000002
C00011684,MEM0000004
C00011685,MEM0000002
C00011686,MEM0000002
C00011687,MEM0000001
C00011688,MEM0000004
C00011689,MEM0000004
C00011690,MEM0000002
C00011691,MEM0000003
C00011692,MEM0000003
C00011693,MEM0000003
C00011694,MEM0000003
C00011695,MEM0000001
C00011696,MEM0000003
C00011697,MEM0000003
C00011698,MEM0000003
C00011699,MEM0000002
C00011700,MEM0000002
C00011701,MEM0000002
C00011702,MEM0000003
C00011703,MEM0000003
C00011704,MEM0000004
C00011705,MEM0000003
C00011706,MEM0000001
C00011707,MEM0000001
C00011708,MEM0000002
C00011709,MEM0000001
C00011710,MEM0000004
C00011711,MEM0000003
C00011712,MEM0000003
C00011713,MEM0000001
C00011714,MEM0000004
C00011715,MEM0000002
C00011716,MEM0000001
C00011717,MEM0000003
C00011718,MEM0000002
C00011719,MEM0000001
C00011720,MEM0000004
C00011721,MEM0000004
C00011722,MEM0000004
C00011723,MEM0000003
C00011724,MEM0000001
C00011725,MEM0000003
C00011726,MEM0000001
C00011727,MEM0000002
C00011728,MEM0000002
C00011729,MEM0000002
C00011730,MEM0000003
C00011731,MEM0000002
C00011732,MEM0000003
C00011733,MEM0000004
C00011734,MEM0000004
C00011735,MEM0000003
C00011736,MEM0000004
C00011737,MEM0000004
C00011738,MEM0000001
C00011739,MEM0000004
C00011740,MEM0000001
C00011741,MEM0000004
C00011742,MEM0000004
C00011743,MEM0000002
C00011744,MEM0000002
C00011745,MEM0000003
C00011746,MEM0000001
C00011747,MEM0000003
C00011748,MEM0000001
C00011749,MEM0000004
C00011750,MEM0000004
C00011751,MEM0000001
C00011752,MEM0000002
C00011753,MEM0000003
C00011754,MEM0000002
C00011755,MEM0000001
C00011756,MEM0000003
C00011757,MEM0000004
C00011758,MEM0000004
C00011759,MEM0000001
C00011760,MEM0000003
C00011761,MEM0000004
C00011762,MEM0000004
C00011763,MEM0000004
C00011764,MEM0000001
C00011765,MEM0000003
C00011766,MEM0000003
C00011767,MEM0000003
C00011768,MEM0000002
C00011769,MEM0000001
C00011770,MEM0000002
C00011771,MEM0000001
C00011772,MEM0000003
C00011773,MEM0000004
C00011774,MEM0000001
C00011775,MEM0000002
C00011776,MEM0000004
C00011777,MEM0000002
C00011778,MEM0000004
C00011779,MEM0000002
C00011780,MEM0000001
C00011781,MEM0000003
C00011782,MEM0000002
C00011783,MEM0000002
C00011784,MEM0000001
C00011785,MEM0000004
C00011786,MEM0000002
C00011787,MEM0000004
C00011788,MEM0000002
C00011789,MEM0000004
C00011790,MEM0000004
C00011791,MEM0000001
C00011792,MEM0000002
C00011793,MEM0000004
C00011794,MEM0000004
C00011795,MEM0000001
C00011796,MEM0000001
C00011797,MEM0000003
C00011798,MEM0000004
C00011799,MEM0000002
C00011800,MEM0000003
C00011801,MEM0000001
C00011802,MEM0000001
C00011803,MEM0000001
C00011804,MEM0000004
C00011805,MEM0000003
C00011806,MEM0000002
C00011807,MEM0000002
C00011808,MEM0000002
C00011809,MEM0000003
C00011810,MEM0000001
C00011811,MEM0000001
C00011812,MEM0000002
C00011813,MEM0000002
C00011814,MEM0000002
C00011815,MEM0000004
C00011816,MEM0000002
C00011817,MEM0000001
C00011818,MEM0000002
C00011819,MEM0000001
C00011820,MEM0000002
C00011821,MEM0000004
C00011822,MEM0000002
C00011823,MEM0000004
C00011824,MEM0000002
C00011825,MEM0000004
C00011826,MEM0000003
C00011827,MEM0000001
C00011828,MEM0000002
C00011829,MEM0000002
C00011830,MEM0000001
C00011831,MEM0000004
C00011832,MEM0000002
C00011833,MEM0000003
C00011834,MEM0000004
C00011835,MEM0000002
C00011836,MEM0000003
C00011837,MEM0000003
C00011838,MEM0000003
C00011839,MEM0000002
C00011840,MEM0000003
C00011841,MEM0000002
C00011842,MEM0000002
C00011843,MEM0000001
C00011844,MEM0000003
C00011845,MEM0000003
C00011846,MEM0000002
C00011847,MEM0000002
C00011848,MEM0000001
C00011849,MEM0000003
C00011850,MEM0000003
C00011851,MEM0000002
C00011852,MEM0000004
C00011853,MEM0000003
C00011854,MEM0000001
C00011855,MEM0000002
C00011856,MEM0000001
C00011857,MEM0000004
C00011858,MEM0000001
C00011859,MEM0000003
C00011860,MEM0000002
C00011861,MEM0000004
C00011862,MEM0000004
C00011863,MEM0000001
C00011864,MEM0000004
C00011865,MEM0000002
C00011866,MEM0000004
C00011867,MEM0000002
C00011868,MEM0000002
C00011869,MEM0000002
C00011870,MEM0000004
C00011871,MEM0000003
C00011872,MEM0000001
C00011873,MEM0000001
C00011874,MEM0000003
C00011875,MEM0000003
C00011876,MEM0000001
C00011877,MEM0000001
C00011878,MEM0000001
C00011879,MEM0000002
C00011880,MEM0000001
C00011881,MEM0000002
C00011882,MEM0000003
C00011883,MEM0000004
C00011884,MEM0000002
C00011885,MEM0000001
C00011886,MEM0000004
C00011887,MEM0000001
C00011888,MEM0000004
C00011889,MEM0000004
C00011890,MEM0000003
C00011891,MEM0000001
C00011892,MEM0000003
C00011893,MEM0000001
C00011894,MEM0000001
C00011895,MEM0000004
C00011896,MEM0000003
C00011897,MEM0000004
C00011898,MEM0000004
C00011899,MEM0000001
C00011900,MEM0000004
C00011901,MEM0000004
C00011902,MEM0000004
C00011903,MEM0000004
C00011904,MEM0000003
C00011905,MEM0000001
C00011906,MEM0000001
C00011907,MEM0000003
C00011908,MEM0000002
C00011909,MEM0000001
C00011910,MEM0000002
C00011911,MEM0000002
C00011912,MEM0000002
C00011913,MEM0000001
C00011914,MEM0000004
C00011915,MEM0000003
C00011916,MEM0000002
C00011917,MEM0000004
C00011918,MEM0000002
C00011919,MEM0000002
C00011920,MEM0000003
C00011921,MEM0000003
C00011922,MEM0000002
C00011923,MEM0000003
C00011924,MEM0000004
C00011925,MEM0000003
C00011926,MEM0000003
C00011927,MEM0000003
C00011928,MEM0000001
C00011929,MEM0000002
C00011930,MEM0000003
C00011931,MEM0000001
C00011932,MEM0000003
C00011933,MEM0000004
C00011934,MEM0000002
C00011935,MEM0000003
C00011936,MEM0000002
C00011937,MEM0000002
C00011938,MEM0000001
C00011939,MEM0000003
C00011940,MEM0000003
C00011941,MEM0000003
C00011942,MEM0000002
C00011943,MEM0000001
C00011944,MEM0000003
C00011945,MEM0000003
C00011946,MEM0000003
C00011947,MEM0000002
C00011948,MEM0000002
C00011949,MEM0000002
C00011950,MEM0000001
C00011951,MEM0000004
C00011952,MEM0000004
C00011953,MEM0000001
C00011954,MEM0000001
C00011955,MEM0000002
C00011956,MEM0000001
C00011957,MEM0000002
C00011958,MEM0000003
C00011959,MEM0000002
C00011960,MEM0000002
C00011961,MEM0000003
C00011962,MEM0000004
C00011963,MEM0000004
C00011964,MEM0000003
C00011965,MEM0000003
C00011966,MEM0000001
C00011967,MEM0000002
C00011968,MEM0000003
C00011969,MEM0000003
C00011970,MEM0000002
C00011971,MEM0000001
C00011972,MEM0000001
C00011973,MEM0000001
C00011974,MEM0000002
C00011975,MEM0000002
C00011976,MEM0000003
C00011977,MEM0000004
C00011978,MEM0000003
C00011979,MEM0000003
C00011980,MEM0000002
C00011981,MEM0000001
C00011982,MEM0000004
C00011983,MEM0000004
C00011984,MEM0000003
C00011985,MEM0000004
C00011986,MEM0000001
C00011987,MEM0000001
C00011988,MEM0000004
C00011989,MEM0000001
C00011990,MEM0000002
C00011991,MEM0000002
C00011992,MEM0000002
C00011993,MEM0000003
C00011994,MEM0000001
C00011995,MEM0000003
C00011996,MEM0000001
C00011997,MEM0000002
C00011998,MEM0000004
C00011999,MEM0000003
C00012000,MEM0000002
C00012001,MEM0000002
C00012002,MEM0000004
C00012003,MEM0000003
C00012004,MEM0000003
C00012005,MEM0000002
C00012006,MEM0000001
C00012007,MEM0000002
C00012008,MEM0000002
C00012009,MEM0000001
C00012010,MEM0000003
C00012011,MEM0000001
C00012012,MEM0000001
C00012013,MEM0000002
C00012014,MEM0000003
C00012015,MEM0000004
C00012016,MEM0000002
C00012017,MEM0000003
C00012018,MEM0000003
C00012019,MEM0000002
C00012020,MEM0000004
C00012021,MEM0000003
C00012022,MEM0000004
C00012023,MEM0000001
C00012024,MEM0000001
C00012025,MEM0000003
C00012026,MEM0000004
C00012027,MEM0000001
C00012028,MEM0000003
C00012029,MEM0000004
C00012030,MEM0000002
C00012031,MEM0000001
C00012032,MEM0000003
C00012033,MEM0000002
C00012034,MEM0000002
C00012035,MEM0000002
C00012036,MEM0000001
C00012037,MEM0000001
C00012038,MEM0000004
C00012039,MEM0000003
C00012040,MEM0000001
C00012041,MEM0000003
C00012042,MEM0000001
C00012043,MEM0000002
C00012044,MEM0000004
C00012045,MEM0000001
C00012046,MEM0000004
C00012047,MEM0000003
C00012048,MEM0000002
C00012049,MEM0000004
C00012050,MEM0000004
C00012051,MEM0000001
C00012052,MEM0000003
C00012053,MEM0000004
C00012054,MEM0000003
C00012055,MEM0000003
C00012056,MEM0000001
C00012057,MEM0000002
C00012058,MEM0000001
C00012059,MEM0000001
C00012060,MEM0000003
C00012061,MEM0000003
C00012062,MEM0000004
C00012063,MEM0000002
C00012064,MEM0000004
C00012065,MEM0000003
C00012066,MEM0000003
C00012067,MEM0000004
C00012068,MEM0000003
C00012069,MEM0000002
C00012070,MEM0000004
C00012071,MEM0000003
C00012072,MEM0000001
C00012073,MEM0000002
C00012074,MEM0000003
C00012075,MEM0000003
C00012076,MEM0000003
C00012077,MEM0000004
C00012078,MEM0000001
C00012079,MEM0000003
C00012080,MEM0000004
C00012081,MEM0000002
C00012082,MEM0000001
C00012083,MEM0000004
C00012084,MEM0000002
C00012085,MEM0000001
C00012086,MEM0000003
C00012087,MEM0000002
C00012088,MEM0000003
C00012089,MEM0000004
C00012090,MEM0000004
C00012091,MEM0000003
C00012092,MEM0000004
C00012093,MEM0000001
C00012094,MEM0000003
C00012095,MEM0000004
C00012096,MEM0000002
C00012097,MEM0000001
C00012098,MEM0000004
C00012099,MEM0000002
C00012100,MEM0000002
C00012101,MEM0000003
C00012102,MEM0000003
C00012103,MEM0000001
C00012104,MEM0000002
C00012105,MEM0000004
C00012106,MEM0000003
C00012107,MEM0000003
C00012108,MEM0000001
C00012109,MEM0000002
C00012110,MEM0000001
C00012111,MEM0000003
C00012112,MEM0000002
C00012113,MEM0000001
C00012114,MEM0000003
C00012115,MEM0000004
C00012116,MEM0000003
C00012117,MEM0000001
C00012118,MEM0000004
C00012119,MEM0000001
C00012120,MEM0000003
C00012121,MEM0000001
C00012122,MEM0000001
C00012123,MEM0000004
C00012124,MEM0000004
C00012125,MEM0000003
C00012126,MEM0000004
C00012127,MEM0000001
C00012128,MEM0000002
C00012129,MEM0000003
C00012130,MEM0000003
C00012131,MEM0000003
C00012132,MEM0000004
C00012133,MEM0000004
C00012134,MEM0000003
C00012135,MEM0000004
C00012136,MEM0000003
C00012137,MEM0000003
C00012138,MEM0000002
C00012139,MEM0000003
C00012140,MEM0000001
C00012141,MEM0000001
C00012142,MEM0000002
C00012143,MEM0000002
C00012144,MEM0000004
C00012145,MEM0000003
C00012146,MEM0000002
C00012147,MEM0000004
C00012148,MEM0000002
C00012149,MEM0000002
C00012150,MEM0000001
C00012151,MEM0000004
C00012152,MEM0000003
C00012153,MEM0000003
C00012154,MEM0000001
C00012155,MEM0000004
C00012156,MEM0000004
C00012157,MEM0000002
C00012158,MEM0000002
C00012159,MEM0000002
C00012160,MEM0000001
C00012161,MEM0000002
C00012162,MEM0000003
C00012163,MEM0000003
C00012164,MEM0000002
C00012165,MEM0000004
C00012166,MEM0000001
C00012167,MEM0000002
C00012168,MEM0000003
C00012169,MEM0000002
C00012170,MEM0000004
C00012171,MEM0000004
C00012172,MEM0000001
C00012173,MEM0000004
C00012174,MEM0000004
C00012175,MEM0000003
C00012176,MEM0000002
C00012177,MEM0000004
C00012178,MEM0000004
C00012179,MEM0000001
C00012180,MEM0000002
C00012181,MEM0000003
C00012182,MEM0000001
C00012183,MEM0000004
C00012184,MEM0000003
C00012185,MEM0000001
C00012186,MEM0000003
C00012187,MEM0000002
C00012188,MEM0000003
C00012189,MEM0000004
C00012190,MEM0000002
C00012191,MEM0000002
C00012192,MEM0000004
C00012193,MEM0000002
C00012194,MEM0000004
C00012195,MEM0000002
C00012196,MEM0000001
C00012197,MEM0000002
C00012198,MEM0000001
C00012199,MEM0000003
C00012200,MEM0000004
C00012201,MEM0000002
C00012202,MEM0000002
C00012203,MEM0000001
C00012204,MEM0000002
C00012205,MEM0000003
C00012206,MEM0000002
C00012207,MEM0000002
C00012208,MEM0000004
C00012209,MEM0000001
C00012210,MEM0000004
C00012211,MEM0000004
C00012212,MEM0000003
C00012213,MEM0000003
C00012214,MEM0000004
C00012215,MEM0000004
C00012216,MEM0000003
C00012217,MEM0000003
C00012218,MEM0000003
C00012219,MEM0000002
C00012220,MEM0000004
C00012221,MEM0000002
C00012222,MEM0000001
C00012223,MEM0000002
C00012224,MEM0000004
C00012225,MEM0000003
C00012226,MEM0000002
C00012227,MEM0000001
C00012228,MEM0000004
C00012229,MEM0000003
C00012230,MEM0000001
C00012231,MEM0000001
C00012232,MEM0000002
C00012233,MEM0000004
C00012234,MEM0000003
C00012235,MEM0000004
C00012236,MEM0000003
C00012237,MEM0000004
C00012238,MEM0000004
C00012239,MEM0000004
C00012240,MEM0000004
C00012241,MEM0000002
C00012242,MEM0000004
C00012243,MEM0000003
C00012244,MEM0000001
C00012245,MEM0000003
C00012246,MEM0000001
C00012247,MEM0000003
C00012248,MEM0000004
C00012249,MEM0000004
C00012250,MEM0000003
C00012251,MEM0000003
C00012252,MEM0000002
C00012253,MEM0000001
C00012254,MEM0000004
C00012255,MEM0000004
C00012256,MEM0000002
C00012257,MEM0000003
C00012258,MEM0000003
C00012259,MEM0000003
C00012260,MEM0000002
C00012261,MEM0000002
C00012262,MEM0000002
C00012263,MEM0000003
C00012264,MEM0000004
C00012265,MEM0000003
C00012266,MEM0000003
C00012267,MEM0000004
C00012268,MEM0000001
C00012269,MEM0000003
C00012270,MEM0000003
C00012271,MEM0000001
C00012272,MEM0000001
C00012273,MEM0000004
C00012274,MEM0000001
C00012275,MEM0000003
C00012276,MEM0000003
C00012277,MEM0000001
C00012278,MEM0000001
C00012279,MEM0000001
C00012280,MEM0000004
C00012281,MEM0000001
C00012282,MEM0000002
C00012283,MEM0000003
C00012284,MEM0000002
C00012285,MEM0000002
C00012286,MEM0000001
C00012287,MEM0000001
C00012288,MEM0000001
C00012289,MEM0000002
C00012290,MEM0000003
C00012291,MEM0000004
C00012292,MEM0000004
C00012293,MEM0000003
C00012294,MEM0000004
C00012295,MEM0000003
C00012296,MEM0000003
C00012297,MEM0000004
C00012298,MEM0000001
C00012299,MEM0000004
C00012300,MEM0000004
C00012301,MEM0000003
C00012302,MEM0000004
C00012303,MEM0000001
C00012304,MEM0000002
C00012305,MEM0000001
C00012306,MEM0000003
C00012307,MEM0000004
C00012308,MEM0000004
C00012309,MEM0000004
C00012310,MEM0000004
C00012311,MEM0000003
C00012312,MEM0000001
C00012313,MEM0000004
C00012314,MEM0000001
C00012315,MEM0000001
C00012316,MEM0000001
C00012317,MEM0000003
C00012318,MEM0000003
C00012319,MEM0000004
C00012320,MEM0000002
C00012321,MEM0000002
C00012322,MEM0000002
C00012323,MEM0000002
C00012324,MEM0000001
C00012325,MEM0000003
C00012326,MEM0000001
C00012327,MEM0000001
C00012328,MEM0000003
C00012329,MEM0000001
C00012330,MEM0000002
C00012331,MEM0000001
C00012332,MEM0000002
C00012333,MEM0000004
C00012334,MEM0000004
