venta_id,producto_id,cantidad,precio
VE0034398,PR0000275,1,35
VE0008336,PR0000031,3,147
VE0047783,PR0000015,1,23
VE0071428,PR0000127,1,19
VE0009273,PR0000359,2,34
VE0087426,PR0000346,1,38
VE0056863,PR0000290,5,200
VE0046025,PR0000284,5,150
VE0002368,PR0000186,3,126
VE0029343,PR0000077,2,84
VE0071037,PR0000065,3,132
VE0006182,PR0000041,5,240
VE0042339,PR0000303,2,38
VE0086642,PR0000262,3,114
VE0033486,PR0000256,3,84
VE0096232,PR0000330,3,78
VE0077397,PR0000132,2,54
VE0012896,PR0000268,5,220
VE0069164,PR0000301,2,80
VE0086812,PR0000273,3,45
VE0012520,PR0000002,1,24
VE0085298,PR0000086,2,66
VE0087796,PR0000144,2,94
VE0001989,PR0000260,1,46
VE0019719,PR0000017,3,96
VE0079380,PR0000123,1,29
VE0098410,PR0000356,3,84
VE0014924,PR0000270,3,30
VE0031458,PR0000347,5,215
VE0041011,PR0000264,4,168
VE0088368,PR0000007,5,155
VE0001844,PR0000130,1,18
VE0053442,PR0000178,2,26
VE0044629,PR0000012,5,105
VE0031276,PR0000013,3,108
VE0029841,PR0000279,5,140
VE0097341,PR0000038,2,80
VE0099209,PR0000295,2,68
VE0014008,PR0000307,4,180
VE0040636,PR0000026,1,24
VE0050000,PR0000037,4,136
VE0095113,PR0000215,1,49
VE0067261,PR0000120,2,76
VE0025662,PR0000371,1,10
VE0071322,PR0000285,4,56
VE0088179,PR0000046,3,117
VE0024030,PR0000093,2,50
VE0049957,PR0000200,2,32
VE0029621,PR0000211,1,32
VE0017726,PR0000080,1,11
VE0070090,PR0000138,4,156
VE0059114,PR0000042,4,48
VE0057787,PR0000008,1,44
VE0010541,PR0000242,2,38
VE0014064,PR0000295,3,102
VE0083218,PR0000065,4,176
VE0036909,PR0000092,2,100
VE0091533,PR0000045,2,82
VE0021553,PR0000305,1,25
VE0026862,PR0000320,5,160
VE0032821,PR0000262,4,152
VE0056851,PR0000325,2,24
VE0079793,PR0000036,5,150
VE0021207,PR0000254,3,51
VE0033282,PR0000401,5,155
VE0034803,PR0000394,5,50
VE0053619,PR0000104,5,230
VE0068378,PR0000022,4,88
VE0097678,PR0000062,3,60
VE0017973,PR0000032,1,19
VE0057793,PR0000096,5,130
VE0035935,PR0000113,1,13
VE0091700,PR0000148,2,24
VE0045074,PR0000198,1,21
VE0047753,PR0000335,4,44
VE0048975,PR0000006,4,116
VE0047823,PR0000383,5,240
VE0083160,PR0000393,2,66
VE0060815,PR0000192,2,84
VE0088423,PR0000212,4,104
VE0084143,PR0000045,3,123
VE0044976,PR0000171,4,168
VE0044321,PR0000181,1,13
VE0021160,PR0000315,4,160
VE0024864,PR0000360,5,60
VE0044694,PR0000143,5,55
VE0071528,PR0000298,5,110
VE0068113,PR0000283,5,130
VE0059196,PR0000288,4,192
VE0003716,PR0000346,1,38
VE0085452,PR0000010,4,192
VE0054504,PR0000361,3,84
VE0054055,PR0000144,3,141
VE0077959,PR0000007,4,124
VE0024409,PR0000103,1,12
VE0015039,PR0000323,3,150
VE0036971,PR0000298,3,66
VE0007731,PR0000412,1,21
VE0059640,PR0000411,3,51
VE0083989,PR0000414,4,132
VE0035443,PR0000163,3,111
VE0064404,PR0000384,4,84
VE0077799,PR0000397,5,135
VE0049915,PR0000003,5,90
VE0013465,PR0000379,3,51
VE0031246,PR0000336,5,215
VE0013961,PR0000269,4,64
VE0054988,PR0000396,2,68
VE0025310,PR0000290,2,80
VE0065204,PR0000383,4,192
VE0088319,PR0000175,2,84
VE0013284,PR0000331,4,188
VE0048576,PR0000356,2,56
VE0072953,PR0000106,4,112
VE0015682,PR0000103,5,60
VE0022567,PR0000046,5,195
VE0005252,PR0000045,4,164
VE0004999,PR0000328,2,76
VE0080987,PR0000074,5,200
VE0039728,PR0000269,3,48
VE0002235,PR0000401,1,31
VE0082082,PR0000215,1,49
VE0071030,PR0000308,1,29
VE0099315,PR0000010,1,48
VE0036436,PR0000148,2,24
VE0068085,PR0000273,4,60
VE0075993,PR0000208,2,50
VE0032446,PR0000178,4,52
VE0014257,PR0000172,3,147
VE0041738,PR0000382,3,75
VE0099158,PR0000241,2,22
VE0015591,PR0000352,3,60
VE0028396,PR0000391,5,240
VE0084210,PR0000169,1,31
VE0096059,PR0000315,1,40
VE0031355,PR0000279,1,28
VE0038943,PR0000294,1,44
VE0054856,PR0000369,1,26
VE0044124,PR0000012,1,21
VE0079737,PR0000215,3,147
VE0005021,PR0000013,1,36
VE0094403,PR0000328,5,190
VE0019307,PR0000211,5,160
VE0069458,PR0000195,2,36
VE0023529,PR0000137,3,150
VE0070974,PR0000194,2,32
VE0002010,PR0000328,2,76
VE0024152,PR0000152,1,27
VE0018494,PR0000247,2,92
VE0030189,PR0000055,5,130
VE0075753,PR0000279,2,56
VE0051571,PR0000306,1,34
VE0056010,PR0000083,2,80
VE0023871,PR0000187,4,164
VE0081222,PR0000329,3,84
VE0065516,PR0000152,1,27
VE0081526,PR0000293,5,95
VE0089611,PR0000078,1,34
VE0030755,PR0000142,5,180
VE0069953,PR0000178,3,39
VE0037892,PR0000399,1,34
VE0089759,PR0000353,5,65
VE0059284,PR0000199,4,80
VE0056141,PR0000123,5,145
VE0062694,PR0000267,2,56
VE0054985,PR0000155,1,24
VE0022101,PR0000017,4,128
VE0085582,PR0000384,3,63
VE0040577,PR0000405,1,31
VE0041258,PR0000248,5,220
VE0035385,PR0000073,3,45
VE0094606,PR0000147,5,180
VE0018977,PR0000024,4,52
VE0090615,PR0000179,4,76
VE0096563,PR0000308,1,29
VE0039534,PR0000354,4,44
VE0092099,PR0000339,5,70
VE0052728,PR0000165,1,28
VE0033644,PR0000136,1,15
VE0023751,PR0000042,5,60
VE0032655,PR0000221,3,144
VE0034779,PR0000161,2,34
VE0000773,PR0000324,4,100
VE0027420,PR0000015,4,92
VE0067548,PR0000281,4,64
VE0045681,PR0000036,2,60
VE0027446,PR0000216,2,42
VE0041669,PR0000243,1,27
VE0002790,PR0000029,1,34
VE0079584,PR0000197,3,63
VE0000487,PR0000078,5,170
VE0038182,PR0000051,1,16
VE0066942,PR0000143,1,11
VE0029471,PR0000071,1,17
VE0024052,PR0000233,5,50
VE0040924,PR0000391,2,96
VE0006303,PR0000215,5,245
VE0016270,PR0000106,3,84
VE0036645,PR0000232,1,45
VE0085120,PR0000203,1,12
VE0015455,PR0000258,5,215
VE0017189,PR0000153,5,190
VE0004670,PR0000330,3,78
VE0055162,PR0000081,4,108
VE0041821,PR0000304,5,150
VE0083780,PR0000046,2,78
VE0014835,PR0000079,3,141
VE0060309,PR0000157,1,47
VE0052102,PR0000113,4,52
VE0034891,PR0000313,4,164
VE0069758,PR0000375,4,120
VE0081005,PR0000392,3,111
VE0050275,PR0000089,4,40
VE0062126,PR0000372,1,34
VE0046912,PR0000278,4,168
VE0083864,PR0000126,2,38
VE0081286,PR0000207,4,56
VE0072641,PR0000040,5,175
VE0023193,PR0000136,3,45
VE0066697,PR0000138,2,78
VE0009716,PR0000284,5,150
VE0016240,PR0000164,1,33
VE0095720,PR0000109,5,55
VE0069603,PR0000283,1,26
VE0001099,PR0000201,3,39
VE0050063,PR0000236,3,87
VE0036581,PR0000123,1,29
VE0006473,PR0000372,4,136
VE0078689,PR0000225,3,108
VE0009828,PR0000398,4,188
VE0087533,PR0000142,4,144
VE0050397,PR0000351,3,33
VE0009633,PR0000341,2,84
VE0013365,PR0000220,1,20
VE0033408,PR0000401,3,93
VE0055650,PR0000087,1,36
VE0017947,PR0000019,4,64
VE0090376,PR0000092,4,200
VE0050113,PR0000332,3,141
VE0074568,PR0000365,1,11
VE0043417,PR0000191,5,245
VE0045168,PR0000276,2,74
VE0068478,PR0000053,2,40
VE0017124,PR0000373,1,50
VE0012107,PR0000104,4,184
VE0039606,PR0000211,2,64
VE0081976,PR0000153,2,76
VE0085915,PR0000384,4,84
VE0095218,PR0000017,3,96
VE0046168,PR0000266,1,44
VE0078991,PR0000050,1,17
VE0092739,PR0000041,4,192
VE0084903,PR0000020,5,170
VE0049331,PR0000295,1,34
VE0024487,PR0000049,4,64
VE0001696,PR0000078,1,34
VE0055418,PR0000038,1,40
VE0006434,PR0000383,4,192
VE0001880,PR0000314,5,120
VE0071543,PR0000153,3,114
VE0027706,PR0000330,2,52
VE0074365,PR0000238,4,184
VE0039333,PR0000046,4,156
VE0042729,PR0000159,5,250
VE0027517,PR0000032,3,57
VE0058786,PR0000259,3,81
VE0055566,PR0000355,1,40
VE0022110,PR0000177,2,32
VE0078720,PR0000232,2,90
VE0033209,PR0000210,4,64
VE0033631,PR0000116,5,185
VE0093874,PR0000263,1,43
VE0000470,PR0000027,3,144
VE0041185,PR0000217,5,155
VE0042889,PR0000148,3,36
VE0018915,PR0000041,4,192
VE0084507,PR0000268,4,176
VE0028357,PR0000360,4,48
VE0068846,PR0000370,3,33
VE0021293,PR0000329,3,84
VE0092686,PR0000021,5,110
VE0007875,PR0000089,3,30
VE0067108,PR0000182,5,75
VE0067714,PR0000139,4,144
VE0047867,PR0000076,2,20
VE0006604,PR0000186,2,84
VE0022743,PR0000182,4,60
VE0018481,PR0000391,3,144
VE0029140,PR0000246,5,120
VE0078393,PR0000026,5,120
VE0003982,PR0000007,4,124
VE0078245,PR0000250,4,84
VE0059856,PR0000264,1,42
VE0019519,PR0000191,2,98
VE0071980,PR0000277,4,116
VE0093626,PR0000185,4,48
VE0051627,PR0000261,4,40
VE0018214,PR0000002,2,48
VE0051104,PR0000316,1,27
VE0004347,PR0000028,1,39
VE0059973,PR0000227,4,168
VE0084677,PR0000186,1,42
VE0008202,PR0000389,2,68
VE0025999,PR0000048,2,98
VE0018106,PR0000086,2,66
VE0020861,PR0000183,3,45
VE0054358,PR0000239,2,52
VE0092734,PR0000401,3,93
VE0072539,PR0000183,2,30
VE0089985,PR0000058,4,80
VE0098096,PR0000159,1,50
VE0041481,PR0000319,1,12
VE0029776,PR0000354,3,33
VE0085167,PR0000037,3,102
VE0057518,PR0000032,1,19
VE0033683,PR0000345,3,90
VE0038802,PR0000289,1,30
VE0086709,PR0000023,5,115
VE0081403,PR0000410,3,75
VE0069422,PR0000393,5,165
VE0053673,PR0000030,4,88
VE0026240,PR0000099,3,126
VE0000726,PR0000277,1,29
VE0037608,PR0000071,4,68
VE0070207,PR0000161,5,85
VE0005211,PR0000217,5,155
VE0015003,PR0000320,5,160
VE0033425,PR0000029,1,34
VE0082696,PR0000164,3,99
VE0021485,PR0000150,2,96
VE0010219,PR0000293,5,95
VE0024803,PR0000200,2,32
VE0079520,PR0000396,2,68
VE0066690,PR0000079,3,141
VE0052145,PR0000085,4,116
VE0076772,PR0000403,5,50
VE0069169,PR0000117,4,84
VE0093100,PR0000227,1,42
VE0033850,PR0000319,4,48
VE0008197,PR0000341,4,168
VE0096831,PR0000303,1,19
VE0063231,PR0000119,1,39
VE0021331,PR0000182,5,75
VE0094800,PR0000367,1,48
VE0026060,PR0000055,3,78
VE0057211,PR0000314,4,96
VE0082925,PR0000377,5,175
VE0067412,PR0000375,3,90
VE0043691,PR0000086,4,132
VE0047636,PR0000316,5,135
VE0097996,PR0000040,1,35
VE0021541,PR0000388,2,92
VE0071000,PR0000150,3,144
VE0085828,PR0000141,5,210
VE0083699,PR0000015,5,115
VE0052316,PR0000354,1,11
VE0034884,PR0000291,3,60
VE0044332,PR0000092,1,50
VE0056306,PR0000414,2,66
VE0012860,PR0000156,5,205
VE0019587,PR0000255,1,41
VE0062153,PR0000241,5,55
VE0043382,PR0000119,1,39
VE0013849,PR0000127,3,57
VE0090467,PR0000229,4,72
VE0061884,PR0000293,3,57
VE0062119,PR0000212,1,26
VE0079703,PR0000072,5,50
VE0002906,PR0000115,5,240
VE0009111,PR0000257,2,82
VE0067163,PR0000024,4,52
VE0017253,PR0000038,4,160
VE0009400,PR0000097,1,30
VE0028982,PR0000322,1,40
VE0074592,PR0000135,5,150
VE0073246,PR0000117,2,42
VE0076483,PR0000288,2,96
VE0088537,PR0000197,1,21
VE0025075,PR0000201,1,13
VE0004704,PR0000088,5,250
VE0089994,PR0000157,2,94
VE0013161,PR0000315,4,160
VE0000846,PR0000143,3,33
VE0058444,PR0000217,4,124
VE0058678,PR0000219,4,64
VE0049531,PR0000408,5,185
VE0039006,PR0000235,3,90
VE0023535,PR0000383,1,48
VE0062417,PR0000138,1,39
VE0089498,PR0000222,1,48
VE0064804,PR0000134,5,210
VE0061878,PR0000248,1,44
VE0053005,PR0000149,3,36
VE0047603,PR0000233,4,40
VE0016781,PR0000123,2,58
VE0071345,PR0000343,4,184
VE0070704,PR0000090,5,120
VE0063597,PR0000003,3,54
VE0059870,PR0000092,5,250
VE0076313,PR0000179,4,76
VE0068381,PR0000110,4,128
VE0043945,PR0000268,1,44
VE0069930,PR0000284,4,120
VE0005711,PR0000088,5,250
VE0078331,PR0000403,5,50
VE0087588,PR0000196,5,95
VE0046009,PR0000389,1,34
VE0034637,PR0000019,5,80
VE0036580,PR0000227,2,84
VE0066917,PR0000064,4,40
VE0020113,PR0000346,5,190
VE0068341,PR0000101,1,24
VE0082554,PR0000276,2,74
VE0007962,PR0000311,2,86
VE0063661,PR0000079,4,188
VE0063015,PR0000208,1,25
VE0050738,PR0000406,3,105
VE0009571,PR0000313,4,164
VE0001848,PR0000125,5,135
VE0076252,PR0000389,2,68
VE0071650,PR0000304,2,60
VE0054742,PR0000274,5,105
VE0099536,PR0000134,5,210
VE0081178,PR0000077,1,42
VE0014502,PR0000279,3,84
VE0023375,PR0000091,4,168
VE0035027,PR0000225,1,36
VE0045711,PR0000101,5,120
VE0008795,PR0000366,5,125
VE0077304,PR0000015,1,23
VE0076479,PR0000371,4,40
VE0027392,PR0000133,5,90
VE0072389,PR0000359,2,34
VE0078574,PR0000085,2,58
VE0090971,PR0000083,4,160
VE0019739,PR0000380,2,90
VE0070316,PR0000225,5,180
VE0049452,PR0000054,2,78
VE0058874,PR0000043,1,16
VE0037653,PR0000086,2,66
VE0041141,PR0000192,4,168
VE0096051,PR0000386,4,52
VE0025654,PR0000102,5,240
VE0009570,PR0000201,2,26
VE0015595,PR0000206,2,54
VE0018273,PR0000152,3,81
VE0032323,PR0000087,2,72
VE0015656,PR0000052,1,35
VE0024479,PR0000015,2,46
VE0057291,PR0000094,5,50
VE0063751,PR0000366,2,50
VE0089242,PR0000310,3,114
VE0008865,PR0000003,1,18
VE0015415,PR0000008,2,88
VE0000394,PR0000350,2,44
VE0027048,PR0000231,1,42
VE0093232,PR0000250,4,84
VE0019982,PR0000217,2,62
VE0017305,PR0000324,5,125
VE0043051,PR0000250,5,105
VE0069793,PR0000187,3,123
VE0032340,PR0000210,2,32
VE0081980,PR0000068,5,210
VE0008730,PR0000317,2,68
VE0022382,PR0000341,1,42
VE0085120,PR0000251,5,155
VE0021077,PR0000392,5,185
VE0098380,PR0000113,4,52
VE0076907,PR0000271,2,28
VE0039612,PR0000255,4,164
VE0049747,PR0000352,2,40
VE0050739,PR0000129,3,87
VE0031269,PR0000066,3,45
VE0047957,PR0000173,3,111
VE0065057,PR0000378,3,63
VE0061384,PR0000259,3,81
VE0098899,PR0000081,2,54
VE0088311,PR0000289,1,30
VE0055541,PR0000136,3,45
VE0095634,PR0000131,1,21
VE0053329,PR0000223,2,78
VE0067834,PR0000107,5,135
VE0032046,PR0000245,3,129
VE0014234,PR0000238,3,138
VE0007433,PR0000161,3,51
VE0059003,PR0000081,4,108
VE0056787,PR0000162,2,86
VE0002219,PR0000344,5,220
VE0008718,PR0000090,1,24
VE0045034,PR0000378,3,63
VE0029931,PR0000307,4,180
VE0015040,PR0000333,4,136
VE0081477,PR0000387,2,90
VE0064929,PR0000005,5,205
VE0059305,PR0000240,2,66
VE0010881,PR0000248,1,44
VE0091204,PR0000099,2,84
VE0030841,PR0000093,5,125
VE0088266,PR0000342,1,42
VE0018477,PR0000321,1,48
VE0090013,PR0000243,5,135
VE0081636,PR0000370,2,22
VE0098593,PR0000123,2,58
VE0097811,PR0000172,2,98
VE0012794,PR0000349,5,145
VE0091180,PR0000159,1,50
VE0045992,PR0000099,1,42
VE0068060,PR0000157,3,141
VE0081064,PR0000309,3,105
VE0032373,PR0000151,4,124
VE0042291,PR0000111,5,215
VE0012993,PR0000072,4,40
VE0041353,PR0000123,4,116
VE0010291,PR0000204,3,87
VE0077323,PR0000052,3,105
VE0021931,PR0000007,5,155
VE0030357,PR0000057,3,138
VE0059842,PR0000116,4,148
VE0088780,PR0000168,1,32
VE0093592,PR0000297,3,147
VE0048464,PR0000193,4,192
VE0080056,PR0000376,4,168
VE0071240,PR0000234,3,51
VE0086556,PR0000128,5,190
VE0065797,PR0000137,4,200
VE0082468,PR0000021,1,22
VE0019507,PR0000167,2,100
VE0007325,PR0000225,3,108
VE0047157,PR0000129,4,116
VE0048114,PR0000307,1,45
VE0017489,PR0000035,2,24
VE0023213,PR0000035,5,60
VE0049274,PR0000250,5,105
VE0017897,PR0000377,2,70
VE0094214,PR0000053,4,80
VE0006295,PR0000067,4,168
VE0075552,PR0000045,1,41
VE0022763,PR0000385,3,132
VE0080434,PR0000263,4,172
VE0063310,PR0000267,1,28
VE0031264,PR0000316,2,54
VE0060484,PR0000200,2,32
VE0091808,PR0000253,5,215
VE0012366,PR0000187,2,82
VE0027074,PR0000160,1,19
VE0028204,PR0000008,2,88
VE0020335,PR0000293,3,57
VE0015623,PR0000272,2,36
VE0023069,PR0000395,5,205
VE0044073,PR0000077,5,210
VE0043897,PR0000352,2,40
VE0008834,PR0000046,3,117
VE0040921,PR0000312,3,54
VE0089070,PR0000184,4,88
VE0016009,PR0000095,4,108
VE0070180,PR0000179,5,95
VE0000934,PR0000286,4,164
VE0034382,PR0000010,5,240
VE0062677,PR0000067,5,210
VE0007770,PR0000327,3,123
VE0044673,PR0000407,4,136
VE0062535,PR0000248,5,220
VE0066422,PR0000023,5,115
VE0006364,PR0000064,1,10
VE0074114,PR0000006,3,87
VE0099493,PR0000345,2,60
VE0036031,PR0000365,2,22
VE0037237,PR0000288,2,96
VE0033720,PR0000309,4,140
VE0072241,PR0000093,2,50
VE0084258,PR0000380,1,45
VE0095340,PR0000263,4,172
VE0055936,PR0000171,4,168
VE0057693,PR0000022,1,22
VE0091742,PR0000258,2,86
VE0049382,PR0000411,5,85
VE0021714,PR0000141,3,126
VE0065770,PR0000190,1,23
VE0004652,PR0000344,3,132
VE0057262,PR0000224,4,104
VE0013094,PR0000373,2,100
VE0087154,PR0000350,5,110
VE0067022,PR0000395,4,164
VE0063307,PR0000211,5,160
VE0025882,PR0000266,5,220
VE0035742,PR0000009,3,102
VE0077867,PR0000150,1,48
VE0005421,PR0000297,2,98
VE0084294,PR0000022,4,88
VE0012402,PR0000195,5,90
VE0089896,PR0000306,4,136
VE0079032,PR0000017,1,32
VE0007789,PR0000267,5,140
VE0020052,PR0000399,3,102
VE0018862,PR0000278,1,42
VE0031542,PR0000114,1,22
VE0029170,PR0000328,3,114
VE0054138,PR0000045,3,123
VE0036514,PR0000093,2,50
VE0002502,PR0000324,5,125
VE0006451,PR0000205,1,45
VE0053773,PR0000175,1,42
VE0039419,PR0000343,5,230
VE0037293,PR0000332,4,188
VE0075416,PR0000094,1,10
VE0010286,PR0000110,3,96
VE0053424,PR0000058,2,40
VE0035353,PR0000292,3,132
VE0045145,PR0000341,3,126
VE0051060,PR0000101,3,72
VE0028963,PR0000204,2,58
VE0028817,PR0000385,3,132
VE0025908,PR0000401,5,155
VE0002180,PR0000264,1,42
VE0030592,PR0000123,3,87
VE0069425,PR0000387,2,90
VE0065876,PR0000154,2,28
VE0008415,PR0000146,3,120
VE0017243,PR0000070,4,136
VE0089892,PR0000350,4,88
VE0081083,PR0000232,5,225
VE0062513,PR0000177,3,48
VE0019408,PR0000313,2,82
VE0095228,PR0000025,2,32
VE0070774,PR0000254,1,17
VE0016147,PR0000051,5,80
VE0063045,PR0000197,1,21
VE0040580,PR0000348,2,76
VE0081450,PR0000212,2,52
VE0003047,PR0000016,3,129
VE0002277,PR0000010,3,144
VE0056520,PR0000194,3,48
VE0041599,PR0000033,3,102
VE0033081,PR0000062,2,40
VE0057212,PR0000282,3,93
VE0036580,PR0000226,2,96
VE0099360,PR0000408,4,148
VE0038804,PR0000302,1,24
VE0070698,PR0000067,1,42
VE0087763,PR0000097,1,30
VE0094799,PR0000204,2,58
VE0027746,PR0000228,4,188
VE0056333,PR0000314,3,72
VE0006470,PR0000149,1,12
VE0082301,PR0000275,4,140
VE0027188,PR0000303,2,38
VE0045760,PR0000109,1,11
VE0023553,PR0000014,3,135
VE0018032,PR0000110,5,160
VE0037658,PR0000074,4,160
VE0008716,PR0000101,3,72
VE0048072,PR0000165,4,112
VE0065783,PR0000176,2,100
VE0009517,PR0000347,4,172
VE0044531,PR0000177,3,48
VE0038584,PR0000321,2,96
VE0003985,PR0000342,2,84
VE0080952,PR0000212,5,130
VE0030014,PR0000069,3,39
VE0082968,PR0000196,4,76
VE0064180,PR0000072,3,30
VE0016797,PR0000075,4,116
VE0025292,PR0000022,2,44
VE0043764,PR0000031,4,196
VE0029993,PR0000037,4,136
VE0071617,PR0000284,3,90
VE0052582,PR0000182,2,30
VE0062635,PR0000182,2,30
VE0066233,PR0000207,2,28
VE0051570,PR0000348,4,152
VE0013602,PR0000182,5,75
VE0010991,PR0000233,3,30
VE0003821,PR0000411,5,85
VE0073545,PR0000026,3,72
VE0092117,PR0000260,4,184
VE0048717,PR0000295,4,136
VE0010055,PR0000184,5,110
VE0088010,PR0000020,5,170
VE0014659,PR0000185,4,48
VE0048969,PR0000253,2,86
VE0033239,PR0000325,1,12
VE0003742,PR0000272,4,72
VE0075300,PR0000120,2,76
VE0018878,PR0000152,1,27
VE0098049,PR0000021,4,88
VE0084843,PR0000297,1,49
VE0029264,PR0000086,5,165
VE0062007,PR0000401,4,124
VE0019410,PR0000386,3,39
VE0072447,PR0000147,3,108
VE0010581,PR0000357,2,60
VE0021466,PR0000383,1,48
VE0057796,PR0000306,2,68
VE0056751,PR0000404,2,46
VE0088982,PR0000107,5,135
VE0090966,PR0000091,3,126
VE0027627,PR0000121,5,100
VE0089966,PR0000163,4,148
VE0055296,PR0000208,1,25
VE0051827,PR0000060,2,40
VE0014807,PR0000101,2,48
VE0088476,PR0000003,1,18
VE0021982,PR0000312,2,36
VE0044457,PR0000094,4,40
VE0057818,PR0000280,3,57
VE0003807,PR0000046,5,195
VE0094093,PR0000256,1,28
VE0017492,PR0000350,4,88
VE0078812,PR0000315,1,40
VE0024982,PR0000355,3,120
VE0056203,PR0000206,4,108
VE0035114,PR0000327,5,205
VE0031923,PR0000194,4,64
VE0056444,PR0000240,2,66
VE0077512,PR0000279,2,56
VE0080454,PR0000261,2,20
VE0073074,PR0000297,4,196
VE0043418,PR0000024,3,39
VE0064195,PR0000133,5,90
VE0061933,PR0000401,2,62
VE0028937,PR0000412,5,105
VE0020403,PR0000041,2,96
VE0020584,PR0000271,2,28
VE0079109,PR0000031,3,147
VE0016304,PR0000125,1,27
VE0065636,PR0000096,1,26
VE0055550,PR0000323,1,50
VE0046056,PR0000157,3,141
VE0059565,PR0000120,3,114
VE0071686,PR0000165,5,140
VE0041878,PR0000251,1,31
VE0086845,PR0000406,4,140
VE0010676,PR0000074,1,40
VE0028245,PR0000315,2,80
VE0077290,PR0000292,1,44
VE0097452,PR0000210,1,16
VE0028052,PR0000406,2,70
VE0056380,PR0000287,2,98
VE0053440,PR0000124,4,92
VE0018700,PR0000157,3,141
VE0082414,PR0000193,1,48
VE0066140,PR0000166,5,190
VE0099300,PR0000285,3,42
VE0013634,PR0000067,2,84
VE0000154,PR0000380,5,225
VE0044861,PR0000116,4,148
VE0071799,PR0000334,2,54
VE0054482,PR0000326,5,175
VE0016313,PR0000061,2,48
VE0094985,PR0000220,2,40
VE0036945,PR0000050,3,51
VE0033220,PR0000079,5,235
VE0048413,PR0000008,2,88
VE0097695,PR0000150,5,240
VE0007535,PR0000264,5,210
VE0088671,PR0000030,3,66
VE0097573,PR0000205,2,90
VE0036616,PR0000334,1,27
VE0084679,PR0000243,1,27
VE0067241,PR0000302,2,48
VE0041999,PR0000333,1,34
VE0018173,PR0000319,3,36
VE0047482,PR0000099,1,42
VE0073232,PR0000119,5,195
VE0013412,PR0000198,3,63
VE0015242,PR0000102,4,192
VE0067569,PR0000108,4,200
VE0044017,PR0000082,1,31
VE0027733,PR0000257,3,123
VE0079287,PR0000041,4,192
VE0049916,PR0000244,3,42
VE0072262,PR0000240,2,66
VE0071984,PR0000082,2,62
VE0015628,PR0000043,5,80
VE0027458,PR0000012,2,42
VE0040234,PR0000252,1,24
VE0078160,PR0000391,1,48
VE0032727,PR0000193,1,48
VE0077729,PR0000112,2,56
VE0005721,PR0000364,3,102
VE0058360,PR0000173,1,37
VE0048968,PR0000363,3,84
VE0066560,PR0000051,1,16
VE0099092,PR0000344,3,132
VE0034943,PR0000229,5,90
VE0024941,PR0000388,1,46
VE0093596,PR0000252,1,24
VE0087965,PR0000320,1,32
VE0001456,PR0000195,1,18
VE0003910,PR0000321,4,192
VE0081442,PR0000280,3,57
VE0063321,PR0000374,2,36
VE0060402,PR0000390,5,210
VE0041723,PR0000198,5,105
VE0023882,PR0000034,4,120
VE0001553,PR0000150,3,144
VE0064031,PR0000333,3,102
VE0089117,PR0000087,2,72
VE0049869,PR0000121,2,40
VE0056624,PR0000249,2,60
VE0081725,PR0000044,2,58
VE0012333,PR0000109,2,22
VE0020605,PR0000256,1,28
VE0093652,PR0000118,1,29
VE0043249,PR0000303,2,38
VE0038858,PR0000035,2,24
VE0055226,PR0000029,5,170
VE0062042,PR0000372,3,102
VE0091238,PR0000223,5,195
VE0083889,PR0000381,3,75
VE0005670,PR0000317,1,34
VE0058912,PR0000055,5,130
VE0099032,PR0000241,3,33
VE0047719,PR0000067,5,210
VE0083278,PR0000191,4,196
VE0074144,PR0000215,5,245
VE0040486,PR0000343,2,92
VE0016778,PR0000293,3,57
VE0019943,PR0000356,4,112
VE0073936,PR0000276,4,148
VE0048546,PR0000010,3,144
VE0068718,PR0000394,2,20
VE0013758,PR0000344,3,132
VE0019764,PR0000151,5,155
VE0026049,PR0000224,3,78
VE0027881,PR0000209,1,36
VE0032769,PR0000351,5,55
VE0064751,PR0000359,2,34
VE0029713,PR0000046,4,156
VE0059776,PR0000052,5,175
VE0097360,PR0000359,2,34
VE0073778,PR0000148,4,48
VE0093128,PR0000202,3,51
VE0096763,PR0000407,2,68
VE0015379,PR0000242,1,19
VE0094521,PR0000188,3,57
VE0062816,PR0000232,1,45
VE0081086,PR0000343,1,46
VE0058810,PR0000032,3,57
VE0081464,PR0000295,2,68
VE0091772,PR0000055,2,52
VE0055185,PR0000253,5,215
VE0022656,PR0000145,3,123
VE0029014,PR0000134,3,126
VE0024246,PR0000263,2,86
VE0015614,PR0000263,4,172
VE0022442,PR0000287,3,147
VE0000520,PR0000412,3,63
VE0029299,PR0000314,4,96
VE0082643,PR0000019,3,48
VE0037946,PR0000102,5,240
VE0059821,PR0000055,4,104
VE0030854,PR0000377,5,175
VE0045440,PR0000294,4,176
VE0008511,PR0000332,1,47
VE0059230,PR0000074,2,80
VE0049635,PR0000234,4,68
VE0087331,PR0000189,4,48
VE0016602,PR0000239,2,52
VE0099927,PR0000367,1,48
VE0062753,PR0000398,5,235
VE0043623,PR0000173,1,37
VE0018778,PR0000343,4,184
VE0071553,PR0000303,1,19
VE0090007,PR0000277,2,58
VE0071179,PR0000362,3,48
VE0068518,PR0000380,2,90
VE0015376,PR0000086,3,99
VE0032081,PR0000385,1,44
VE0018569,PR0000091,2,84
VE0025959,PR0000290,4,160
VE0050411,PR0000220,1,20
VE0068504,PR0000079,3,141
