venta_id,producto_id,cantidad,precio
VE0007531,PR0000339,1,42
VE0002371,PR0000217,5,70
VE0008297,PR0000346,2,34
VE0009090,PR0000087,4,56
VE0005258,PR0000199,2,64
VE0007385,PR0000323,2,40
VE0008933,PR0000228,1,39
VE0008876,PR0000345,2,38
VE0000542,PR0000197,5,165
VE0008765,PR0000260,2,72
VE0006826,PR0000035,5,95
VE0007160,PR0000276,1,44
VE0004163,PR0000301,3,138
VE0008746,PR0000176,5,205
VE0007659,PR0000172,4,96
VE0000461,PR0000398,3,117
VE0009612,PR0000075,2,48
VE0009519,PR0000064,1,38
VE0005706,PR0000187,3,117
VE0001265,PR0000351,3,144
VE0006157,PR0000103,5,60
VE0001893,PR0000013,2,30
VE0005663,PR0000245,1,50
VE0002320,PR0000399,3,99
VE0009913,PR0000390,2,42
VE0000556,PR0000244,4,176
VE0001418,PR0000214,5,225
VE0005986,PR0000302,3,141
VE0005417,PR0000130,4,56
VE0009685,PR0000316,1,47
VE0001849,PR0000102,4,200
VE0008936,PR0000342,5,190
VE0003872,PR0000302,4,188
VE0003545,PR0000391,1,43
VE0007685,PR0000194,2,100
VE0009935,PR0000177,1,41
VE0004892,PR0000268,5,100
VE0005195,PR0000319,3,66
VE0002654,PR0000341,4,80
VE0002361,PR0000023,4,40
VE0002728,PR0000409,3,123
VE0003296,PR0000136,2,28
VE0005216,PR0000276,4,176
VE0003744,PR0000021,1,34
VE0007177,PR0000088,5,250
VE0005821,PR0000073,3,78
VE0006344,PR0000048,2,94
VE0003227,PR0000344,5,115
VE0003292,PR0000362,4,184
VE0006319,PR0000002,3,84
VE0006642,PR0000005,5,205
VE0003405,PR0000176,3,123
VE0007989,PR0000393,2,80
VE0007100,PR0000200,3,96
VE0006469,PR0000361,3,39
VE0009436,PR0000303,1,41
VE0001731,PR0000354,1,31
VE0007291,PR0000387,5,65
VE0002328,PR0000024,3,93
VE0001975,PR0000354,3,93
VE0005803,PR0000056,1,14
VE0003429,PR0000240,1,32
VE0007411,PR0000257,5,85
VE0003865,PR0000213,3,132
VE0008667,PR0000120,3,33
VE0009692,PR0000381,2,58
VE0004312,PR0000163,5,125
VE0006083,PR0000290,2,70
VE0003278,PR0000300,1,42
VE0005919,PR0000259,2,82
VE0007021,PR0000149,2,80
VE0001265,PR0000363,3,114
VE0002987,PR0000083,5,230
VE0004036,PR0000158,5,250
VE0001027,PR0000096,1,32
VE0002656,PR0000316,3,141
VE0008054,PR0000386,5,50
VE0005925,PR0000412,1,32
VE0002590,PR0000080,5,155
VE0004862,PR0000386,4,40
VE0003924,PR0000089,2,58
VE0006708,PR0000217,4,56
VE0008181,PR0000184,2,24
VE0002073,PR0000151,5,230
VE0008909,PR0000114,5,140
VE0003502,PR0000017,5,205
VE0002890,PR0000353,3,123
VE0000061,PR0000411,3,114
VE0001209,PR0000149,2,80
VE0002793,PR0000397,5,245
VE0007017,PR0000251,2,84
VE0002909,PR0000208,5,110
VE0004711,PR0000159,2,54
VE0008740,PR0000123,5,210
VE0000227,PR0000283,3,36
VE0001644,PR0000221,4,164
VE0004191,PR0000409,2,82
VE0000883,PR0000293,4,96
VE0006263,PR0000410,3,135
VE0009835,PR0000058,4,168
VE0005636,PR0000372,2,46
VE0004924,PR0000146,3,57
VE0007728,PR0000058,2,84
VE0000457,PR0000247,5,115
VE0007316,PR0000137,1,11
VE0002182,PR0000065,1,28
VE0007361,PR0000247,1,23
VE0004029,PR0000194,2,100
VE0008080,PR0000114,4,112
VE0009669,PR0000210,5,195
VE0006338,PR0000190,2,24
VE0006686,PR0000119,5,235
VE0002909,PR0000274,2,78
VE0002896,PR0000295,2,68
VE0008061,PR0000216,4,100
VE0002618,PR0000124,3,144
VE0003424,PR0000353,4,164
VE0005219,PR0000223,1,20
VE0009109,PR0000203,3,138
VE0002494,PR0000144,3,129
VE0004090,PR0000379,3,90
VE0006391,PR0000090,4,192
VE0009835,PR0000026,1,32
VE0009854,PR0000399,3,99
VE0006588,PR0000311,4,160
VE0008021,PR0000132,4,136
VE0009741,PR0000400,5,200
VE0002030,PR0000221,2,82
VE0006677,PR0000082,1,27
VE0007934,PR0000344,3,69
VE0007241,PR0000187,2,78
VE0008058,PR0000031,1,26
VE0005242,PR0000241,3,114
VE0005086,PR0000287,3,150
VE0006926,PR0000177,4,164
VE0003488,PR0000026,4,128
VE0002886,PR0000089,2,58
VE0004199,PR0000293,4,96
VE0009794,PR0000350,4,172
VE0008324,PR0000125,4,176
VE0009018,PR0000167,3,105
VE0006604,PR0000032,5,140
VE0002691,PR0000184,1,12
VE0007964,PR0000098,3,120
VE0003968,PR0000378,1,48
VE0007009,PR0000127,2,30
VE0008477,PR0000009,1,40
VE0001944,PR0000066,2,94
VE0004467,PR0000318,3,60
VE0000708,PR0000306,2,78
VE0000218,PR0000159,4,108
VE0009652,PR0000172,2,48
VE0002954,PR0000292,5,200
VE0006047,PR0000131,4,172
VE0003380,PR0000186,4,44
VE0009661,PR0000289,2,86
VE0000135,PR0000242,2,44
VE0006760,PR0000224,1,45
VE0001456,PR0000379,2,60
VE0001803,PR0000023,3,30
VE0000334,PR0000004,1,30
VE0005604,PR0000065,4,112
VE0005445,PR0000183,5,170
VE0006070,PR0000355,5,235
VE0001610,PR0000113,5,145
VE0004237,PR0000330,2,58
VE0008485,PR0000192,1,38
VE0008391,PR0000349,2,86
VE0000384,PR0000372,1,23
VE0002844,PR0000214,3,135
VE0005166,PR0000009,3,120
VE0000826,PR0000359,5,210
VE0006183,PR0000111,1,44
VE0000534,PR0000082,1,27
VE0006411,PR0000005,4,164
VE0001143,PR0000172,4,96
VE0004320,PR0000193,3,78
VE0000287,PR0000153,4,104
VE0008546,PR0000249,1,33
VE0003825,PR0000094,3,126
VE0006318,PR0000172,1,24
VE0003659,PR0000378,4,192
VE0007985,PR0000361,1,13
VE0005039,PR0000208,5,110
VE0003930,PR0000222,3,72
VE0003353,PR0000087,3,42
VE0001727,PR0000274,5,195
VE0007024,PR0000313,4,184
VE0005394,PR0000132,1,34
VE0009908,PR0000187,3,117
VE0003381,PR0000101,5,155
VE0001221,PR0000245,1,50
VE0009081,PR0000338,3,51
VE0002202,PR0000025,4,100
VE0007675,PR0000234,2,76
VE0001547,PR0000255,3,63
VE0008219,PR0000265,1,16
VE0009604,PR0000360,5,250
VE0000164,PR0000366,2,100
VE0003228,PR0000134,5,150
VE0003123,PR0000097,3,57
VE0001040,PR0000085,3,60
VE0007893,PR0000011,2,26
VE0009893,PR0000198,2,92
VE0004733,PR0000127,1,15
VE0004493,PR0000085,3,60
VE0006347,PR0000209,4,144
VE0001045,PR0000308,5,60
VE0000964,PR0000101,3,93
VE0001809,PR0000217,4,56
VE0000032,PR0000192,4,152
VE0006679,PR0000346,3,51
VE0001522,PR0000018,3,81
VE0004863,PR0000087,1,14
VE0004622,PR0000326,3,144
VE0005813,PR0000341,3,60
VE0006847,PR0000356,4,52
VE0001768,PR0000147,4,88
VE0007989,PR0000265,2,32
VE0004338,PR0000136,5,70
VE0004126,PR0000103,4,48
VE0008911,PR0000410,1,45
VE0001345,PR0000131,3,129
VE0000896,PR0000348,2,28
VE0006007,PR0000152,3,87
VE0004813,PR0000313,3,138
VE0003649,PR0000020,1,17
VE0000060,PR0000393,5,200
VE0008345,PR0000280,2,86
VE0007241,PR0000342,2,76
VE0003116,PR0000309,2,48
VE0007985,PR0000102,1,50
VE0006315,PR0000361,5,65
VE0002385,PR0000039,4,56
VE0003732,PR0000392,5,135
VE0001559,PR0000410,1,45
VE0008595,PR0000144,4,172
VE0000857,PR0000108,3,135
VE0003947,PR0000289,2,86
VE0001593,PR0000228,4,156
VE0001709,PR0000040,4,160
VE0004064,PR0000173,2,96
VE0004128,PR0000240,3,96
VE0007348,PR0000210,4,156
VE0003106,PR0000011,4,52
VE0008265,PR0000117,2,46
VE0004106,PR0000366,4,200
VE0001389,PR0000192,5,190
VE0004631,PR0000092,1,12
VE0003681,PR0000308,4,48
VE0000196,PR0000408,2,56
VE0007203,PR0000410,5,225
VE0009935,PR0000248,4,52
VE0007674,PR0000349,4,172
VE0008826,PR0000010,2,46
VE0009526,PR0000010,4,92
VE0006932,PR0000135,5,240
VE0005063,PR0000181,4,88
VE0002304,PR0000379,1,30
VE0002232,PR0000253,2,36
VE0000924,PR0000140,2,76
VE0000932,PR0000146,4,76
VE0003231,PR0000153,2,52
VE0000782,PR0000003,3,135
VE0009138,PR0000277,3,144
VE0009527,PR0000013,2,30
VE0009327,PR0000269,3,90
VE0000892,PR0000005,4,164
VE0002469,PR0000249,1,33
VE0000629,PR0000065,1,28
VE0005469,PR0000217,4,56
VE0007509,PR0000097,1,19
VE0003458,PR0000175,1,36
VE0006400,PR0000297,3,141
VE0000689,PR0000301,1,46
VE0004619,PR0000204,4,200
VE0001933,PR0000084,5,220
VE0004949,PR0000334,4,144
VE0003385,PR0000245,2,100
VE0001916,PR0000147,2,44
VE0007130,PR0000388,5,145
VE0003659,PR0000401,2,88
VE0005854,PR0000352,1,26
VE0002055,PR0000049,1,16
VE0009343,PR0000020,4,68
VE0007784,PR0000115,4,176
VE0003995,PR0000174,3,138
VE0006775,PR0000023,2,20
VE0002162,PR0000395,5,145
VE0002042,PR0000184,2,24
VE0006566,PR0000155,3,93
VE0006589,PR0000096,3,96
VE0005039,PR0000258,1,18
VE0002066,PR0000097,1,19
VE0002502,PR0000258,4,72
VE0005512,PR0000146,3,57
VE0006630,PR0000135,5,240
VE0004557,PR0000349,5,215
VE0007584,PR0000232,5,185
VE0004194,PR0000244,1,44
VE0004134,PR0000186,3,33
VE0005930,PR0000192,4,152
VE0003060,PR0000014,2,72
VE0005451,PR0000376,3,123
VE0000542,PR0000238,1,35
VE0001576,PR0000410,3,135
VE0000137,PR0000221,1,41
VE0007901,PR0000255,1,21
VE0005794,PR0000159,5,135
VE0007401,PR0000316,5,235
VE0001614,PR0000224,5,225
VE0007200,PR0000388,4,116
VE0003659,PR0000237,5,190
VE0003815,PR0000225,3,66
VE0000224,PR0000245,5,250
VE0009156,PR0000310,1,36
VE0000203,PR0000119,5,235
VE0001727,PR0000290,1,35
VE0005638,PR0000229,2,86
VE0002880,PR0000395,4,116
VE0005851,PR0000181,3,66
VE0007235,PR0000170,3,48
VE0002392,PR0000295,2,68
VE0005622,PR0000270,2,38
VE0005421,PR0000303,2,82
VE0002176,PR0000240,4,128
VE0001714,PR0000392,1,27
VE0009456,PR0000062,1,22
VE0005113,PR0000394,3,129
VE0009319,PR0000413,4,196
VE0002369,PR0000314,5,60
VE0009396,PR0000016,2,80
VE0000023,PR0000049,3,48
VE0009231,PR0000272,2,86
VE0009832,PR0000326,2,96
VE0005183,PR0000361,4,52
VE0004464,PR0000252,4,112
VE0008931,PR0000015,3,57
VE0007828,PR0000374,2,38
VE0007862,PR0000353,1,41
VE0008812,PR0000328,5,135
VE0000048,PR0000126,1,22
VE0008594,PR0000143,5,245
VE0009382,PR0000170,3,48
VE0007307,PR0000149,2,80
VE0003964,PR0000135,4,192
VE0009227,PR0000360,1,50
VE0004111,PR0000211,4,200
VE0001574,PR0000403,4,184
VE0000777,PR0000111,2,88
VE0006382,PR0000387,3,39
VE0001828,PR0000308,4,48
VE0008158,PR0000246,4,112
VE0004485,PR0000047,3,75
VE0008037,PR0000003,5,225
VE0009540,PR0000351,5,240
VE0009850,PR0000257,2,34
VE0007783,PR0000260,4,144
VE0005143,PR0000132,1,34
VE0003219,PR0000186,3,33
VE0009605,PR0000282,3,78
VE0009609,PR0000095,1,49
VE0003073,PR0000296,4,100
VE0006512,PR0000080,2,62
VE0005394,PR0000100,4,76
VE0006016,PR0000209,3,108
VE0001701,PR0000082,3,81
VE0000815,PR0000006,5,230
VE0007084,PR0000305,5,165
VE0005002,PR0000064,5,190
VE0001343,PR0000260,1,36
VE0002293,PR0000328,4,108
VE0000540,PR0000247,2,46
VE0005733,PR0000005,3,123
VE0003416,PR0000349,1,43
VE0008642,PR0000391,2,86
VE0008883,PR0000283,5,60
VE0002546,PR0000194,1,50
VE0003186,PR0000047,5,125
VE0008438,PR0000238,2,70
VE0001312,PR0000022,5,130
VE0007383,PR0000085,5,100
VE0000582,PR0000074,4,124
VE0008730,PR0000089,3,87
VE0009349,PR0000046,2,42
VE0004741,PR0000316,4,188
VE0000097,PR0000150,1,37
VE0002992,PR0000164,4,116
VE0009757,PR0000033,1,36
VE0009964,PR0000052,4,96
VE0000097,PR0000088,3,150
VE0008321,PR0000410,5,225
VE0002722,PR0000088,3,150
VE0006395,PR0000381,4,116
VE0008304,PR0000328,3,81
VE0009601,PR0000054,3,81
VE0004321,PR0000373,4,72
VE0004809,PR0000304,2,70
VE0005434,PR0000329,1,23
VE0009351,PR0000096,1,32
VE0004705,PR0000225,4,88
VE0008006,PR0000060,5,220
VE0006422,PR0000079,5,165
VE0002181,PR0000342,3,114
VE0008675,PR0000286,1,36
VE0003504,PR0000019,2,92
VE0000244,PR0000106,3,150
VE0007736,PR0000016,2,80
VE0007468,PR0000139,5,55
VE0006135,PR0000069,2,96
VE0009640,PR0000357,1,28
VE0009443,PR0000301,2,92
VE0009078,PR0000257,3,51
VE0001487,PR0000130,3,42
VE0008880,PR0000288,2,94
VE0008153,PR0000373,3,54
VE0008498,PR0000048,3,141
VE0007349,PR0000357,4,112
VE0008837,PR0000169,5,140
VE0007542,PR0000046,2,42
VE0002641,PR0000322,3,129
VE0008440,PR0000100,4,76
VE0009333,PR0000059,5,90
VE0008720,PR0000001,4,156
VE0006711,PR0000153,2,52
VE0009889,PR0000257,3,51
VE0005552,PR0000157,3,78
VE0007388,PR0000236,1,23
VE0004673,PR0000358,1,40
VE0004039,PR0000298,5,50
VE0004314,PR0000225,4,88
VE0004018,PR0000294,1,41
VE0004946,PR0000370,2,20
VE0008789,PR0000174,2,92
VE0002137,PR0000029,1,21
VE0008774,PR0000116,4,80
VE0005419,PR0000222,5,120
VE0003015,PR0000082,3,81
VE0008319,PR0000167,3,105
VE0004535,PR0000124,2,96
VE0009623,PR0000190,4,48
VE0009547,PR0000328,1,27
VE0005620,PR0000208,1,22
VE0002642,PR0000018,3,81
VE0004132,PR0000295,5,170
VE0001485,PR0000089,1,29
VE0007905,PR0000193,4,104
VE0007238,PR0000332,1,23
VE0005859,PR0000414,5,180
VE0007378,PR0000223,2,40
VE0008951,PR0000241,4,152
VE0002579,PR0000392,2,54
VE0002983,PR0000139,1,11
VE0004040,PR0000198,3,138
VE0000623,PR0000290,3,105
VE0008674,PR0000372,1,23
VE0009557,PR0000143,2,98
VE0008730,PR0000346,1,17
VE0001552,PR0000070,5,110
VE0009658,PR0000223,5,100
VE0009661,PR0000157,3,78
VE0001852,PR0000290,4,140
VE0001997,PR0000321,1,39
VE0007158,PR0000010,2,46
VE0001606,PR0000367,4,40
VE0008088,PR0000068,2,42
VE0007500,PR0000355,1,47
VE0009307,PR0000358,1,40
VE0000049,PR0000093,1,47
VE0004120,PR0000384,1,39
VE0007769,PR0000375,2,74
VE0004829,PR0000289,5,215
VE0009840,PR0000099,1,43
VE0002095,PR0000376,1,41
VE0000439,PR0000177,5,205
VE0006455,PR0000331,3,102
VE0008074,PR0000238,5,175
VE0008396,PR0000214,4,180
VE0004282,PR0000393,1,40
VE0000611,PR0000009,2,80
VE0002205,PR0000209,3,108
VE0003026,PR0000395,4,116
VE0004357,PR0000072,2,76
VE0006333,PR0000114,3,84
VE0002430,PR0000256,3,66
VE0004897,PR0000100,2,38
VE0002172,PR0000228,2,78
VE0001738,PR0000108,3,135
VE0008208,PR0000413,5,245
VE0002184,PR0000052,2,48
VE0000687,PR0000056,2,28
VE0008735,PR0000115,1,44
VE0008264,PR0000207,1,38
VE0002132,PR0000029,5,105
VE0008765,PR0000252,5,140
VE0004979,PR0000409,2,82
VE0003033,PR0000140,4,152
VE0009375,PR0000180,3,42
VE0006950,PR0000368,2,66
VE0003310,PR0000048,3,141
VE0005485,PR0000158,4,200
VE0007791,PR0000040,5,200
VE0005686,PR0000299,4,136
VE0009369,PR0000002,1,28
VE0006074,PR0000226,4,196
VE0007379,PR0000355,5,235
VE0006525,PR0000411,4,152
VE0003133,PR0000127,4,60
VE0009171,PR0000004,5,150
VE0007746,PR0000228,1,39
VE0004740,PR0000348,2,28
VE0007452,PR0000013,1,15
VE0005800,PR0000225,5,110
VE0001475,PR0000168,3,72
VE0005270,PR0000223,4,80
VE0007279,PR0000157,2,52
VE0003702,PR0000342,5,190
VE0009385,PR0000285,2,50
VE0007877,PR0000062,3,66
VE0003876,PR0000130,1,14
VE0005139,PR0000389,5,175
VE0002039,PR0000070,5,110
VE0001257,PR0000403,1,46
VE0002072,PR0000055,1,29
VE0001254,PR0000266,1,48
VE0006136,PR0000181,1,22
VE0001031,PR0000234,2,76
VE0003608,PR0000228,4,156
VE0007729,PR0000221,4,164
VE0005320,PR0000273,3,150
VE0005311,PR0000206,2,74
VE0000908,PR0000123,3,126
VE0004644,PR0000120,4,44
VE0008743,PR0000375,2,74
VE0000521,PR0000399,3,99
VE0009518,PR0000225,3,66
VE0004415,PR0000132,5,170
VE0006344,PR0000335,5,95
VE0003836,PR0000299,2,68
VE0004838,PR0000266,2,96
VE0001968,PR0000230,4,48
VE0009455,PR0000091,4,56
VE0000358,PR0000188,3,30
VE0003257,PR0000102,2,100
VE0007524,PR0000144,1,43
VE0008703,PR0000283,4,48
VE0005530,PR0000147,4,88
VE0009950,PR0000168,4,96
VE0008320,PR0000414,1,36
VE0006150,PR0000383,1,18
VE0002740,PR0000336,2,54
VE0004177,PR0000164,2,58
VE0002866,PR0000324,2,30
VE0002321,PR0000251,4,168
VE0009167,PR0000020,3,51
VE0004664,PR0000261,3,141
VE0000022,PR0000344,3,69
VE0007363,PR0000164,4,116
VE0002419,PR0000219,1,49
VE0002571,PR0000387,3,39
VE0005341,PR0000283,3,36
VE0009835,PR0000403,1,46
VE0004738,PR0000097,3,57
VE0008529,PR0000049,1,16
VE0002042,PR0000245,1,50
VE0009794,PR0000081,3,42
VE0007722,PR0000196,1,39
VE0000438,PR0000259,2,82
VE0006551,PR0000343,1,12
VE0008904,PR0000197,3,99
VE0000794,PR0000012,3,111
VE0001499,PR0000067,1,17
VE0005778,PR0000344,2,46
VE0005523,PR0000109,5,145
VE0000215,PR0000185,2,86
VE0008213,PR0000152,1,29
VE0001100,PR0000055,4,116
VE0008395,PR0000397,3,147
VE0008757,PR0000410,5,225
VE0006381,PR0000098,3,120
VE0007584,PR0000079,2,66
VE0002542,PR0000132,1,34
VE0001356,PR0000277,1,48
VE0007559,PR0000140,1,38
VE0006847,PR0000122,4,140
VE0001077,PR0000114,2,56
VE0001935,PR0000300,5,210
VE0003118,PR0000367,4,40
VE0007966,PR0000174,3,138
VE0000470,PR0000333,5,175
VE0007726,PR0000117,4,92
VE0007841,PR0000223,4,80
VE0001492,PR0000014,4,144
VE0004645,PR0000053,3,60
VE0001608,PR0000065,4,112
VE0004339,PR0000050,3,132
VE0008570,PR0000339,1,42
VE0000795,PR0000205,3,78
VE0003033,PR0000148,5,205
VE0001032,PR0000106,2,100
VE0008364,PR0000136,3,42
VE0004856,PR0000093,4,188
VE0001103,PR0000394,5,215
VE0008313,PR0000162,4,124
VE0004016,PR0000041,4,128
VE0007388,PR0000331,5,170
VE0003270,PR0000003,3,135
VE0001762,PR0000211,2,100
VE0007628,PR0000216,1,25
VE0000094,PR0000224,2,90
VE0002312,PR0000042,4,184
VE0008281,PR0000337,2,40
VE0004360,PR0000017,4,164
VE0009063,PR0000226,3,147
VE0003978,PR0000364,5,210
VE0003046,PR0000269,4,120
VE0001469,PR0000119,1,47
VE0008483,PR0000228,2,78
VE0000011,PR0000216,5,125
VE0007263,PR0000316,4,188
VE0002541,PR0000225,3,66
VE0001546,PR0000152,3,87
VE0006183,PR0000038,3,33
VE0009206,PR0000115,5,220
VE0004349,PR0000021,4,136
VE0009982,PR0000060,1,44
VE0009840,PR0000290,2,70
VE0002182,PR0000088,4,200
VE0004339,PR0000063,1,24
VE0000070,PR0000089,3,87
VE0007159,PR0000063,4,96
VE0006344,PR0000218,2,66
VE0007782,PR0000254,4,64
VE0004628,PR0000263,2,56
VE0003991,PR0000168,4,96
VE0005494,PR0000363,2,76
VE0000192,PR0000246,4,112
VE0002979,PR0000355,2,94
VE0007058,PR0000260,5,180
VE0006737,PR0000145,3,51
VE0000096,PR0000173,5,240
VE0001212,PR0000007,3,87
VE0001369,PR0000330,3,87
VE0006409,PR0000145,1,17
VE0008311,PR0000294,1,41
VE0001518,PR0000133,5,250
VE0005646,PR0000393,3,120
VE0006927,PR0000299,3,102
VE0005853,PR0000183,5,170
VE0000891,PR0000023,5,50
VE0005056,PR0000154,3,33
VE0002076,PR0000145,4,68
VE0009372,PR0000314,5,60
VE0009110,PR0000238,4,140
VE0005333,PR0000174,1,46
VE0001079,PR0000389,2,70
VE0009005,PR0000132,3,102
VE0003016,PR0000233,3,135
VE0001445,PR0000376,1,41
VE0004716,PR0000015,2,38
VE0002469,PR0000394,2,86
VE0002054,PR0000113,1,29
VE0003438,PR0000330,1,29
VE0005223,PR0000302,5,235
VE0009607,PR0000074,4,124
VE0000945,PR0000148,2,82
VE0007608,PR0000047,1,25
VE0007010,PR0000399,4,132
VE0004122,PR0000041,1,32
VE0004746,PR0000012,3,111
VE0001394,PR0000350,2,86
VE0006963,PR0000018,3,81
VE0001470,PR0000044,3,81
VE0003040,PR0000316,5,235
VE0002429,PR0000007,3,87
VE0006993,PR0000361,2,26
VE0004013,PR0000047,1,25
VE0008800,PR0000393,5,200
VE0001125,PR0000109,3,87
VE0005193,PR0000414,1,36
VE0008319,PR0000257,1,17
VE0005827,PR0000123,1,42
VE0001621,PR0000243,5,70
VE0007940,PR0000397,3,147
VE0003103,PR0000237,2,76
VE0001658,PR0000223,4,80
VE0006344,PR0000349,5,215
VE0009869,PR0000326,3,144
VE0007488,PR0000194,4,200
VE0006610,PR0000341,2,40
VE0004903,PR0000268,4,80
VE0006849,PR0000284,3,99
VE0003510,PR0000362,3,138
VE0006654,PR0000190,4,48
VE0008813,PR0000217,1,14
VE0004012,PR0000363,3,114
VE0003909,PR0000312,3,42
VE0006464,PR0000230,2,24
VE0008429,PR0000074,1,31
VE0006060,PR0000240,1,32
VE0009631,PR0000386,1,10
VE0005020,PR0000061,4,48
VE0009356,PR0000318,1,20
VE0006042,PR0000012,5,185
VE0004104,PR0000215,2,44
VE0008027,PR0000195,1,23
VE0002034,PR0000143,4,196
VE0006982,PR0000015,1,19
VE0001348,PR0000351,5,240
VE0001083,PR0000145,2,34
VE0003186,PR0000349,5,215
VE0009716,PR0000283,3,36
VE0004117,PR0000048,2,94
VE0006633,PR0000242,5,110
VE0000531,PR0000237,2,76
VE0001821,PR0000399,2,66
VE0004762,PR0000343,5,60
VE0003822,PR0000092,3,36
VE0009731,PR0000087,5,70
VE0005184,PR0000280,2,86
VE0000547,PR0000206,4,148
VE0003523,PR0000150,5,185
VE0001322,PR0000055,5,145
VE0008207,PR0000229,2,86
VE0006245,PR0000015,3,57
VE0009916,PR0000063,4,96
VE0000385,PR0000238,2,70
VE0006840,PR0000292,3,120
VE0008340,PR0000015,3,57
VE0009140,PR0000308,3,36
VE0008885,PR0000318,1,20
VE0003989,PR0000283,4,48
VE0001484,PR0000066,3,141
VE0000699,PR0000101,4,124
VE0003573,PR0000405,3,126
VE0009714,PR0000150,1,37
VE0008815,PR0000238,4,140
VE0003004,PR0000232,3,111
VE0001839,PR0000314,2,24
VE0001975,PR0000390,3,63
VE0004742,PR0000289,2,86
VE0002714,PR0000224,4,180
VE0002783,PR0000189,3,84
VE0003101,PR0000062,3,66
VE0003477,PR0000300,2,84
VE0007897,PR0000374,3,57
VE0009430,PR0000252,2,56
VE0003810,PR0000113,3,87
VE0003974,PR0000191,4,60
VE0005744,PR0000254,1,16
VE0007442,PR0000109,3,87
VE0009285,PR0000345,1,19
VE0002083,PR0000067,5,85
VE0001131,PR0000067,1,17
VE0001997,PR0000259,4,164
VE0001470,PR0000292,1,40
VE0008123,PR0000039,2,28
VE0005790,PR0000165,4,200
VE0004654,PR0000197,1,33
VE0008468,PR0000059,2,36
VE0003298,PR0000222,3,72
VE0000205,PR0000349,5,215
VE0009188,PR0000369,3,147
VE0009221,PR0000064,2,76
VE0004946,PR0000227,4,112
VE0001855,PR0000355,2,94
VE0004253,PR0000060,1,44
VE0002661,PR0000150,1,37
VE0001680,PR0000092,4,48
VE0008656,PR0000116,1,20
VE0003462,PR0000107,2,20
VE0003393,PR0000264,1,27
VE0001635,PR0000361,4,52
VE0003869,PR0000346,5,85
VE0003703,PR0000211,2,100
VE0002016,PR0000274,3,117
VE0005973,PR0000008,2,98
VE0008635,PR0000144,3,129
VE0002879,PR0000133,4,200
VE0008144,PR0000284,1,33
VE0007030,PR0000229,1,43
VE0001694,PR0000199,5,160
VE0001815,PR0000114,4,112
VE0004033,PR0000127,2,30
VE0004912,PR0000331,5,170
VE0001822,PR0000339,4,168
VE0001113,PR0000227,5,140
VE0006877,PR0000190,3,36
VE0002320,PR0000181,3,66
VE0007848,PR0000085,3,60
VE0003369,PR0000026,2,64
VE0004374,PR0000051,1,30
VE0004566,PR0000396,5,60
VE0008490,PR0000220,2,88
VE0001450,PR0000299,5,170
VE0004975,PR0000026,3,96
VE0007296,PR0000242,2,44
VE0001391,PR0000340,1,43
VE0009225,PR0000251,2,84
VE0008373,PR0000332,1,23
VE0002619,PR0000055,5,145
VE0005650,PR0000353,5,205
VE0001081,PR0000302,1,47
VE0001174,PR0000090,3,144
VE0000597,PR0000117,4,92
VE0005474,PR0000266,2,96
VE0006242,PR0000084,3,132
VE0000836,PR0000097,2,38
VE0002111,PR0000153,5,130
VE0009559,PR0000160,4,100
VE0004560,PR0000370,1,10
VE0008308,PR0000230,5,60
VE0006195,PR0000089,3,87
VE0006603,PR0000233,5,225
VE0006870,PR0000401,4,176
VE0002887,PR0000217,5,70
VE0009695,PR0000247,4,92
VE0009009,PR0000203,3,138
VE0009756,PR0000067,5,85
VE0002771,PR0000289,3,129
VE0004738,PR0000277,3,144
VE0004778,PR0000369,4,196
VE0001454,PR0000265,4,64
VE0001137,PR0000052,1,24
VE0003713,PR0000137,4,44
VE0003818,PR0000017,2,82
VE0001714,PR0000002,1,28
VE0003011,PR0000092,3,36
VE0009998,PR0000414,2,72
VE0001656,PR0000406,4,56
VE0009341,PR0000084,5,220
VE0004498,PR0000355,4,188
VE0006345,PR0000172,1,24
VE0002792,PR0000034,2,78
VE0005875,PR0000351,2,96
VE0004948,PR0000304,5,175
VE0009265,PR0000020,2,34
VE0005814,PR0000056,4,56
VE0003713,PR0000306,2,78
VE0003525,PR0000325,3,135
VE0007140,PR0000049,5,80
VE0004296,PR0000059,3,54
VE0007785,PR0000356,1,13
VE0006718,PR0000234,3,114
VE0000592,PR0000099,1,43
VE0002474,PR0000285,5,125
VE0008224,PR0000051,5,150
VE0004252,PR0000118,3,111
VE0009982,PR0000370,1,10
VE0005576,PR0000403,2,92
VE0004864,PR0000348,2,28
VE0005531,PR0000354,4,124
VE0004594,PR0000050,4,176
VE0005083,PR0000080,5,155
VE0007149,PR0000361,5,65
VE0008191,PR0000116,2,40
VE0008747,PR0000095,4,196
VE0008634,PR0000350,5,215
VE0006036,PR0000074,3,93
VE0002916,PR0000057,2,34
VE0005630,PR0000348,2,28
VE0000925,PR0000073,1,26
VE0001194,PR0000176,4,164
VE0001821,PR0000065,5,140
VE0001305,PR0000051,2,60
VE0006155,PR0000165,3,150
VE0008459,PR0000028,4,108
VE0003303,PR0000086,4,60
VE0002360,PR0000275,1,48
VE0000479,PR0000315,1,20
VE0008097,PR0000267,1,32
VE0005539,PR0000208,3,66
VE0000302,PR0000284,3,99
