id,venta_id
EN0004806,VE0004145
EN0004807,VE0003462
EN0004808,VE0007415
EN0004809,VE0009747
EN0004810,VE0000157
EN0004811,VE0009099
EN0004812,VE0000302
EN0004813,VE0009500
EN0004814,VE0009730
EN0004815,VE0008004
EN0004816,VE0006093
EN0004817,VE0004589
EN0004818,VE0004841
EN0004819,VE0004977
EN0004820,VE0006466
EN0004821,VE0005358
EN0004822,VE0004159
EN0004823,VE0009256
EN0004824,VE0009236
EN0004825,VE0009100
EN0004826,VE0005291
EN0004827,VE0005575
EN0004828,VE0009501
EN0004829,VE0009539
EN0004830,VE0006041
EN0004831,VE0001030
EN0004832,VE0008355
EN0004833,VE0004308
EN0004834,VE0000556
EN0004835,VE0009186
EN0004836,VE0002037
EN0004837,VE0004882
EN0004838,VE0008791
EN0004839,VE0001200
EN0004840,VE0008633
EN0004841,VE0004176
EN0004842,VE0000270
EN0004843,VE0005668
EN0004844,VE0008699
EN0004845,VE0005356
EN0004846,VE0009947
EN0004847,VE0001467
EN0004848,VE0006771
EN0004849,VE0005982
EN0004850,VE0008486
EN0004851,VE0006826
EN0004852,VE0002319
EN0004853,VE0003594
EN0004854,VE0004463
EN0004855,VE0003081
EN0004856,VE0008126
EN0004857,VE0005792
EN0004858,VE0000239
EN0004859,VE0008963
EN0004860,VE0009785
EN0004861,VE0004809
EN0004862,VE0006606
EN0004863,VE0009031
EN0004864,VE0006378
EN0004865,VE0002165
EN0004866,VE0000904
EN0004867,VE0004017
EN0004868,VE0002845
EN0004869,VE0000735
EN0004870,VE0008194
EN0004871,VE0002418
EN0004872,VE0000533
EN0004873,VE0008948
EN0004874,VE0003587
EN0004875,VE0004488
EN0004876,VE0000986
EN0004877,VE0001245
EN0004878,VE0007648
EN0004879,VE0002862
EN0004880,VE0002278
EN0004881,VE0004698
EN0004882,VE0004641
EN0004883,VE0009314
EN0004884,VE0004934
EN0004885,VE0006739
EN0004886,VE0008898
EN0004887,VE0000958
EN0004888,VE0002489
EN0004889,VE0009510
EN0004890,VE0004152
EN0004891,VE0009524
EN0004892,VE0001075
EN0004893,VE0006636
EN0004894,VE0004071
EN0004895,VE0009995
EN0004896,VE0000385
EN0004897,VE0003963
EN0004898,VE0005653
EN0004899,VE0009873
EN0004900,VE0006822
EN0004901,VE0008307
EN0004902,VE0008865
EN0004903,VE0007168
EN0004904,VE0000262
EN0004905,VE0002177
EN0004906,VE0000201
EN0004907,VE0009759
EN0004908,VE0000502
EN0004909,VE0004059
EN0004910,VE0009615
EN0004911,VE0007261
EN0004912,VE0002056
EN0004913,VE0000381
EN0004914,VE0000235
EN0004915,VE0001294
EN0004916,VE0006362
EN0004917,VE0006789
EN0004918,VE0007591
EN0004919,VE0006196
EN0004920,VE0001510
EN0004921,VE0005172
EN0004922,VE0002119
EN0004923,VE0008840
EN0004924,VE0008610
EN0004925,VE0005773
EN0004926,VE0007858
EN0004927,VE0002410
EN0004928,VE0004797
EN0004929,VE0002280
EN0004930,VE0008436
EN0004931,VE0000698
EN0004932,VE0004561
EN0004933,VE0003927
EN0004934,VE0005229
EN0004935,VE0002255
EN0004936,VE0002973
EN0004937,VE0006731
EN0004938,VE0003707
EN0004939,VE0006287
EN0004940,VE0001722
EN0004941,VE0009028
EN0004942,VE0002541
EN0004943,VE0002829
EN0004944,VE0005538
EN0004945,VE0006426
EN0004946,VE0007753
EN0004947,VE0007964
EN0004948,VE0004352
EN0004949,VE0009972
EN0004950,VE0004571
EN0004951,VE0002547
EN0004952,VE0000407
EN0004953,VE0003121
EN0004954,VE0007708
EN0004955,VE0008060
EN0004956,VE0005678
EN0004957,VE0007359
EN0004958,VE0007736
EN0004959,VE0008053
EN0004960,VE0007512
EN0004961,VE0003180
EN0004962,VE0007926
EN0004963,VE0004562
EN0004964,VE0000615
EN0004965,VE0005019
EN0004966,VE0001658
EN0004967,VE0009238
EN0004968,VE0003642
EN0004969,VE0004283
EN0004970,VE0002525
EN0004971,VE0005653
EN0004972,VE0003636
EN0004973,VE0003958
EN0004974,VE0000611
EN0004975,VE0007580
EN0004976,VE0001331
EN0004977,VE0004722
EN0004978,VE0008778
EN0004979,VE0002206
EN0004980,VE0005984
EN0004981,VE0001909
EN0004982,VE0001209
EN0004983,VE0001117
EN0004984,VE0009595
EN0004985,VE0008452
EN0004986,VE0001706
EN0004987,VE0002788
EN0004988,VE0004609
EN0004989,VE0005691
EN0004990,VE0009569
EN0004991,VE0001600
EN0004992,VE0008567
EN0004993,VE0000638
EN0004994,VE0003712
EN0004995,VE0000496
EN0004996,VE0003002
EN0004997,VE0009885
EN0004998,VE0003227
EN0004999,VE0006710
EN0005000,VE0003545
EN0005001,VE0005240
EN0005002,VE0006158
EN0005003,VE0007392
EN0005004,VE0002142
EN0005005,VE0007861
EN0005006,VE0006308
EN0005007,VE0003896
EN0005008,VE0003937
EN0005009,VE0007783
EN0005010,VE0003549
EN0005011,VE0005272
EN0005012,VE0008389
EN0005013,VE0006207
EN0005014,VE0006128
EN0005015,VE0007245
EN0005016,VE0007536
EN0005017,VE0006651
EN0005018,VE0001929
EN0005019,VE0003599
EN0005020,VE0001876
EN0005021,VE0002040
EN0005022,VE0001238
EN0005023,VE0009706
EN0005024,VE0009833
EN0005025,VE0006240
EN0005026,VE0007055
EN0005027,VE0003453
EN0005028,VE0009174
EN0005029,VE0005182
EN0005030,VE0006255
EN0005031,VE0008452
EN0005032,VE0000256
EN0005033,VE0003518
EN0005034,VE0000929
EN0005035,VE0008119
EN0005036,VE0009117
EN0005037,VE0001122
EN0005038,VE0002905
EN0005039,VE0003005
EN0005040,VE0005660
EN0005041,VE0000782
EN0005042,VE0005765
EN0005043,VE0007423
EN0005044,VE0001420
EN0005045,VE0006244
EN0005046,VE0007975
EN0005047,VE0009765
EN0005048,VE0002566
EN0005049,VE0001528
EN0005050,VE0004231
EN0005051,VE0000845
EN0005052,VE0004585
EN0005053,VE0006044
EN0005054,VE0003271
EN0005055,VE0006310
EN0005056,VE0003417
EN0005057,VE0007393
EN0005058,VE0009574
EN0005059,VE0008168
EN0005060,VE0004911
EN0005061,VE0002625
EN0005062,VE0001935
EN0005063,VE0005074
EN0005064,VE0003892
EN0005065,VE0001677
EN0005066,VE0001668
EN0005067,VE0008645
EN0005068,VE0001508
EN0005069,VE0004042
EN0005070,VE0004296
EN0005071,VE0009505
EN0005072,VE0000740
EN0005073,VE0006939
EN0005074,VE0000795
EN0005075,VE0004056
EN0005076,VE0001335
EN0005077,VE0009219
EN0005078,VE0006465
EN0005079,VE0004040
EN0005080,VE0000494
EN0005081,VE0006654
EN0005082,VE0008845
EN0005083,VE0002878
EN0005084,VE0001169
EN0005085,VE0004368
EN0005086,VE0008680
EN0005087,VE0003787
EN0005088,VE0009692
EN0005089,VE0009241
EN0005090,VE0005749
EN0005091,VE0003515
EN0005092,VE0002558
EN0005093,VE0005417
EN0005094,VE0009271
EN0005095,VE0007483
EN0005096,VE0007492
EN0005097,VE0002194
EN0005098,VE0003525
EN0005099,VE0006069
EN0005100,VE0000551
EN0005101,VE0001008
EN0005102,VE0008182
EN0005103,VE0003667
EN0005104,VE0002090
EN0005105,VE0008716
EN0005106,VE0007692
EN0005107,VE0004722
EN0005108,VE0001100
EN0005109,VE0001865
EN0005110,VE0006029
EN0005111,VE0001298
EN0005112,VE0007938
EN0005113,VE0000399
EN0005114,VE0003481
EN0005115,VE0004141
EN0005116,VE0003725
EN0005117,VE0002613
EN0005118,VE0003452
EN0005119,VE0005214
EN0005120,VE0002060
EN0005121,VE0000886
EN0005122,VE0008880
EN0005123,VE0007345
EN0005124,VE0007761
EN0005125,VE0008714
EN0005126,VE0008439
EN0005127,VE0001734
EN0005128,VE0002563
EN0005129,VE0007836
EN0005130,VE0001534
EN0005131,VE0005025
EN0005132,VE0003159
EN0005133,VE0006662
EN0005134,VE0001489
EN0005135,VE0003334
EN0005136,VE0007042
EN0005137,VE0001538
EN0005138,VE0005577
EN0005139,VE0003902
EN0005140,VE0004029
EN0005141,VE0005941
EN0005142,VE0000283
EN0005143,VE0009558
EN0005144,VE0003481
EN0005145,VE0009080
EN0005146,VE0000035
EN0005147,VE0008454
EN0005148,VE0005094
EN0005149,VE0007139
EN0005150,VE0005186
EN0005151,VE0009957
EN0005152,VE0003457
EN0005153,VE0000114
EN0005154,VE0007760
EN0005155,VE0009086
EN0005156,VE0003366
EN0005157,VE0005189
EN0005158,VE0008577
EN0005159,VE0002359
EN0005160,VE0004513
EN0005161,VE0001925
EN0005162,VE0002046
EN0005163,VE0001460
EN0005164,VE0004165
EN0005165,VE0006033
EN0005166,VE0008162
EN0005167,VE0005601
EN0005168,VE0003618
EN0005169,VE0004602
EN0005170,VE0006452
EN0005171,VE0001955
EN0005172,VE0009114
EN0005173,VE0005515
EN0005174,VE0004648
EN0005175,VE0004331
EN0005176,VE0003477
EN0005177,VE0006580
EN0005178,VE0003305
EN0005179,VE0007925
EN0005180,VE0007474
EN0005181,VE0009917
EN0005182,VE0000483
EN0005183,VE0006624
EN0005184,VE0001236
EN0005185,VE0007055
EN0005186,VE0007621
EN0005187,VE0008226
EN0005188,VE0007409
EN0005189,VE0001962
EN0005190,VE0002385
EN0005191,VE0004766
EN0005192,VE0000808
EN0005193,VE0002475
EN0005194,VE0000611
EN0005195,VE0004825
EN0005196,VE0006196
EN0005197,VE0003364
EN0005198,VE0001187
EN0005199,VE0003452
EN0005200,VE0006552
EN0005201,VE0002286
EN0005202,VE0003728
EN0005203,VE0001579
EN0005204,VE0007822
EN0005205,VE0005365
EN0005206,VE0002834
EN0005207,VE0000931
EN0005208,VE0008533
EN0005209,VE0002992
EN0005210,VE0002474
EN0005211,VE0008788
EN0005212,VE0006825
EN0005213,VE0001969
EN0005214,VE0004064
EN0005215,VE0002837
EN0005216,VE0000115
EN0005217,VE0001608
EN0005218,VE0008055
EN0005219,VE0002121
EN0005220,VE0005605
EN0005221,VE0004936
EN0005222,VE0006481
EN0005223,VE0005375
EN0005224,VE0003638
EN0005225,VE0001548
EN0005226,VE0009594
EN0005227,VE0005206
EN0005228,VE0000835
EN0005229,VE0006449
EN0005230,VE0000579
EN0005231,VE0007952
EN0005232,VE0000130
EN0005233,VE0006462
EN0005234,VE0004633
EN0005235,VE0001569
EN0005236,VE0008792
EN0005237,VE0006835
EN0005238,VE0005291
EN0005239,VE0006479
EN0005240,VE0007911
EN0005241,VE0004420
EN0005242,VE0002592
EN0005243,VE0009102
EN0005244,VE0001501
EN0005245,VE0002542
EN0005246,VE0005251
EN0005247,VE0009940
EN0005248,VE0006513
EN0005249,VE0006721
EN0005250,VE0001070
EN0005251,VE0002022
EN0005252,VE0008764
EN0005253,VE0008647
EN0005254,VE0005101
EN0005255,VE0002974
EN0005256,VE0001366
EN0005257,VE0009960
EN0005258,VE0006193
EN0005259,VE0008010
EN0005260,VE0000946
EN0005261,VE0004113
EN0005262,VE0005826
EN0005263,VE0002477
EN0005264,VE0006829
EN0005265,VE0003019
EN0005266,VE0008942
EN0005267,VE0003050
EN0005268,VE0004591
EN0005269,VE0007713
EN0005270,VE0002251
EN0005271,VE0004897
EN0005272,VE0008661
EN0005273,VE0006018
EN0005274,VE0002371
EN0005275,VE0005995
EN0005276,VE0009272
EN0005277,VE0005012
EN0005278,VE0001180
EN0005279,VE0007964
EN0005280,VE0007450
EN0005281,VE0006829
EN0005282,VE0008572
EN0005283,VE0001136
EN0005284,VE0009516
EN0005285,VE0006393
EN0005286,VE0006203
EN0005287,VE0006504
EN0005288,VE0004661
EN0005289,VE0004115
EN0005290,VE0006942
EN0005291,VE0000663
EN0005292,VE0000770
EN0005293,VE0009108
EN0005294,VE0005548
EN0005295,VE0003574
EN0005296,VE0007106
EN0005297,VE0006537
EN0005298,VE0002469
EN0005299,VE0002314
EN0005300,VE0007885
EN0005301,VE0003237
EN0005302,VE0006439
EN0005303,VE0004509
EN0005304,VE0002332
EN0005305,VE0006065
EN0005306,VE0009541
EN0005307,VE0006082
EN0005308,VE0003432
EN0005309,VE0000060
EN0005310,VE0005184
EN0005311,VE0001683
EN0005312,VE0006908
EN0005313,VE0004442
EN0005314,VE0006575
EN0005315,VE0001192
EN0005316,VE0003310
EN0005317,VE0002902
EN0005318,VE0006041
EN0005319,VE0004270
EN0005320,VE0005726
EN0005321,VE0005354
EN0005322,VE0003058
EN0005323,VE0000016
EN0005324,VE0006218
EN0005325,VE0002490
EN0005326,VE0002839
EN0005327,VE0009894
EN0005328,VE0008508
EN0005329,VE0002833
EN0005330,VE0008707
EN0005331,VE0000669
EN0005332,VE0002320
EN0005333,VE0006500
EN0005334,VE0002835
EN0005335,VE0001239
EN0005336,VE0007567
EN0005337,VE0001267
EN0005338,VE0003185
EN0005339,VE0008506
EN0005340,VE0008909
EN0005341,VE0007340
EN0005342,VE0009856
EN0005343,VE0006546
EN0005344,VE0003540
EN0005345,VE0009056
EN0005346,VE0008260
EN0005347,VE0001561
EN0005348,VE0004040
EN0005349,VE0008624
EN0005350,VE0000154
EN0005351,VE0005843
EN0005352,VE0009697
EN0005353,VE0009755
EN0005354,VE0004010
EN0005355,VE0002676
EN0005356,VE0003095
EN0005357,VE0003474
EN0005358,VE0002893
EN0005359,VE0002755
EN0005360,VE0007866
EN0005361,VE0003842
EN0005362,VE0009272
EN0005363,VE0007003
EN0005364,VE0003821
EN0005365,VE0001438
EN0005366,VE0002666
EN0005367,VE0007753
EN0005368,VE0001251
EN0005369,VE0001298
EN0005370,VE0001480
EN0005371,VE0005969
EN0005372,VE0005273
EN0005373,VE0009293
EN0005374,VE0005250
EN0005375,VE0005487
EN0005376,VE0000539
EN0005377,VE0004749
EN0005378,VE0001316
EN0005379,VE0004284
EN0005380,VE0009898
EN0005381,VE0004640
EN0005382,VE0001251
EN0005383,VE0005471
EN0005384,VE0003885
EN0005385,VE0004524
EN0005386,VE0001464
EN0005387,VE0007443
EN0005388,VE0003211
EN0005389,VE0002797
EN0005390,VE0008905
EN0005391,VE0002733
EN0005392,VE0008587
EN0005393,VE0006564
EN0005394,VE0001708
EN0005395,VE0004430
EN0005396,VE0006880
EN0005397,VE0005073
EN0005398,VE0003198
EN0005399,VE0008104
EN0005400,VE0006359
EN0005401,VE0001046
EN0005402,VE0002260
EN0005403,VE0006596
EN0005404,VE0000553
EN0005405,VE0005604
EN0005406,VE0000944
EN0005407,VE0001679
EN0005408,VE0008009
EN0005409,VE0003349
EN0005410,VE0007157
EN0005411,VE0007329
EN0005412,VE0007641
EN0005413,VE0001349
EN0005414,VE0005460
EN0005415,VE0007776
EN0005416,VE0006758
EN0005417,VE0004732
EN0005418,VE0007178
EN0005419,VE0002429
EN0005420,VE0002732
EN0005421,VE0009169
EN0005422,VE0006848
EN0005423,VE0007417
EN0005424,VE0007959
EN0005425,VE0002045
EN0005426,VE0004898
EN0005427,VE0009462
EN0005428,VE0003962
EN0005429,VE0003880
EN0005430,VE0009799
EN0005431,VE0002943
EN0005432,VE0000409
EN0005433,VE0002052
EN0005434,VE0005995
EN0005435,VE0008261
EN0005436,VE0001436
EN0005437,VE0003854
EN0005438,VE0005282
EN0005439,VE0006266
EN0005440,VE0001560
EN0005441,VE0004422
EN0005442,VE0002485
EN0005443,VE0004826
EN0005444,VE0004945
EN0005445,VE0006782
EN0005446,VE0002423
EN0005447,VE0000345
EN0005448,VE0009589
EN0005449,VE0003114
EN0005450,VE0004796
EN0005451,VE0009918
EN0005452,VE0005497
EN0005453,VE0004549
EN0005454,VE0003359
EN0005455,VE0001623
EN0005456,VE0007868
EN0005457,VE0004653
EN0005458,VE0003870
EN0005459,VE0005356
EN0005460,VE0000935
EN0005461,VE0000001
EN0005462,VE0000438
EN0005463,VE0007402
EN0005464,VE0007642
EN0005465,VE0002847
EN0005466,VE0002346
EN0005467,VE0003050
EN0005468,VE0008007
EN0005469,VE0001878
EN0005470,VE0007589
EN0005471,VE0008486
EN0005472,VE0001009
EN0005473,VE0000736
EN0005474,VE0009593
EN0005475,VE0000144
EN0005476,VE0004405
EN0005477,VE0004813
EN0005478,VE0002320
EN0005479,VE0005741
EN0005480,VE0002650
EN0005481,VE0008023
EN0005482,VE0007057
EN0005483,VE0004891
EN0005484,VE0007980
EN0005485,VE0007107
EN0005486,VE0001034
EN0005487,VE0003171
EN0005488,VE0001552
EN0005489,VE0004629
EN0005490,VE0002982
EN0005491,VE0000502
EN0005492,VE0000576
EN0005493,VE0003554
EN0005494,VE0009554
EN0005495,VE0007247
EN0005496,VE0002817
EN0005497,VE0002469
EN0005498,VE0000461
EN0005499,VE0003911
EN0005500,VE0008109
EN0005501,VE0008447
EN0005502,VE0005150
EN0005503,VE0006081
EN0005504,VE0008901
EN0005505,VE0003595
EN0005506,VE0007124
EN0005507,VE0006339
EN0005508,VE0006620
EN0005509,VE0001064
EN0005510,VE0008139
EN0005511,VE0007657
EN0005512,VE0003884
EN0005513,VE0006427
EN0005514,VE0005330
EN0005515,VE0000526
EN0005516,VE0007892
EN0005517,VE0008212
EN0005518,VE0007211
EN0005519,VE0004988
EN0005520,VE0006373
EN0005521,VE0002726
EN0005522,VE0002397
EN0005523,VE0002107
EN0005524,VE0001284
EN0005525,VE0002278
EN0005526,VE0006273
EN0005527,VE0009589
EN0005528,VE0006472
EN0005529,VE0000478
EN0005530,VE0008596
EN0005531,VE0008021
EN0005532,VE0003360
EN0005533,VE0008730
EN0005534,VE0005290
EN0005535,VE0004006
EN0005536,VE0001750
EN0005537,VE0004302
EN0005538,VE0003554
EN0005539,VE0004081
EN0005540,VE0000226
EN0005541,VE0003688
EN0005542,VE0004020
EN0005543,VE0008756
EN0005544,VE0001639
EN0005545,VE0002092
EN0005546,VE0006849
EN0005547,VE0000570
EN0005548,VE0009526
EN0005549,VE0008148
EN0005550,VE0006627
EN0005551,VE0004926
EN0005552,VE0009697
EN0005553,VE0006865
EN0005554,VE0007781
EN0005555,VE0000976
EN0005556,VE0004926
EN0005557,VE0009498
EN0005558,VE0002635
EN0005559,VE0002913
EN0005560,VE0001932
EN0005561,VE0003500
EN0005562,VE0009841
EN0005563,VE0005163
EN0005564,VE0009201
EN0005565,VE0009455
EN0005566,VE0006716
EN0005567,VE0007212
EN0005568,VE0005038
EN0005569,VE0002212
EN0005570,VE0000068
EN0005571,VE0005581
EN0005572,VE0004965
EN0005573,VE0002503
EN0005574,VE0009978
EN0005575,VE0008280
EN0005576,VE0003315
EN0005577,VE0001912
EN0005578,VE0003164
EN0005579,VE0007615
EN0005580,VE0008760
EN0005581,VE0002538
EN0005582,VE0005708
EN0005583,VE0008584
EN0005584,VE0009034
EN0005585,VE0002904
EN0005586,VE0009110
EN0005587,VE0009207
EN0005588,VE0008326
EN0005589,VE0001065
EN0005590,VE0006470
EN0005591,VE0000221
EN0005592,VE0000413
EN0005593,VE0004523
EN0005594,VE0006610
EN0005595,VE0005465
EN0005596,VE0004853
EN0005597,VE0006705
EN0005598,VE0000734
EN0005599,VE0009778
EN0005600,VE0009884
EN0005601,VE0008263
EN0005602,VE0004247
EN0005603,VE0007249
EN0005604,VE0005819
EN0005605,VE0004802
EN0005606,VE0006831
EN0005607,VE0000742
EN0005608,VE0004076
EN0005609,VE0006057
EN0005610,VE0009075
EN0005611,VE0006919
EN0005612,VE0000452
EN0005613,VE0007523
EN0005614,VE0009658
EN0005615,VE0005966
EN0005616,VE0005306
EN0005617,VE0003763
EN0005618,VE0000117
EN0005619,VE0009865
EN0005620,VE0004797
EN0005621,VE0007954
EN0005622,VE0007466
EN0005623,VE0004427
EN0005624,VE0006535
EN0005625,VE0002369
EN0005626,VE0002580
EN0005627,VE0006894
EN0005628,VE0000433
EN0005629,VE0003220
EN0005630,VE0006303
EN0005631,VE0002296
EN0005632,VE0006995
EN0005633,VE0009833
EN0005634,VE0005606
EN0005635,VE0004589
EN0005636,VE0008145
EN0005637,VE0005496
EN0005638,VE0001707
EN0005639,VE0002990
EN0005640,VE0006820
EN0005641,VE0001511
EN0005642,VE0009695
EN0005643,VE0003558
EN0005644,VE0006505
EN0005645,VE0002106
EN0005646,VE0008709
EN0005647,VE0002625
EN0005648,VE0006982
EN0005649,VE0002085
EN0005650,VE0006326
EN0005651,VE0004546
EN0005652,VE0005347
EN0005653,VE0001789
EN0005654,VE0000970
EN0005655,VE0000901
EN0005656,VE0004291
EN0005657,VE0005953
EN0005658,VE0001109
EN0005659,VE0000807
EN0005660,VE0002264
EN0005661,VE0004825
EN0005662,VE0006162
EN0005663,VE0008102
EN0005664,VE0004334
EN0005665,VE0005065
EN0005666,VE0003518
EN0005667,VE0002727
EN0005668,VE0007709
EN0005669,VE0002457
EN0005670,VE0007076
EN0005671,VE0007960
EN0005672,VE0007215
EN0005673,VE0004407
EN0005674,VE0001600
EN0005675,VE0000357
EN0005676,VE0002177
EN0005677,VE0004755
EN0005678,VE0007912
EN0005679,VE0006828
EN0005680,VE0007541
EN0005681,VE0001173
EN0005682,VE0009865
EN0005683,VE0006450
EN0005684,VE0003870
EN0005685,VE0008077
EN0005686,VE0008289
EN0005687,VE0007128
EN0005688,VE0008677
EN0005689,VE0002421
EN0005690,VE0008867
EN0005691,VE0005427
EN0005692,VE0002110
EN0005693,VE0000335
EN0005694,VE0007306
EN0005695,VE0006674
EN0005696,VE0006108
EN0005697,VE0007674
EN0005698,VE0002918
EN0005699,VE0004249
EN0005700,VE0004474
EN0005701,VE0002779
EN0005702,VE0000590
EN0005703,VE0008277
EN0005704,VE0002269
EN0005705,VE0006114
EN0005706,VE0003857
EN0005707,VE0002946
EN0005708,VE0000502
EN0005709,VE0000307
EN0005710,VE0000696
EN0005711,VE0004902
EN0005712,VE0004543
EN0005713,VE0002897
EN0005714,VE0003295
EN0005715,VE0008088
EN0005716,VE0001656
EN0005717,VE0006726
EN0005718,VE0007839
EN0005719,VE0005355
EN0005720,VE0007542
EN0005721,VE0005225
EN0005722,VE0002008
EN0005723,VE0003660
EN0005724,VE0003783
EN0005725,VE0002316
EN0005726,VE0005235
EN0005727,VE0002061
EN0005728,VE0003326
EN0005729,VE0003436
EN0005730,VE0006364
EN0005731,VE0008600
EN0005732,VE0002178
EN0005733,VE0002561
EN0005734,VE0005149
EN0005735,VE0001442
EN0005736,VE0004569
EN0005737,VE0002407
EN0005738,VE0009493
EN0005739,VE0005333
EN0005740,VE0001701
EN0005741,VE0008505
EN0005742,VE0002116
EN0005743,VE0002074
EN0005744,VE0006682
EN0005745,VE0007370
EN0005746,VE0000305
EN0005747,VE0009137
EN0005748,VE0001372
EN0005749,VE0000119
EN0005750,VE0003657
EN0005751,VE0001035
EN0005752,VE0002833
EN0005753,VE0002026
EN0005754,VE0001896
EN0005755,VE0000483
EN0005756,VE0007986
EN0005757,VE0002831
EN0005758,VE0009172
EN0005759,VE0005116
EN0005760,VE0000217
EN0005761,VE0008706
EN0005762,VE0006570
EN0005763,VE0002175
EN0005764,VE0005376
EN0005765,VE0003334
EN0005766,VE0006646
EN0005767,VE0007758
EN0005768,VE0008556
EN0005769,VE0004320
EN0005770,VE0001361
EN0005771,VE0002443
EN0005772,VE0009041
EN0005773,VE0003187
EN0005774,VE0007921
EN0005775,VE0008375
EN0005776,VE0006369
EN0005777,VE0009440
EN0005778,VE0006106
EN0005779,VE0008068
EN0005780,VE0008060
EN0005781,VE0005845
EN0005782,VE0001866
EN0005783,VE0003772
EN0005784,VE0009141
EN0005785,VE0009163
EN0005786,VE0008937
EN0005787,VE0002307
EN0005788,VE0006070
EN0005789,VE0006295
EN0005790,VE0007668
EN0005791,VE0002034
EN0005792,VE0006241
EN0005793,VE0000700
EN0005794,VE0001958
EN0005795,VE0005249
EN0005796,VE0003680
EN0005797,VE0008570
EN0005798,VE0005605
EN0005799,VE0007653
EN0005800,VE0004844
EN0005801,VE0004460
EN0005802,VE0006996
EN0005803,VE0005031
EN0005804,VE0002923
EN0005805,VE0005881
EN0005806,VE0008352
EN0005807,VE0008434
EN0005808,VE0000070
EN0005809,VE0002758
EN0005810,VE0000925
EN0005811,VE0007093
EN0005812,VE0003478
EN0005813,VE0004743
EN0005814,VE0009148
EN0005815,VE0001206
EN0005816,VE0006990
EN0005817,VE0001910
EN0005818,VE0006686
EN0005819,VE0002896
EN0005820,VE0009199
EN0005821,VE0003826
EN0005822,VE0008450
EN0005823,VE0007797
EN0005824,VE0000247
EN0005825,VE0005056
EN0005826,VE0008485
EN0005827,VE0003939
EN0005828,VE0009854
EN0005829,VE0009749
EN0005830,VE0006253
EN0005831,VE0009914
EN0005832,VE0005288
EN0005833,VE0008994
EN0005834,VE0007738
EN0005835,VE0009807
EN0005836,VE0007780
EN0005837,VE0005951
EN0005838,VE0006940
EN0005839,VE0003034
EN0005840,VE0001319
EN0005841,VE0003399
EN0005842,VE0009198
EN0005843,VE0001373
EN0005844,VE0009003
EN0005845,VE0009027
EN0005846,VE0009770
EN0005847,VE0001955
EN0005848,VE0000346
EN0005849,VE0007141
EN0005850,VE0002516
EN0005851,VE0007172
EN0005852,VE0001147
EN0005853,VE0002707
EN0005854,VE0005213
EN0005855,VE0006060
EN0005856,VE0008921
EN0005857,VE0006459
EN0005858,VE0009374
EN0005859,VE0006299
EN0005860,VE0004712
EN0005861,VE0008883
EN0005862,VE0006800
EN0005863,VE0002988
EN0005864,VE0006299
EN0005865,VE0003706
EN0005866,VE0009976
EN0005867,VE0009676
EN0005868,VE0004466
EN0005869,VE0009002
EN0005870,VE0004853
EN0005871,VE0007284
EN0005872,VE0008616
EN0005873,VE0003276
EN0005874,VE0007279
EN0005875,VE0002657
EN0005876,VE0005637
EN0005877,VE0009099
EN0005878,VE0006019
EN0005879,VE0005386
EN0005880,VE0008185
EN0005881,VE0001802
EN0005882,VE0000860
EN0005883,VE0008481
EN0005884,VE0006379
EN0005885,VE0005192
EN0005886,VE0008626
EN0005887,VE0004695
EN0005888,VE0006369
EN0005889,VE0007124
EN0005890,VE0005312
EN0005891,VE0001108
EN0005892,VE0004684
EN0005893,VE0006745
EN0005894,VE0005548
EN0005895,VE0006646
EN0005896,VE0007475
EN0005897,VE0009952
EN0005898,VE0006311
EN0005899,VE0001849
EN0005900,VE0009081
EN0005901,VE0005967
EN0005902,VE0007465
EN0005903,VE0008106
EN0005904,VE0006529
EN0005905,VE0002921
EN0005906,VE0009560
EN0005907,VE0005631
EN0005908,VE0003682
EN0005909,VE0005521
EN0005910,VE0004088
EN0005911,VE0004551
EN0005912,VE0000035
EN0005913,VE0007213
EN0005914,VE0009250
EN0005915,VE0001613
EN0005916,VE0008164
EN0005917,VE0005652
EN0005918,VE0008488
EN0005919,VE0002413
EN0005920,VE0004504
EN0005921,VE0003399
EN0005922,VE0009450
EN0005923,VE0000138
EN0005924,VE0008842
EN0005925,VE0007410
EN0005926,VE0006905
EN0005927,VE0008455
EN0005928,VE0008055
EN0005929,VE0006783
EN0005930,VE0003603
EN0005931,VE0003676
EN0005932,VE0003699
EN0005933,VE0001976
EN0005934,VE0007911
EN0005935,VE0005631
EN0005936,VE0009830
EN0005937,VE0005084
EN0005938,VE0008297
EN0005939,VE0008987
EN0005940,VE0009246
EN0005941,VE0001145
EN0005942,VE0007840
EN0005943,VE0008416
EN0005944,VE0003844
EN0005945,VE0008336
EN0005946,VE0008847
EN0005947,VE0002149
EN0005948,VE0009591
EN0005949,VE0003311
EN0005950,VE0003476
EN0005951,VE0007892
EN0005952,VE0007207
EN0005953,VE0006408
EN0005954,VE0007942
EN0005955,VE0002145
EN0005956,VE0008504
EN0005957,VE0004074
EN0005958,VE0003758
EN0005959,VE0009915
EN0005960,VE0001862
EN0005961,VE0005902
EN0005962,VE0001999
EN0005963,VE0008459
EN0005964,VE0000202
EN0005965,VE0009039
EN0005966,VE0000299
EN0005967,VE0006368
EN0005968,VE0007147
EN0005969,VE0000642
EN0005970,VE0001342
EN0005971,VE0003814
