butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0019184,EN0006421,FUN003665,P,1,adulto,22.5
BU0019185,EN0006421,FUN006928,P,8,niño,22.5
BU0019186,EN0006421,FUN000113,D,5,adulto,10.0
BU0019187,EN0006421,FUN001106,V,8,adulto,30.0
BU0019188,EN0006422,FUN004094,I,12,adulto,15.0
BU0019189,EN0006423,FUN009912,J,7,adulto,30.0
BU0019190,EN0006424,FUN002109,I,7,niño,15.0
BU0019191,EN0006424,FUN002257,H,8,niño,15.0
BU0019192,EN0006425,FUN006433,R,10,niño,30.0
BU0019193,EN0006425,FUN007954,A,9,adulto,10.0
BU0019194,EN0006425,FUN007301,O,1,adulto,15.0
BU0019195,EN0006425,FUN009041,J,11,adulto,30.0
BU0019196,EN0006426,FUN005742,Q,4,adulto,15.0
BU0019197,EN0006426,FUN001427,U,17,niño,10.0
BU0019198,EN0006426,FUN002648,Z,13,adulto,30.0
BU0019199,EN0006427,FUN008795,P,1,niño,22.5
BU0019200,EN0006428,FUN000354,O,6,niño,15.0
BU0019201,EN0006428,FUN002950,H,19,niño,10.0
BU0019202,EN0006429,FUN007840,U,1,adulto,10.0
BU0019203,EN0006430,FUN002963,T,15,adulto,10.0
BU0019204,EN0006431,FUN001330,L,5,adulto,22.5
BU0019205,EN0006431,FUN003704,X,8,niño,15.0
BU0019206,EN0006431,FUN000203,P,5,niño,15.0
BU0019207,EN0006432,FUN003161,T,17,adulto,22.5
BU0019208,EN0006433,FUN004010,V,14,adulto,30.0
BU0019209,EN0006434,FUN004537,U,3,niño,30.0
BU0019210,EN0006434,FUN005972,V,16,adulto,15.0
BU0019211,EN0006435,FUN009843,H,3,niño,10.0
BU0019212,EN0006435,FUN000277,H,11,adulto,10.0
BU0019213,EN0006435,FUN001509,H,20,adulto,10.0
BU0019214,EN0006435,FUN003233,F,3,niño,30.0
BU0019215,EN0006436,FUN007118,I,13,niño,30.0
BU0019216,EN0006436,FUN007140,Z,11,niño,15.0
BU0019217,EN0006436,FUN009875,B,12,adulto,10.0
BU0019218,EN0006436,FUN000640,V,4,adulto,22.5
BU0019219,EN0006436,FUN007179,W,5,niño,10.0
BU0019220,EN0006437,FUN002163,F,5,adulto,30.0
BU0019221,EN0006437,FUN001677,J,7,niño,10.0
BU0019222,EN0006437,FUN008473,X,18,adulto,10.0
BU0019223,EN0006438,FUN002571,R,16,adulto,10.0
BU0019224,EN0006439,FUN002967,G,13,niño,22.5
BU0019225,EN0006439,FUN006107,T,3,niño,30.0
BU0019226,EN0006439,FUN009914,D,11,adulto,10.0
BU0019227,EN0006439,FUN009158,V,9,adulto,15.0
BU0019228,EN0006439,FUN001420,U,16,adulto,30.0
BU0019229,EN0006440,FUN003356,C,5,niño,15.0
BU0019230,EN0006441,FUN007228,J,3,adulto,22.5
BU0019231,EN0006442,FUN009336,H,14,adulto,15.0
BU0019232,EN0006442,FUN008614,N,17,niño,22.5
BU0019233,EN0006443,FUN007499,P,5,adulto,15.0
BU0019234,EN0006443,FUN000473,C,19,niño,10.0
BU0019235,EN0006443,FUN009429,S,12,niño,10.0
BU0019236,EN0006443,FUN000924,Y,18,adulto,30.0
BU0019237,EN0006443,FUN008809,M,18,adulto,15.0
BU0019238,EN0006444,FUN005547,G,9,niño,22.5
BU0019239,EN0006444,FUN008919,I,2,adulto,22.5
BU0019240,EN0006444,FUN005416,W,13,niño,10.0
BU0019241,EN0006444,FUN000934,D,7,niño,10.0
BU0019242,EN0006445,FUN004658,P,20,niño,30.0
BU0019243,EN0006445,FUN002804,T,15,adulto,30.0
BU0019244,EN0006445,FUN003666,R,13,niño,15.0
BU0019245,EN0006445,FUN000448,R,6,niño,30.0
BU0019246,EN0006445,FUN008710,N,20,niño,15.0
BU0019247,EN0006446,FUN008014,R,9,adulto,15.0
BU0019248,EN0006446,FUN006570,G,10,adulto,15.0
BU0019249,EN0006447,FUN003547,Y,18,niño,10.0
BU0019250,EN0006447,FUN006291,U,15,adulto,30.0
BU0019251,EN0006447,FUN007715,G,18,niño,30.0
BU0019252,EN0006448,FUN005631,N,9,adulto,22.5
BU0019253,EN0006449,FUN007444,D,19,adulto,30.0
BU0019254,EN0006449,FUN005033,I,12,niño,22.5
BU0019255,EN0006450,FUN001347,C,10,niño,22.5
BU0019256,EN0006450,FUN002837,X,2,adulto,22.5
BU0019257,EN0006451,FUN007006,C,15,niño,15.0
BU0019258,EN0006451,FUN002596,F,20,adulto,22.5
BU0019259,EN0006451,FUN000583,O,10,niño,15.0
BU0019260,EN0006451,FUN009595,G,1,niño,22.5
BU0019261,EN0006452,FUN001685,E,7,niño,10.0
BU0019262,EN0006452,FUN001364,I,4,adulto,15.0
BU0019263,EN0006452,FUN005364,D,4,adulto,22.5
BU0019264,EN0006452,FUN002490,M,10,adulto,10.0
BU0019265,EN0006453,FUN004562,P,11,adulto,10.0
BU0019266,EN0006453,FUN005047,P,8,niño,15.0
BU0019267,EN0006453,FUN009080,H,14,adulto,30.0
BU0019268,EN0006453,FUN006920,W,4,niño,15.0
BU0019269,EN0006453,FUN009954,D,14,niño,22.5
BU0019270,EN0006454,FUN000072,R,20,adulto,15.0
BU0019271,EN0006454,FUN009095,F,1,niño,10.0
BU0019272,EN0006454,FUN004676,M,9,adulto,30.0
BU0019273,EN0006455,FUN001502,G,3,adulto,22.5
BU0019274,EN0006455,FUN005964,G,9,niño,15.0
BU0019275,EN0006455,FUN006332,E,11,adulto,15.0
BU0019276,EN0006455,FUN005018,V,3,niño,22.5
BU0019277,EN0006456,FUN001218,A,2,adulto,15.0
BU0019278,EN0006456,FUN005204,S,18,niño,22.5
BU0019279,EN0006456,FUN001366,F,1,adulto,30.0
BU0019280,EN0006456,FUN005527,T,14,adulto,30.0
BU0019281,EN0006457,FUN005098,N,20,adulto,10.0
BU0019282,EN0006457,FUN007911,F,13,niño,10.0
BU0019283,EN0006457,FUN006235,K,19,adulto,22.5
BU0019284,EN0006458,FUN006163,Q,11,adulto,10.0
BU0019285,EN0006458,FUN007379,K,11,niño,22.5
BU0019286,EN0006458,FUN007484,A,5,adulto,30.0
BU0019287,EN0006458,FUN003911,E,16,niño,30.0
BU0019288,EN0006459,FUN001274,D,14,niño,30.0
BU0019289,EN0006460,FUN002356,P,19,niño,22.5
BU0019290,EN0006460,FUN009374,E,5,adulto,30.0
BU0019291,EN0006460,FUN007042,T,20,niño,10.0
BU0019292,EN0006460,FUN004565,Y,1,niño,22.5
BU0019293,EN0006460,FUN005882,Y,9,niño,10.0
BU0019294,EN0006461,FUN005825,D,16,adulto,15.0
BU0019295,EN0006462,FUN004183,B,18,adulto,30.0
BU0019296,EN0006462,FUN006790,C,2,niño,22.5
BU0019297,EN0006463,FUN006648,G,1,adulto,22.5
BU0019298,EN0006464,FUN008765,R,1,niño,10.0
BU0019299,EN0006464,FUN001521,A,13,adulto,10.0
BU0019300,EN0006465,FUN004411,X,16,niño,15.0
BU0019301,EN0006465,FUN007022,H,5,niño,30.0
BU0019302,EN0006465,FUN001332,B,17,niño,22.5
BU0019303,EN0006466,FUN009431,R,11,adulto,22.5
BU0019304,EN0006466,FUN004921,D,15,niño,22.5
BU0019305,EN0006466,FUN002203,I,11,adulto,22.5
BU0019306,EN0006466,FUN005940,F,17,adulto,10.0
BU0019307,EN0006467,FUN002135,H,16,adulto,10.0
BU0019308,EN0006468,FUN000376,H,6,niño,15.0
BU0019309,EN0006468,FUN009256,D,18,adulto,15.0
BU0019310,EN0006469,FUN000368,H,15,niño,10.0
BU0019311,EN0006469,FUN007489,N,9,adulto,22.5
BU0019312,EN0006470,FUN002912,Q,1,adulto,30.0
BU0019313,EN0006471,FUN001127,Y,18,niño,22.5
BU0019314,EN0006471,FUN005235,M,3,adulto,10.0
BU0019315,EN0006471,FUN008083,I,9,adulto,22.5
BU0019316,EN0006471,FUN000497,V,14,adulto,30.0
BU0019317,EN0006471,FUN008311,T,17,niño,30.0
BU0019318,EN0006472,FUN001632,K,12,niño,15.0
BU0019319,EN0006472,FUN009569,T,20,niño,15.0
BU0019320,EN0006473,FUN005703,W,9,niño,22.5
BU0019321,EN0006473,FUN009768,J,1,adulto,30.0
BU0019322,EN0006474,FUN004791,I,3,niño,22.5
BU0019323,EN0006474,FUN004993,A,3,adulto,15.0
BU0019324,EN0006474,FUN004069,Z,9,niño,15.0
BU0019325,EN0006474,FUN002026,K,9,adulto,30.0
BU0019326,EN0006475,FUN004655,X,9,adulto,30.0
BU0019327,EN0006475,FUN003427,X,1,niño,15.0
BU0019328,EN0006475,FUN003237,E,13,adulto,22.5
BU0019329,EN0006475,FUN001477,H,11,adulto,30.0
BU0019330,EN0006476,FUN002381,N,3,niño,30.0
BU0019331,EN0006477,FUN005056,C,1,niño,10.0
BU0019332,EN0006478,FUN008665,C,15,niño,15.0
BU0019333,EN0006479,FUN009951,I,1,adulto,15.0
BU0019334,EN0006479,FUN002982,X,20,niño,15.0
BU0019335,EN0006479,FUN009207,J,4,adulto,22.5
BU0019336,EN0006479,FUN000264,I,11,adulto,22.5
BU0019337,EN0006479,FUN008811,G,2,adulto,15.0
BU0019338,EN0006480,FUN003917,A,7,niño,15.0
BU0019339,EN0006480,FUN003190,R,3,niño,30.0
BU0019340,EN0006480,FUN004129,I,10,niño,15.0
BU0019341,EN0006480,FUN003620,J,20,niño,22.5
BU0019342,EN0006481,FUN002260,I,16,adulto,15.0
BU0019343,EN0006482,FUN004444,Q,8,adulto,30.0
BU0019344,EN0006482,FUN007701,O,19,niño,22.5
BU0019345,EN0006482,FUN003899,R,1,niño,10.0
BU0019346,EN0006482,FUN008512,F,6,niño,15.0
BU0019347,EN0006483,FUN004560,Z,19,niño,22.5
BU0019348,EN0006483,FUN007783,R,6,niño,22.5
BU0019349,EN0006483,FUN009479,E,1,adulto,15.0
BU0019350,EN0006484,FUN002735,U,14,niño,22.5
BU0019351,EN0006484,FUN009320,C,9,adulto,22.5
BU0019352,EN0006485,FUN008617,M,3,adulto,22.5
BU0019353,EN0006485,FUN005806,K,9,niño,22.5
BU0019354,EN0006486,FUN005846,U,9,niño,15.0
BU0019355,EN0006487,FUN006667,A,17,adulto,15.0
BU0019356,EN0006487,FUN002570,L,1,niño,15.0
BU0019357,EN0006488,FUN001537,D,7,niño,15.0
BU0019358,EN0006488,FUN001562,Q,11,adulto,30.0
BU0019359,EN0006488,FUN001113,X,5,niño,15.0
BU0019360,EN0006489,FUN002108,Y,12,adulto,15.0
BU0019361,EN0006489,FUN009711,C,14,niño,15.0
BU0019362,EN0006489,FUN001720,V,12,niño,22.5
BU0019363,EN0006490,FUN007002,S,6,niño,15.0
BU0019364,EN0006490,FUN000494,H,10,adulto,30.0
BU0019365,EN0006490,FUN004915,S,3,adulto,15.0
BU0019366,EN0006491,FUN003282,L,16,niño,10.0
BU0019367,EN0006491,FUN009687,Z,19,adulto,22.5
BU0019368,EN0006491,FUN002416,L,1,adulto,22.5
BU0019369,EN0006491,FUN001747,K,4,adulto,22.5
BU0019370,EN0006492,FUN002510,X,10,adulto,22.5
BU0019371,EN0006492,FUN000573,J,14,niño,10.0
BU0019372,EN0006492,FUN008133,K,4,adulto,10.0
BU0019373,EN0006492,FUN004363,P,16,niño,30.0
BU0019374,EN0006492,FUN009734,X,12,niño,10.0
BU0019375,EN0006493,FUN001235,N,12,niño,30.0
BU0019376,EN0006494,FUN000184,U,20,niño,22.5
BU0019377,EN0006494,FUN007150,R,17,niño,10.0
BU0019378,EN0006494,FUN008779,G,15,niño,22.5
BU0019379,EN0006494,FUN006859,H,16,adulto,30.0
BU0019380,EN0006495,FUN009877,L,10,adulto,15.0
BU0019381,EN0006495,FUN007598,A,12,adulto,30.0
BU0019382,EN0006495,FUN009493,T,17,niño,30.0
BU0019383,EN0006495,FUN007187,K,19,niño,30.0
BU0019384,EN0006495,FUN005581,W,4,adulto,22.5
BU0019385,EN0006496,FUN003935,O,11,niño,22.5
BU0019386,EN0006496,FUN004481,N,9,adulto,22.5
BU0019387,EN0006496,FUN003190,G,17,niño,15.0
BU0019388,EN0006497,FUN000527,P,8,adulto,22.5
BU0019389,EN0006497,FUN008503,D,15,niño,30.0
BU0019390,EN0006498,FUN008915,J,4,niño,22.5
BU0019391,EN0006499,FUN002971,B,5,niño,22.5
BU0019392,EN0006499,FUN009520,A,18,niño,22.5
BU0019393,EN0006500,FUN000390,Z,2,niño,15.0
BU0019394,EN0006501,FUN001873,E,14,niño,15.0
BU0019395,EN0006501,FUN009936,G,3,niño,10.0
BU0019396,EN0006501,FUN008936,V,15,niño,30.0
BU0019397,EN0006501,FUN004766,W,9,adulto,22.5
BU0019398,EN0006502,FUN004569,P,6,niño,10.0
BU0019399,EN0006502,FUN000640,V,7,niño,10.0
BU0019400,EN0006502,FUN005152,H,7,niño,30.0
BU0019401,EN0006502,FUN001447,X,8,niño,30.0
BU0019402,EN0006503,FUN004986,O,18,niño,22.5
BU0019403,EN0006504,FUN000611,O,19,niño,30.0
BU0019404,EN0006504,FUN009825,J,4,adulto,10.0
BU0019405,EN0006504,FUN003141,Q,6,adulto,10.0
BU0019406,EN0006505,FUN001229,K,9,adulto,10.0
BU0019407,EN0006506,FUN007206,V,4,adulto,10.0
BU0019408,EN0006506,FUN007470,I,3,niño,15.0
BU0019409,EN0006506,FUN004006,T,18,adulto,30.0
BU0019410,EN0006507,FUN008996,B,20,adulto,15.0
BU0019411,EN0006508,FUN006769,M,9,niño,10.0
BU0019412,EN0006508,FUN001171,A,8,niño,10.0
BU0019413,EN0006509,FUN007769,L,16,adulto,15.0
BU0019414,EN0006509,FUN004405,M,15,niño,22.5
BU0019415,EN0006509,FUN001316,D,16,adulto,10.0
BU0019416,EN0006510,FUN001006,D,17,niño,10.0
BU0019417,EN0006510,FUN007918,X,11,adulto,15.0
BU0019418,EN0006510,FUN006309,Y,11,adulto,10.0
BU0019419,EN0006511,FUN007866,F,5,niño,30.0
BU0019420,EN0006511,FUN003833,T,8,adulto,30.0
BU0019421,EN0006511,FUN000910,T,13,niño,15.0
BU0019422,EN0006511,FUN009599,M,4,niño,15.0
BU0019423,EN0006511,FUN001168,G,8,adulto,10.0
BU0019424,EN0006512,FUN006840,L,2,adulto,30.0
BU0019425,EN0006512,FUN009273,Y,15,niño,10.0
BU0019426,EN0006512,FUN000785,K,7,adulto,22.5
BU0019427,EN0006513,FUN008318,Y,2,adulto,10.0
BU0019428,EN0006513,FUN002919,O,19,niño,15.0
BU0019429,EN0006514,FUN000309,R,18,adulto,22.5
BU0019430,EN0006514,FUN002479,K,3,adulto,10.0
BU0019431,EN0006515,FUN001673,F,5,niño,22.5
BU0019432,EN0006515,FUN003868,K,8,niño,10.0
BU0019433,EN0006515,FUN005390,A,15,adulto,30.0
BU0019434,EN0006515,FUN009329,D,12,niño,15.0
BU0019435,EN0006516,FUN003791,P,4,niño,30.0
BU0019436,EN0006516,FUN008920,D,12,niño,10.0
BU0019437,EN0006516,FUN000890,Q,15,adulto,30.0
BU0019438,EN0006516,FUN004395,H,19,adulto,22.5
BU0019439,EN0006517,FUN005933,K,8,niño,15.0
BU0019440,EN0006517,FUN001922,W,6,niño,10.0
BU0019441,EN0006517,FUN003462,Z,9,niño,10.0
BU0019442,EN0006518,FUN004800,J,20,niño,10.0
BU0019443,EN0006519,FUN002953,P,13,adulto,22.5
BU0019444,EN0006519,FUN008266,N,14,adulto,15.0
BU0019445,EN0006519,FUN006487,V,17,niño,22.5
BU0019446,EN0006519,FUN006445,G,6,adulto,30.0
BU0019447,EN0006519,FUN008662,J,19,niño,30.0
BU0019448,EN0006520,FUN009249,J,20,niño,10.0
BU0019449,EN0006520,FUN008001,V,1,adulto,22.5
BU0019450,EN0006520,FUN002815,H,5,niño,10.0
BU0019451,EN0006520,FUN004500,K,13,adulto,30.0
BU0019452,EN0006521,FUN001742,O,9,niño,10.0
BU0019453,EN0006521,FUN002352,R,14,niño,15.0
BU0019454,EN0006522,FUN003651,X,11,niño,10.0
BU0019455,EN0006522,FUN004344,C,17,adulto,15.0
BU0019456,EN0006522,FUN009735,T,4,niño,15.0
BU0019457,EN0006522,FUN009388,E,5,adulto,15.0
BU0019458,EN0006522,FUN001984,P,16,adulto,30.0
BU0019459,EN0006523,FUN009223,A,18,adulto,10.0
BU0019460,EN0006523,FUN001354,Y,2,adulto,30.0
BU0019461,EN0006523,FUN004164,J,13,adulto,15.0
BU0019462,EN0006523,FUN002830,O,11,niño,10.0
BU0019463,EN0006523,FUN009790,B,15,niño,15.0
BU0019464,EN0006524,FUN006522,U,6,adulto,30.0
BU0019465,EN0006524,FUN002078,U,18,niño,22.5
BU0019466,EN0006524,FUN000300,G,3,adulto,10.0
BU0019467,EN0006525,FUN002681,U,4,niño,15.0
BU0019468,EN0006526,FUN000825,N,13,adulto,10.0
BU0019469,EN0006526,FUN006344,G,17,adulto,15.0
BU0019470,EN0006526,FUN001102,H,4,adulto,30.0
BU0019471,EN0006526,FUN000772,A,20,niño,30.0
BU0019472,EN0006526,FUN005591,K,15,niño,15.0
BU0019473,EN0006527,FUN005747,K,11,niño,10.0
BU0019474,EN0006527,FUN002696,Z,8,niño,10.0
BU0019475,EN0006527,FUN006760,B,2,niño,22.5
BU0019476,EN0006527,FUN000393,D,11,niño,10.0
BU0019477,EN0006528,FUN005512,U,19,adulto,22.5
BU0019478,EN0006529,FUN008441,O,10,niño,22.5
BU0019479,EN0006529,FUN000395,S,7,adulto,10.0
BU0019480,EN0006529,FUN003546,Q,2,niño,30.0
BU0019481,EN0006529,FUN004634,P,16,niño,10.0
BU0019482,EN0006530,FUN007763,Y,18,niño,10.0
BU0019483,EN0006530,FUN002856,I,14,adulto,22.5
BU0019484,EN0006530,FUN005039,L,7,adulto,10.0
BU0019485,EN0006530,FUN007966,C,15,adulto,15.0
BU0019486,EN0006531,FUN007251,R,15,niño,15.0
BU0019487,EN0006531,FUN001421,T,6,adulto,22.5
BU0019488,EN0006531,FUN008577,L,9,adulto,30.0
BU0019489,EN0006532,FUN006119,R,14,adulto,30.0
BU0019490,EN0006533,FUN004700,X,12,niño,22.5
BU0019491,EN0006533,FUN001961,K,5,niño,15.0
BU0019492,EN0006533,FUN006324,H,8,niño,22.5
BU0019493,EN0006534,FUN004157,Q,16,adulto,10.0
BU0019494,EN0006534,FUN003856,S,15,adulto,22.5
BU0019495,EN0006535,FUN001940,M,17,adulto,22.5
BU0019496,EN0006536,FUN005225,X,7,niño,15.0
BU0019497,EN0006536,FUN002706,S,2,adulto,30.0
BU0019498,EN0006536,FUN008835,N,9,niño,10.0
BU0019499,EN0006537,FUN005878,Y,8,niño,30.0
BU0019500,EN0006537,FUN003549,V,12,niño,22.5
BU0019501,EN0006538,FUN001769,S,5,adulto,30.0
BU0019502,EN0006538,FUN005263,I,11,niño,22.5
BU0019503,EN0006538,FUN008535,C,7,adulto,22.5
BU0019504,EN0006538,FUN007165,A,8,adulto,30.0
BU0019505,EN0006538,FUN002861,R,12,adulto,15.0
BU0019506,EN0006539,FUN007341,Q,17,niño,10.0
BU0019507,EN0006539,FUN009563,P,19,niño,22.5
BU0019508,EN0006540,FUN001237,P,3,niño,22.5
BU0019509,EN0006540,FUN004237,P,4,niño,30.0
BU0019510,EN0006540,FUN007483,J,17,niño,10.0
BU0019511,EN0006540,FUN004954,F,18,adulto,22.5
BU0019512,EN0006540,FUN003549,M,1,niño,15.0
BU0019513,EN0006541,FUN009596,V,17,niño,10.0
BU0019514,EN0006541,FUN008320,Y,19,adulto,22.5
BU0019515,EN0006541,FUN003666,E,15,niño,30.0
BU0019516,EN0006541,FUN008654,K,7,niño,10.0
BU0019517,EN0006542,FUN008582,V,12,adulto,30.0
BU0019518,EN0006542,FUN005442,L,17,adulto,15.0
BU0019519,EN0006542,FUN005613,F,20,niño,15.0
BU0019520,EN0006543,FUN005717,Q,1,niño,15.0
BU0019521,EN0006543,FUN003157,V,10,niño,10.0
BU0019522,EN0006543,FUN008233,K,13,adulto,22.5
BU0019523,EN0006544,FUN007292,Q,7,niño,10.0
BU0019524,EN0006544,FUN009773,M,10,niño,30.0
BU0019525,EN0006544,FUN002221,X,15,adulto,22.5
BU0019526,EN0006545,FUN000374,E,6,adulto,15.0
BU0019527,EN0006545,FUN009361,H,18,adulto,15.0
BU0019528,EN0006546,FUN003338,G,9,niño,10.0
BU0019529,EN0006546,FUN009162,X,18,adulto,30.0
BU0019530,EN0006547,FUN002672,A,14,adulto,10.0
BU0019531,EN0006547,FUN004204,U,12,niño,15.0
BU0019532,EN0006547,FUN000911,V,16,adulto,22.5
BU0019533,EN0006547,FUN009730,R,1,adulto,10.0
BU0019534,EN0006547,FUN001116,T,10,niño,10.0
BU0019535,EN0006548,FUN007278,Y,3,niño,15.0
BU0019536,EN0006548,FUN009954,H,15,niño,30.0
BU0019537,EN0006549,FUN000029,O,8,niño,22.5
BU0019538,EN0006549,FUN006755,E,13,adulto,10.0
BU0019539,EN0006549,FUN009358,G,9,adulto,15.0
BU0019540,EN0006549,FUN006775,Y,10,adulto,15.0
BU0019541,EN0006550,FUN002218,Y,7,niño,10.0
BU0019542,EN0006550,FUN006705,M,4,niño,10.0
BU0019543,EN0006550,FUN009268,V,4,adulto,22.5
BU0019544,EN0006550,FUN001658,R,8,adulto,22.5
BU0019545,EN0006551,FUN000745,S,3,adulto,22.5
BU0019546,EN0006552,FUN004130,Q,9,adulto,10.0
BU0019547,EN0006553,FUN004993,H,17,adulto,22.5
BU0019548,EN0006553,FUN007713,M,13,niño,10.0
BU0019549,EN0006554,FUN005967,G,8,niño,30.0
BU0019550,EN0006554,FUN000883,B,1,niño,22.5
BU0019551,EN0006554,FUN005992,G,2,adulto,22.5
BU0019552,EN0006554,FUN003430,L,15,adulto,15.0
BU0019553,EN0006554,FUN002252,E,7,niño,30.0
BU0019554,EN0006555,FUN003899,I,15,adulto,30.0
BU0019555,EN0006555,FUN003051,J,4,niño,15.0
BU0019556,EN0006555,FUN002082,I,18,niño,30.0
BU0019557,EN0006555,FUN002416,J,11,niño,22.5
BU0019558,EN0006555,FUN002842,Y,5,niño,22.5
BU0019559,EN0006556,FUN001999,C,1,niño,30.0
BU0019560,EN0006556,FUN002778,B,7,adulto,10.0
BU0019561,EN0006556,FUN005642,F,2,niño,10.0
BU0019562,EN0006556,FUN004490,M,2,niño,10.0
BU0019563,EN0006556,FUN003943,G,20,adulto,22.5
BU0019564,EN0006557,FUN000057,W,9,adulto,10.0
BU0019565,EN0006557,FUN000474,Q,16,niño,22.5
BU0019566,EN0006557,FUN007668,B,10,adulto,22.5
BU0019567,EN0006557,FUN004802,T,13,adulto,10.0
BU0019568,EN0006558,FUN006104,O,9,adulto,30.0
BU0019569,EN0006558,FUN002333,N,1,niño,15.0
BU0019570,EN0006558,FUN005102,S,18,adulto,10.0
BU0019571,EN0006558,FUN009273,H,17,niño,15.0
BU0019572,EN0006559,FUN004239,N,17,niño,15.0
BU0019573,EN0006559,FUN000410,H,10,niño,30.0
BU0019574,EN0006559,FUN005624,U,5,adulto,10.0
BU0019575,EN0006559,FUN004337,K,6,niño,22.5
BU0019576,EN0006559,FUN007740,Q,13,niño,22.5
BU0019577,EN0006560,FUN008894,E,19,adulto,22.5
BU0019578,EN0006560,FUN002417,E,6,niño,10.0
BU0019579,EN0006560,FUN002991,T,16,adulto,10.0
BU0019580,EN0006560,FUN008034,B,6,adulto,22.5
BU0019581,EN0006561,FUN009115,R,13,niño,15.0
BU0019582,EN0006561,FUN003598,X,17,adulto,10.0
BU0019583,EN0006561,FUN001666,A,19,niño,30.0
BU0019584,EN0006561,FUN009605,H,9,adulto,22.5
BU0019585,EN0006562,FUN007050,K,2,adulto,22.5
BU0019586,EN0006562,FUN007756,M,12,adulto,10.0
BU0019587,EN0006563,FUN004998,L,16,adulto,22.5
BU0019588,EN0006564,FUN003867,D,3,niño,10.0
BU0019589,EN0006564,FUN001665,P,15,niño,30.0
BU0019590,EN0006565,FUN004954,Y,11,niño,30.0
BU0019591,EN0006565,FUN009235,I,8,niño,10.0
BU0019592,EN0006565,FUN006383,Z,2,niño,15.0
BU0019593,EN0006565,FUN006570,J,5,adulto,10.0
BU0019594,EN0006566,FUN000245,Q,4,niño,22.5
BU0019595,EN0006566,FUN003563,L,4,niño,15.0
BU0019596,EN0006566,FUN007741,Q,20,niño,30.0
BU0019597,EN0006566,FUN009457,F,7,niño,30.0
BU0019598,EN0006567,FUN004400,D,18,adulto,10.0
BU0019599,EN0006567,FUN000068,K,12,niño,10.0
BU0019600,EN0006568,FUN009768,R,16,niño,10.0
BU0019601,EN0006569,FUN004336,T,2,adulto,30.0
BU0019602,EN0006569,FUN001569,Q,14,niño,30.0
BU0019603,EN0006570,FUN003925,X,10,adulto,22.5
BU0019604,EN0006571,FUN001262,X,2,niño,15.0
BU0019605,EN0006571,FUN001409,C,8,niño,15.0
BU0019606,EN0006572,FUN008116,W,7,adulto,10.0
BU0019607,EN0006572,FUN002177,W,1,niño,10.0
BU0019608,EN0006573,FUN009992,R,4,niño,30.0
BU0019609,EN0006573,FUN006987,A,4,adulto,30.0
BU0019610,EN0006574,FUN008013,E,6,adulto,30.0
BU0019611,EN0006574,FUN000745,X,19,niño,30.0
BU0019612,EN0006574,FUN004305,S,15,adulto,15.0
BU0019613,EN0006575,FUN002122,F,18,niño,22.5
BU0019614,EN0006575,FUN003876,E,8,adulto,22.5
BU0019615,EN0006575,FUN008547,W,7,niño,30.0
BU0019616,EN0006575,FUN008364,A,11,niño,15.0
BU0019617,EN0006576,FUN006588,M,12,adulto,22.5
BU0019618,EN0006576,FUN003900,H,6,niño,22.5
BU0019619,EN0006577,FUN003833,V,19,adulto,10.0
BU0019620,EN0006577,FUN002583,M,19,adulto,30.0
BU0019621,EN0006577,FUN001007,U,7,adulto,10.0
BU0019622,EN0006577,FUN005258,J,13,niño,10.0
BU0019623,EN0006577,FUN001534,A,12,niño,15.0
BU0019624,EN0006578,FUN003565,R,13,niño,15.0
BU0019625,EN0006578,FUN005915,O,6,niño,10.0
BU0019626,EN0006578,FUN006885,X,9,adulto,30.0
BU0019627,EN0006578,FUN000353,Q,13,niño,10.0
BU0019628,EN0006579,FUN005361,Y,12,niño,30.0
BU0019629,EN0006579,FUN002097,B,16,adulto,10.0
BU0019630,EN0006579,FUN008752,L,4,niño,10.0
BU0019631,EN0006579,FUN002106,K,12,niño,22.5
BU0019632,EN0006580,FUN005352,E,8,adulto,22.5
BU0019633,EN0006580,FUN004459,P,7,adulto,15.0
BU0019634,EN0006580,FUN006561,F,3,niño,15.0
BU0019635,EN0006580,FUN009498,T,9,adulto,30.0
BU0019636,EN0006580,FUN004371,Z,17,adulto,22.5
BU0019637,EN0006581,FUN004709,O,14,niño,22.5
BU0019638,EN0006581,FUN003965,P,8,adulto,15.0
BU0019639,EN0006581,FUN007438,H,9,adulto,22.5
BU0019640,EN0006582,FUN008092,D,10,adulto,10.0
BU0019641,EN0006582,FUN004568,D,17,niño,30.0
BU0019642,EN0006582,FUN001522,C,13,adulto,30.0
BU0019643,EN0006582,FUN002416,M,9,adulto,22.5
BU0019644,EN0006582,FUN007655,A,15,adulto,30.0
BU0019645,EN0006583,FUN009230,D,8,niño,30.0
BU0019646,EN0006583,FUN006330,W,14,adulto,15.0
BU0019647,EN0006584,FUN008146,R,18,adulto,10.0
BU0019648,EN0006584,FUN005181,Z,17,adulto,22.5
BU0019649,EN0006584,FUN001511,P,6,niño,30.0
BU0019650,EN0006584,FUN004495,T,9,niño,10.0
BU0019651,EN0006585,FUN009589,U,1,niño,15.0
BU0019652,EN0006585,FUN000359,S,16,adulto,22.5
BU0019653,EN0006586,FUN006511,Z,9,adulto,22.5
BU0019654,EN0006586,FUN006187,D,17,niño,22.5
