cliente_id,membresia_id
C00004626,MEM0000001
C00004627,MEM0000001
C00004628,MEM0000004
C00004629,MEM0000001
C00004630,MEM0000004
C00004631,MEM0000001
C00004632,MEM0000003
C00004633,MEM0000002
C00004634,MEM0000004
C00004635,MEM0000004
C00004636,MEM0000001
C00004637,MEM0000004
C00004638,MEM0000001
C00004639,MEM0000002
C00004640,MEM0000001
C00004641,MEM0000002
C00004642,MEM0000003
C00004643,MEM0000001
C00004644,MEM0000001
C00004645,MEM0000002
C00004646,MEM0000004
C00004647,MEM0000002
C00004648,MEM0000001
C00004649,MEM0000002
C00004650,MEM0000002
C00004651,MEM0000001
C00004652,MEM0000003
C00004653,MEM0000002
C00004654,MEM0000003
C00004655,MEM0000004
C00004656,MEM0000003
C00004657,MEM0000002
C00004658,MEM0000002
C00004659,MEM0000003
C00004660,MEM0000003
C00004661,MEM0000001
C00004662,MEM0000002
C00004663,MEM0000001
C00004664,MEM0000004
C00004665,MEM0000002
C00004666,MEM0000004
C00004667,MEM0000003
C00004668,MEM0000001
C00004669,MEM0000003
C00004670,MEM0000003
C00004671,MEM0000002
C00004672,MEM0000003
C00004673,MEM0000002
C00004674,MEM0000002
C00004675,MEM0000001
C00004676,MEM0000002
C00004677,MEM0000004
C00004678,MEM0000004
C00004679,MEM0000001
C00004680,MEM0000004
C00004681,MEM0000001
C00004682,MEM0000002
C00004683,MEM0000002
C00004684,MEM0000002
C00004685,MEM0000001
C00004686,MEM0000001
C00004687,MEM0000001
C00004688,MEM0000004
C00004689,MEM0000001
C00004690,MEM0000001
C00004691,MEM0000004
C00004692,MEM0000002
C00004693,MEM0000004
C00004694,MEM0000003
C00004695,MEM0000002
C00004696,MEM0000004
C00004697,MEM0000003
C00004698,MEM0000004
C00004699,MEM0000004
C00004700,MEM0000004
C00004701,MEM0000004
C00004702,MEM0000002
C00004703,MEM0000002
C00004704,MEM0000004
C00004705,MEM0000001
C00004706,MEM0000002
C00004707,MEM0000001
C00004708,MEM0000001
C00004709,MEM0000001
C00004710,MEM0000003
C00004711,MEM0000001
C00004712,MEM0000002
C00004713,MEM0000003
C00004714,MEM0000004
C00004715,MEM0000004
C00004716,MEM0000002
C00004717,MEM0000004
C00004718,MEM0000003
C00004719,MEM0000002
C00004720,MEM0000004
C00004721,MEM0000001
C00004722,MEM0000001
C00004723,MEM0000002
C00004724,MEM0000002
C00004725,MEM0000001
C00004726,MEM0000003
C00004727,MEM0000004
C00004728,MEM0000002
C00004729,MEM0000001
C00004730,MEM0000002
C00004731,MEM0000003
C00004732,MEM0000004
C00004733,MEM0000003
C00004734,MEM0000003
C00004735,MEM0000002
C00004736,MEM0000003
C00004737,MEM0000001
C00004738,MEM0000004
C00004739,MEM0000002
C00004740,MEM0000001
C00004741,MEM0000001
C00004742,MEM0000004
C00004743,MEM0000003
C00004744,MEM0000001
C00004745,MEM0000002
C00004746,MEM0000004
C00004747,MEM0000002
C00004748,MEM0000004
C00004749,MEM0000004
C00004750,MEM0000002
C00004751,MEM0000001
C00004752,MEM0000002
C00004753,MEM0000004
C00004754,MEM0000002
C00004755,MEM0000003
C00004756,MEM0000003
C00004757,MEM0000003
C00004758,MEM0000004
C00004759,MEM0000004
C00004760,MEM0000003
C00004761,MEM0000001
C00004762,MEM0000003
C00004763,MEM0000002
C00004764,MEM0000003
C00004765,MEM0000004
C00004766,MEM0000003
C00004767,MEM0000001
C00004768,MEM0000004
C00004769,MEM0000004
C00004770,MEM0000002
C00004771,MEM0000004
C00004772,MEM0000001
C00004773,MEM0000004
C00004774,MEM0000003
C00004775,MEM0000002
C00004776,MEM0000002
C00004777,MEM0000003
C00004778,MEM0000004
C00004779,MEM0000003
C00004780,MEM0000003
C00004781,MEM0000003
C00004782,MEM0000004
C00004783,MEM0000001
C00004784,MEM0000002
C00004785,MEM0000003
C00004786,MEM0000004
C00004787,MEM0000002
C00004788,MEM0000002
C00004789,MEM0000002
C00004790,MEM0000002
C00004791,MEM0000001
C00004792,MEM0000001
C00004793,MEM0000002
C00004794,MEM0000002
C00004795,MEM0000002
C00004796,MEM0000001
C00004797,MEM0000004
C00004798,MEM0000001
C00004799,MEM0000004
C00004800,MEM0000001
C00004801,MEM0000002
C00004802,MEM0000002
C00004803,MEM0000002
C00004804,MEM0000001
C00004805,MEM0000002
C00004806,MEM0000001
C00004807,MEM0000003
C00004808,MEM0000004
C00004809,MEM0000004
C00004810,MEM0000001
C00004811,MEM0000003
C00004812,MEM0000003
C00004813,MEM0000003
C00004814,MEM0000001
C00004815,MEM0000002
C00004816,MEM0000002
C00004817,MEM0000004
C00004818,MEM0000004
C00004819,MEM0000002
C00004820,MEM0000001
C00004821,MEM0000002
C00004822,MEM0000004
C00004823,MEM0000002
C00004824,MEM0000002
C00004825,MEM0000003
C00004826,MEM0000002
C00004827,MEM0000002
C00004828,MEM0000002
C00004829,MEM0000004
C00004830,MEM0000003
C00004831,MEM0000001
C00004832,MEM0000002
C00004833,MEM0000001
C00004834,MEM0000002
C00004835,MEM0000001
C00004836,MEM0000002
C00004837,MEM0000003
C00004838,MEM0000003
C00004839,MEM0000003
C00004840,MEM0000001
C00004841,MEM0000003
C00004842,MEM0000004
C00004843,MEM0000001
C00004844,MEM0000004
C00004845,MEM0000003
C00004846,MEM0000004
C00004847,MEM0000003
C00004848,MEM0000003
C00004849,MEM0000001
C00004850,MEM0000004
C00004851,MEM0000002
C00004852,MEM0000002
C00004853,MEM0000003
C00004854,MEM0000004
C00004855,MEM0000002
C00004856,MEM0000004
C00004857,MEM0000002
C00004858,MEM0000004
C00004859,MEM0000002
C00004860,MEM0000004
C00004861,MEM0000003
C00004862,MEM0000003
C00004863,MEM0000003
C00004864,MEM0000001
C00004865,MEM0000001
C00004866,MEM0000003
C00004867,MEM0000001
C00004868,MEM0000003
C00004869,MEM0000004
C00004870,MEM0000003
C00004871,MEM0000004
C00004872,MEM0000003
C00004873,MEM0000001
C00004874,MEM0000004
C00004875,MEM0000001
C00004876,MEM0000002
C00004877,MEM0000001
C00004878,MEM0000001
C00004879,MEM0000001
C00004880,MEM0000001
C00004881,MEM0000002
C00004882,MEM0000002
C00004883,MEM0000001
C00004884,MEM0000002
C00004885,MEM0000004
C00004886,MEM0000002
C00004887,MEM0000004
C00004888,MEM0000004
C00004889,MEM0000004
C00004890,MEM0000004
C00004891,MEM0000001
C00004892,MEM0000001
C00004893,MEM0000003
C00004894,MEM0000003
C00004895,MEM0000003
C00004896,MEM0000004
C00004897,MEM0000003
C00004898,MEM0000003
C00004899,MEM0000001
C00004900,MEM0000003
C00004901,MEM0000002
C00004902,MEM0000003
C00004903,MEM0000002
C00004904,MEM0000004
C00004905,MEM0000004
C00004906,MEM0000001
C00004907,MEM0000001
C00004908,MEM0000004
C00004909,MEM0000003
C00004910,MEM0000003
C00004911,MEM0000003
C00004912,MEM0000003
C00004913,MEM0000003
C00004914,MEM0000003
C00004915,MEM0000003
C00004916,MEM0000001
C00004917,MEM0000002
C00004918,MEM0000004
C00004919,MEM0000001
C00004920,MEM0000004
C00004921,MEM0000001
C00004922,MEM0000001
C00004923,MEM0000004
C00004924,MEM0000002
C00004925,MEM0000002
C00004926,MEM0000002
C00004927,MEM0000004
C00004928,MEM0000001
C00004929,MEM0000002
C00004930,MEM0000003
C00004931,MEM0000001
C00004932,MEM0000003
C00004933,MEM0000002
C00004934,MEM0000002
C00004935,MEM0000001
C00004936,MEM0000003
C00004937,MEM0000003
C00004938,MEM0000004
C00004939,MEM0000004
C00004940,MEM0000004
C00004941,MEM0000004
C00004942,MEM0000001
C00004943,MEM0000003
C00004944,MEM0000004
C00004945,MEM0000004
C00004946,MEM0000003
C00004947,MEM0000001
C00004948,MEM0000001
C00004949,MEM0000001
C00004950,MEM0000002
C00004951,MEM0000003
C00004952,MEM0000002
C00004953,MEM0000003
C00004954,MEM0000003
C00004955,MEM0000004
C00004956,MEM0000002
C00004957,MEM0000003
C00004958,MEM0000002
C00004959,MEM0000001
C00004960,MEM0000002
C00004961,MEM0000001
C00004962,MEM0000002
C00004963,MEM0000002
C00004964,MEM0000001
C00004965,MEM0000002
C00004966,MEM0000001
C00004967,MEM0000004
C00004968,MEM0000003
C00004969,MEM0000003
C00004970,MEM0000001
C00004971,MEM0000001
C00004972,MEM0000003
C00004973,MEM0000001
C00004974,MEM0000003
C00004975,MEM0000003
C00004976,MEM0000003
C00004977,MEM0000001
C00004978,MEM0000003
C00004979,MEM0000002
C00004980,MEM0000002
C00004981,MEM0000003
C00004982,MEM0000003
C00004983,MEM0000003
C00004984,MEM0000003
C00004985,MEM0000003
C00004986,MEM0000003
C00004987,MEM0000001
C00004988,MEM0000003
C00004989,MEM0000003
C00004990,MEM0000001
C00004991,MEM0000004
C00004992,MEM0000001
C00004993,MEM0000004
C00004994,MEM0000002
C00004995,MEM0000004
C00004996,MEM0000002
C00004997,MEM0000004
C00004998,MEM0000001
C00004999,MEM0000002
C00005000,MEM0000001
C00005001,MEM0000003
C00005002,MEM0000002
C00005003,MEM0000003
C00005004,MEM0000002
C00005005,MEM0000004
C00005006,MEM0000003
C00005007,MEM0000002
C00005008,MEM0000003
C00005009,MEM0000001
C00005010,MEM0000002
C00005011,MEM0000004
C00005012,MEM0000001
C00005013,MEM0000002
C00005014,MEM0000003
C00005015,MEM0000003
C00005016,MEM0000004
C00005017,MEM0000004
C00005018,MEM0000001
C00005019,MEM0000002
C00005020,MEM0000001
C00005021,MEM0000003
C00005022,MEM0000002
C00005023,MEM0000004
C00005024,MEM0000001
C00005025,MEM0000001
C00005026,MEM0000004
C00005027,MEM0000002
C00005028,MEM0000002
C00005029,MEM0000001
C00005030,MEM0000004
C00005031,MEM0000003
C00005032,MEM0000001
C00005033,MEM0000001
C00005034,MEM0000002
C00005035,MEM0000004
C00005036,MEM0000001
C00005037,MEM0000002
C00005038,MEM0000002
C00005039,MEM0000002
C00005040,MEM0000001
C00005041,MEM0000004
C00005042,MEM0000004
C00005043,MEM0000004
C00005044,MEM0000001
C00005045,MEM0000001
C00005046,MEM0000002
C00005047,MEM0000004
C00005048,MEM0000001
C00005049,MEM0000004
C00005050,MEM0000001
C00005051,MEM0000003
C00005052,MEM0000001
C00005053,MEM0000004
C00005054,MEM0000002
C00005055,MEM0000001
C00005056,MEM0000003
C00005057,MEM0000004
C00005058,MEM0000002
C00005059,MEM0000001
C00005060,MEM0000002
C00005061,MEM0000003
C00005062,MEM0000002
C00005063,MEM0000003
C00005064,MEM0000002
C00005065,MEM0000004
C00005066,MEM0000001
C00005067,MEM0000001
C00005068,MEM0000001
C00005069,MEM0000001
C00005070,MEM0000002
C00005071,MEM0000002
C00005072,MEM0000003
C00005073,MEM0000003
C00005074,MEM0000004
C00005075,MEM0000003
C00005076,MEM0000004
C00005077,MEM0000001
C00005078,MEM0000004
C00005079,MEM0000001
C00005080,MEM0000004
C00005081,MEM0000004
C00005082,MEM0000001
C00005083,MEM0000001
C00005084,MEM0000004
C00005085,MEM0000002
C00005086,MEM0000003
C00005087,MEM0000004
C00005088,MEM0000004
C00005089,MEM0000004
C00005090,MEM0000004
C00005091,MEM0000001
C00005092,MEM0000003
C00005093,MEM0000001
C00005094,MEM0000002
C00005095,MEM0000001
C00005096,MEM0000003
C00005097,MEM0000002
C00005098,MEM0000004
C00005099,MEM0000004
C00005100,MEM0000003
C00005101,MEM0000002
C00005102,MEM0000001
C00005103,MEM0000004
C00005104,MEM0000001
C00005105,MEM0000002
C00005106,MEM0000001
C00005107,MEM0000003
C00005108,MEM0000003
C00005109,MEM0000004
C00005110,MEM0000003
C00005111,MEM0000004
C00005112,MEM0000002
C00005113,MEM0000003
C00005114,MEM0000004
C00005115,MEM0000001
C00005116,MEM0000003
C00005117,MEM0000001
C00005118,MEM0000001
C00005119,MEM0000001
C00005120,MEM0000004
C00005121,MEM0000004
C00005122,MEM0000002
C00005123,MEM0000004
C00005124,MEM0000002
C00005125,MEM0000001
C00005126,MEM0000004
C00005127,MEM0000002
C00005128,MEM0000001
C00005129,MEM0000003
C00005130,MEM0000003
C00005131,MEM0000003
C00005132,MEM0000002
C00005133,MEM0000002
C00005134,MEM0000003
C00005135,MEM0000002
C00005136,MEM0000004
C00005137,MEM0000002
C00005138,MEM0000002
C00005139,MEM0000001
C00005140,MEM0000002
C00005141,MEM0000004
C00005142,MEM0000001
C00005143,MEM0000004
C00005144,MEM0000003
C00005145,MEM0000002
C00005146,MEM0000003
C00005147,MEM0000002
C00005148,MEM0000004
C00005149,MEM0000003
C00005150,MEM0000001
C00005151,MEM0000002
C00005152,MEM0000001
C00005153,MEM0000002
C00005154,MEM0000002
C00005155,MEM0000003
C00005156,MEM0000001
C00005157,MEM0000002
C00005158,MEM0000001
C00005159,MEM0000003
C00005160,MEM0000001
C00005161,MEM0000001
C00005162,MEM0000003
C00005163,MEM0000002
C00005164,MEM0000004
C00005165,MEM0000002
C00005166,MEM0000003
C00005167,MEM0000002
C00005168,MEM0000001
C00005169,MEM0000001
C00005170,MEM0000003
C00005171,MEM0000004
C00005172,MEM0000002
C00005173,MEM0000004
C00005174,MEM0000004
C00005175,MEM0000001
C00005176,MEM0000003
C00005177,MEM0000004
C00005178,MEM0000003
C00005179,MEM0000001
C00005180,MEM0000002
C00005181,MEM0000001
C00005182,MEM0000001
C00005183,MEM0000003
C00005184,MEM0000004
C00005185,MEM0000003
C00005186,MEM0000001
C00005187,MEM0000001
C00005188,MEM0000002
C00005189,MEM0000004
C00005190,MEM0000001
C00005191,MEM0000002
C00005192,MEM0000001
C00005193,MEM0000004
C00005194,MEM0000002
C00005195,MEM0000003
C00005196,MEM0000001
C00005197,MEM0000002
C00005198,MEM0000002
C00005199,MEM0000003
C00005200,MEM0000003
C00005201,MEM0000004
C00005202,MEM0000002
C00005203,MEM0000002
C00005204,MEM0000003
C00005205,MEM0000002
C00005206,MEM0000001
C00005207,MEM0000003
C00005208,MEM0000001
C00005209,MEM0000002
C00005210,MEM0000004
C00005211,MEM0000002
C00005212,MEM0000002
C00005213,MEM0000001
C00005214,MEM0000002
C00005215,MEM0000004
C00005216,MEM0000004
C00005217,MEM0000001
C00005218,MEM0000003
C00005219,MEM0000004
C00005220,MEM0000001
C00005221,MEM0000004
C00005222,MEM0000002
C00005223,MEM0000004
C00005224,MEM0000001
C00005225,MEM0000001
C00005226,MEM0000002
C00005227,MEM0000002
C00005228,MEM0000004
C00005229,MEM0000003
C00005230,MEM0000001
C00005231,MEM0000004
C00005232,MEM0000002
C00005233,MEM0000001
C00005234,MEM0000002
C00005235,MEM0000004
C00005236,MEM0000001
C00005237,MEM0000002
C00005238,MEM0000003
C00005239,MEM0000004
C00005240,MEM0000004
C00005241,MEM0000003
C00005242,MEM0000001
C00005243,MEM0000004
C00005244,MEM0000001
C00005245,MEM0000002
C00005246,MEM0000004
C00005247,MEM0000002
C00005248,MEM0000002
C00005249,MEM0000004
C00005250,MEM0000001
C00005251,MEM0000001
C00005252,MEM0000003
C00005253,MEM0000003
C00005254,MEM0000004
C00005255,MEM0000001
C00005256,MEM0000003
C00005257,MEM0000001
C00005258,MEM0000002
C00005259,MEM0000002
C00005260,MEM0000003
C00005261,MEM0000004
C00005262,MEM0000003
C00005263,MEM0000003
C00005264,MEM0000003
C00005265,MEM0000001
C00005266,MEM0000002
C00005267,MEM0000002
C00005268,MEM0000004
C00005269,MEM0000003
C00005270,MEM0000001
C00005271,MEM0000004
C00005272,MEM0000004
C00005273,MEM0000001
C00005274,MEM0000002
C00005275,MEM0000002
C00005276,MEM0000004
C00005277,MEM0000003
C00005278,MEM0000002
C00005279,MEM0000004
C00005280,MEM0000001
C00005281,MEM0000004
C00005282,MEM0000003
C00005283,MEM0000002
C00005284,MEM0000003
C00005285,MEM0000004
C00005286,MEM0000002
C00005287,MEM0000002
C00005288,MEM0000004
C00005289,MEM0000004
C00005290,MEM0000002
C00005291,MEM0000001
C00005292,MEM0000001
C00005293,MEM0000003
C00005294,MEM0000004
C00005295,MEM0000001
C00005296,MEM0000002
C00005297,MEM0000003
C00005298,MEM0000004
C00005299,MEM0000002
C00005300,MEM0000003
C00005301,MEM0000001
C00005302,MEM0000004
C00005303,MEM0000001
C00005304,MEM0000001
C00005305,MEM0000002
C00005306,MEM0000001
C00005307,MEM0000001
C00005308,MEM0000004
C00005309,MEM0000003
C00005310,MEM0000002
C00005311,MEM0000002
C00005312,MEM0000003
C00005313,MEM0000002
C00005314,MEM0000003
C00005315,MEM0000002
C00005316,MEM0000003
C00005317,MEM0000003
C00005318,MEM0000003
C00005319,MEM0000004
C00005320,MEM0000001
C00005321,MEM0000001
C00005322,MEM0000001
C00005323,MEM0000001
C00005324,MEM0000003
C00005325,MEM0000004
C00005326,MEM0000003
C00005327,MEM0000003
C00005328,MEM0000003
C00005329,MEM0000002
C00005330,MEM0000002
C00005331,MEM0000001
C00005332,MEM0000001
C00005333,MEM0000001
C00005334,MEM0000003
C00005335,MEM0000003
C00005336,MEM0000002
C00005337,MEM0000004
C00005338,MEM0000002
C00005339,MEM0000003
C00005340,MEM0000002
C00005341,MEM0000003
C00005342,MEM0000004
C00005343,MEM0000001
C00005344,MEM0000001
C00005345,MEM0000003
C00005346,MEM0000002
C00005347,MEM0000003
C00005348,MEM0000002
C00005349,MEM0000003
C00005350,MEM0000003
C00005351,MEM0000003
C00005352,MEM0000001
C00005353,MEM0000002
C00005354,MEM0000004
C00005355,MEM0000004
C00005356,MEM0000004
C00005357,MEM0000001
C00005358,MEM0000004
C00005359,MEM0000002
C00005360,MEM0000003
C00005361,MEM0000003
C00005362,MEM0000002
C00005363,MEM0000004
C00005364,MEM0000004
C00005365,MEM0000004
C00005366,MEM0000004
C00005367,MEM0000001
C00005368,MEM0000001
C00005369,MEM0000003
C00005370,MEM0000001
C00005371,MEM0000004
C00005372,MEM0000004
C00005373,MEM0000001
C00005374,MEM0000004
C00005375,MEM0000002
C00005376,MEM0000002
C00005377,MEM0000001
C00005378,MEM0000001
C00005379,MEM0000001
C00005380,MEM0000004
C00005381,MEM0000004
C00005382,MEM0000001
C00005383,MEM0000004
C00005384,MEM0000002
C00005385,MEM0000003
C00005386,MEM0000002
C00005387,MEM0000002
C00005388,MEM0000003
C00005389,MEM0000002
C00005390,MEM0000003
C00005391,MEM0000003
C00005392,MEM0000001
C00005393,MEM0000001
C00005394,MEM0000003
C00005395,MEM0000004
C00005396,MEM0000004
C00005397,MEM0000004
C00005398,MEM0000001
C00005399,MEM0000004
C00005400,MEM0000004
C00005401,MEM0000004
C00005402,MEM0000001
C00005403,MEM0000002
C00005404,MEM0000002
C00005405,MEM0000002
C00005406,MEM0000003
C00005407,MEM0000002
C00005408,MEM0000002
C00005409,MEM0000002
C00005410,MEM0000001
C00005411,MEM0000003
C00005412,MEM0000002
C00005413,MEM0000001
C00005414,MEM0000004
C00005415,MEM0000003
C00005416,MEM0000004
C00005417,MEM0000004
C00005418,MEM0000001
C00005419,MEM0000003
C00005420,MEM0000002
C00005421,MEM0000001
C00005422,MEM0000001
C00005423,MEM0000003
C00005424,MEM0000002
C00005425,MEM0000003
C00005426,MEM0000003
C00005427,MEM0000001
C00005428,MEM0000003
C00005429,MEM0000002
C00005430,MEM0000001
C00005431,MEM0000002
C00005432,MEM0000002
C00005433,MEM0000002
C00005434,MEM0000002
C00005435,MEM0000003
C00005436,MEM0000001
C00005437,MEM0000004
C00005438,MEM0000003
C00005439,MEM0000003
C00005440,MEM0000003
C00005441,MEM0000002
C00005442,MEM0000004
C00005443,MEM0000001
C00005444,MEM0000002
C00005445,MEM0000001
C00005446,MEM0000001
C00005447,MEM0000001
C00005448,MEM0000002
C00005449,MEM0000002
C00005450,MEM0000004
C00005451,MEM0000003
C00005452,MEM0000004
C00005453,MEM0000002
C00005454,MEM0000002
C00005455,MEM0000002
C00005456,MEM0000004
C00005457,MEM0000002
C00005458,MEM0000002
C00005459,MEM0000002
C00005460,MEM0000003
C00005461,MEM0000003
C00005462,MEM0000003
C00005463,MEM0000001
C00005464,MEM0000002
C00005465,MEM0000001
C00005466,MEM0000002
C00005467,MEM0000002
C00005468,MEM0000001
C00005469,MEM0000002
C00005470,MEM0000002
C00005471,MEM0000004
C00005472,MEM0000002
C00005473,MEM0000001
C00005474,MEM0000004
C00005475,MEM0000001
C00005476,MEM0000001
C00005477,MEM0000004
C00005478,MEM0000004
C00005479,MEM0000003
C00005480,MEM0000003
C00005481,MEM0000002
C00005482,MEM0000004
C00005483,MEM0000004
C00005484,MEM0000003
C00005485,MEM0000004
C00005486,MEM0000003
C00005487,MEM0000001
C00005488,MEM0000001
C00005489,MEM0000002
C00005490,MEM0000002
C00005491,MEM0000003
C00005492,MEM0000003
C00005493,MEM0000002
C00005494,MEM0000002
C00005495,MEM0000004
C00005496,MEM0000003
C00005497,MEM0000002
C00005498,MEM0000002
C00005499,MEM0000004
C00005500,MEM0000004
C00005501,MEM0000002
C00005502,MEM0000001
C00005503,MEM0000004
C00005504,MEM0000004
C00005505,MEM0000002
C00005506,MEM0000002
C00005507,MEM0000002
C00005508,MEM0000001
C00005509,MEM0000003
C00005510,MEM0000003
C00005511,MEM0000003
C00005512,MEM0000003
C00005513,MEM0000003
C00005514,MEM0000001
C00005515,MEM0000002
C00005516,MEM0000002
C00005517,MEM0000002
C00005518,MEM0000001
C00005519,MEM0000002
C00005520,MEM0000002
C00005521,MEM0000001
C00005522,MEM0000001
C00005523,MEM0000002
C00005524,MEM0000003
C00005525,MEM0000001
C00005526,MEM0000001
C00005527,MEM0000002
C00005528,MEM0000001
C00005529,MEM0000003
C00005530,MEM0000001
C00005531,MEM0000003
C00005532,MEM0000003
C00005533,MEM0000001
C00005534,MEM0000001
C00005535,MEM0000003
C00005536,MEM0000003
C00005537,MEM0000001
C00005538,MEM0000001
C00005539,MEM0000001
C00005540,MEM0000003
C00005541,MEM0000001
C00005542,MEM0000003
C00005543,MEM0000002
C00005544,MEM0000002
C00005545,MEM0000003
C00005546,MEM0000003
C00005547,MEM0000003
C00005548,MEM0000001
C00005549,MEM0000004
C00005550,MEM0000002
C00005551,MEM0000004
C00005552,MEM0000004
C00005553,MEM0000001
C00005554,MEM0000004
C00005555,MEM0000004
C00005556,MEM0000004
C00005557,MEM0000003
C00005558,MEM0000002
C00005559,MEM0000003
C00005560,MEM0000001
C00005561,MEM0000001
C00005562,MEM0000001
C00005563,MEM0000003
C00005564,MEM0000001
C00005565,MEM0000004
C00005566,MEM0000003
C00005567,MEM0000002
C00005568,MEM0000004
C00005569,MEM0000004
C00005570,MEM0000003
C00005571,MEM0000004
C00005572,MEM0000003
C00005573,MEM0000001
C00005574,MEM0000003
C00005575,MEM0000003
C00005576,MEM0000002
C00005577,MEM0000004
C00005578,MEM0000001
C00005579,MEM0000001
C00005580,MEM0000001
C00005581,MEM0000001
C00005582,MEM0000004
C00005583,MEM0000003
C00005584,MEM0000001
C00005585,MEM0000003
C00005586,MEM0000002
C00005587,MEM0000001
C00005588,MEM0000001
C00005589,MEM0000004
C00005590,MEM0000001
C00005591,MEM0000001
C00005592,MEM0000002
C00005593,MEM0000003
C00005594,MEM0000001
C00005595,MEM0000003
C00005596,MEM0000002
C00005597,MEM0000004
C00005598,MEM0000001
C00005599,MEM0000003
C00005600,MEM0000002
C00005601,MEM0000003
C00005602,MEM0000003
C00005603,MEM0000001
C00005604,MEM0000001
C00005605,MEM0000004
C00005606,MEM0000004
C00005607,MEM0000001
C00005608,MEM0000003
C00005609,MEM0000002
C00005610,MEM0000003
C00005611,MEM0000003
C00005612,MEM0000004
C00005613,MEM0000004
C00005614,MEM0000002
C00005615,MEM0000003
C00005616,MEM0000003
C00005617,MEM0000002
C00005618,MEM0000004
C00005619,MEM0000002
C00005620,MEM0000003
C00005621,MEM0000001
C00005622,MEM0000004
C00005623,MEM0000002
C00005624,MEM0000002
C00005625,MEM0000001
C00005626,MEM0000001
C00005627,MEM0000004
C00005628,MEM0000002
C00005629,MEM0000004
C00005630,MEM0000003
C00005631,MEM0000004
C00005632,MEM0000003
C00005633,MEM0000004
C00005634,MEM0000002
C00005635,MEM0000002
C00005636,MEM0000002
C00005637,MEM0000003
C00005638,MEM0000001
C00005639,MEM0000002
C00005640,MEM0000004
C00005641,MEM0000003
C00005642,MEM0000001
C00005643,MEM0000002
C00005644,MEM0000003
C00005645,MEM0000003
C00005646,MEM0000001
C00005647,MEM0000001
C00005648,MEM0000003
C00005649,MEM0000001
C00005650,MEM0000004
C00005651,MEM0000001
C00005652,MEM0000003
C00005653,MEM0000002
C00005654,MEM0000004
C00005655,MEM0000004
C00005656,MEM0000003
C00005657,MEM0000004
C00005658,MEM0000002
C00005659,MEM0000004
C00005660,MEM0000002
C00005661,MEM0000002
C00005662,MEM0000002
C00005663,MEM0000001
C00005664,MEM0000004
C00005665,MEM0000002
C00005666,MEM0000003
C00005667,MEM0000001
C00005668,MEM0000004
C00005669,MEM0000003
C00005670,MEM0000004
C00005671,MEM0000003
C00005672,MEM0000003
C00005673,MEM0000004
C00005674,MEM0000004
C00005675,MEM0000003
C00005676,MEM0000001
C00005677,MEM0000003
C00005678,MEM0000002
C00005679,MEM0000004
C00005680,MEM0000003
C00005681,MEM0000002
C00005682,MEM0000004
C00005683,MEM0000001
C00005684,MEM0000002
C00005685,MEM0000002
C00005686,MEM0000001
C00005687,MEM0000001
C00005688,MEM0000002
C00005689,MEM0000002
C00005690,MEM0000001
C00005691,MEM0000004
C00005692,MEM0000003
C00005693,MEM0000004
C00005694,MEM0000001
C00005695,MEM0000003
C00005696,MEM0000004
C00005697,MEM0000001
C00005698,MEM0000001
C00005699,MEM0000003
C00005700,MEM0000004
C00005701,MEM0000003
C00005702,MEM0000003
C00005703,MEM0000002
C00005704,MEM0000001
C00005705,MEM0000001
C00005706,MEM0000001
C00005707,MEM0000001
C00005708,MEM0000004
C00005709,MEM0000001
C00005710,MEM0000002
C00005711,MEM0000001
C00005712,MEM0000004
C00005713,MEM0000003
C00005714,MEM0000003
C00005715,MEM0000001
C00005716,MEM0000003
C00005717,MEM0000002
C00005718,MEM0000004
C00005719,MEM0000001
C00005720,MEM0000004
C00005721,MEM0000004
C00005722,MEM0000002
C00005723,MEM0000002
C00005724,MEM0000001
C00005725,MEM0000001
C00005726,MEM0000001
C00005727,MEM0000004
C00005728,MEM0000001
C00005729,MEM0000001
C00005730,MEM0000003
C00005731,MEM0000002
C00005732,MEM0000003
C00005733,MEM0000004
C00005734,MEM0000003
C00005735,MEM0000001
C00005736,MEM0000003
C00005737,MEM0000003
C00005738,MEM0000001
C00005739,MEM0000002
C00005740,MEM0000001
C00005741,MEM0000003
C00005742,MEM0000002
C00005743,MEM0000001
C00005744,MEM0000002
C00005745,MEM0000001
C00005746,MEM0000003
C00005747,MEM0000004
C00005748,MEM0000002
C00005749,MEM0000003
C00005750,MEM0000003
C00005751,MEM0000001
C00005752,MEM0000001
C00005753,MEM0000002
C00005754,MEM0000004
C00005755,MEM0000002
C00005756,MEM0000004
C00005757,MEM0000001
C00005758,MEM0000004
C00005759,MEM0000002
C00005760,MEM0000002
C00005761,MEM0000002
C00005762,MEM0000004
C00005763,MEM0000004
C00005764,MEM0000004
C00005765,MEM0000004
C00005766,MEM0000004
C00005767,MEM0000001
C00005768,MEM0000003
C00005769,MEM0000002
C00005770,MEM0000003
C00005771,MEM0000004
C00005772,MEM0000002
C00005773,MEM0000002
C00005774,MEM0000002
C00005775,MEM0000003
C00005776,MEM0000002
C00005777,MEM0000004
C00005778,MEM0000001
C00005779,MEM0000004
C00005780,MEM0000001
C00005781,MEM0000004
C00005782,MEM0000003
C00005783,MEM0000004
C00005784,MEM0000003
C00005785,MEM0000003
C00005786,MEM0000002
C00005787,MEM0000004
C00005788,MEM0000001
C00005789,MEM0000001
C00005790,MEM0000003
