id,colaborador_id,usuario_id,tipocolaborador_id
UC0004861,CL0004861,US0004861,TP00003
UC0004862,CL0004862,US0004862,TP00001
UC0004863,CL0004863,US0004863,TP00002
UC0004864,CL0004864,US0004864,TP00003
UC0004865,CL0004865,US0004865,TP00001
UC0004866,CL0004866,US0004866,TP00001
UC0004867,CL0004867,US0004867,TP00002
UC0004868,CL0004868,US0004868,TP00001
UC0004869,CL0004869,US0004869,TP00002
UC0004870,CL0004870,US0004870,TP00003
UC0004871,CL0004871,US0004871,TP00002
UC0004872,CL0004872,US0004872,TP00003
UC0004873,CL0004873,US0004873,TP00003
UC0004874,CL0004874,US0004874,TP00002
UC0004875,CL0004875,US0004875,TP00001
UC0004876,CL0004876,US0004876,TP00003
UC0004877,CL0004877,US0004877,TP00002
UC0004878,CL0004878,US0004878,TP00001
UC0004879,CL0004879,US0004879,TP00001
UC0004880,CL0004880,US0004880,TP00002
UC0004881,CL0004881,US0004881,TP00003
UC0004882,CL0004882,US0004882,TP00002
UC0004883,CL0004883,US0004883,TP00003
UC0004884,CL0004884,US0004884,TP00001
UC0004885,CL0004885,US0004885,TP00003
UC0004886,CL0004886,US0004886,TP00003
UC0004887,CL0004887,US0004887,TP00001
UC0004888,CL0004888,US0004888,TP00002
UC0004889,CL0004889,US0004889,TP00001
UC0004890,CL0004890,US0004890,TP00003
UC0004891,CL0004891,US0004891,TP00001
UC0004892,CL0004892,US0004892,TP00003
UC0004893,CL0004893,US0004893,TP00001
UC0004894,CL0004894,US0004894,TP00003
UC0004895,CL0004895,US0004895,TP00001
UC0004896,CL0004896,US0004896,TP00001
UC0004897,CL0004897,US0004897,TP00001
UC0004898,CL0004898,US0004898,TP00003
UC0004899,CL0004899,US0004899,TP00001
UC0004900,CL0004900,US0004900,TP00002
UC0004901,CL0004901,US0004901,TP00001
UC0004902,CL0004902,US0004902,TP00001
UC0004903,CL0004903,US0004903,TP00003
UC0004904,CL0004904,US0004904,TP00003
UC0004905,CL0004905,US0004905,TP00001
UC0004906,CL0004906,US0004906,TP00001
UC0004907,CL0004907,US0004907,TP00003
UC0004908,CL0004908,US0004908,TP00003
UC0004909,CL0004909,US0004909,TP00003
UC0004910,CL0004910,US0004910,TP00003
UC0004911,CL0004911,US0004911,TP00001
UC0004912,CL0004912,US0004912,TP00003
UC0004913,CL0004913,US0004913,TP00003
UC0004914,CL0004914,US0004914,TP00001
UC0004915,CL0004915,US0004915,TP00002
UC0004916,CL0004916,US0004916,TP00003
UC0004917,CL0004917,US0004917,TP00001
UC0004918,CL0004918,US0004918,TP00003
UC0004919,CL0004919,US0004919,TP00001
UC0004920,CL0004920,US0004920,TP00003
UC0004921,CL0004921,US0004921,TP00001
UC0004922,CL0004922,US0004922,TP00001
UC0004923,CL0004923,US0004923,TP00002
UC0004924,CL0004924,US0004924,TP00002
UC0004925,CL0004925,US0004925,TP00001
UC0004926,CL0004926,US0004926,TP00003
UC0004927,CL0004927,US0004927,TP00001
UC0004928,CL0004928,US0004928,TP00001
UC0004929,CL0004929,US0004929,TP00003
UC0004930,CL0004930,US0004930,TP00002
UC0004931,CL0004931,US0004931,TP00001
UC0004932,CL0004932,US0004932,TP00002
UC0004933,CL0004933,US0004933,TP00003
UC0004934,CL0004934,US0004934,TP00002
UC0004935,CL0004935,US0004935,TP00001
UC0004936,CL0004936,US0004936,TP00002
UC0004937,CL0004937,US0004937,TP00001
UC0004938,CL0004938,US0004938,TP00002
UC0004939,CL0004939,US0004939,TP00001
UC0004940,CL0004940,US0004940,TP00003
UC0004941,CL0004941,US0004941,TP00003
UC0004942,CL0004942,US0004942,TP00001
UC0004943,CL0004943,US0004943,TP00001
UC0004944,CL0004944,US0004944,TP00002
UC0004945,CL0004945,US0004945,TP00003
UC0004946,CL0004946,US0004946,TP00001
UC0004947,CL0004947,US0004947,TP00002
UC0004948,CL0004948,US0004948,TP00002
UC0004949,CL0004949,US0004949,TP00002
UC0004950,CL0004950,US0004950,TP00001
UC0004951,CL0004951,US0004951,TP00001
UC0004952,CL0004952,US0004952,TP00002
UC0004953,CL0004953,US0004953,TP00003
UC0004954,CL0004954,US0004954,TP00002
UC0004955,CL0004955,US0004955,TP00001
UC0004956,CL0004956,US0004956,TP00002
UC0004957,CL0004957,US0004957,TP00003
UC0004958,CL0004958,US0004958,TP00002
UC0004959,CL0004959,US0004959,TP00001
UC0004960,CL0004960,US0004960,TP00001
UC0004961,CL0004961,US0004961,TP00003
UC0004962,CL0004962,US0004962,TP00001
UC0004963,CL0004963,US0004963,TP00001
UC0004964,CL0004964,US0004964,TP00003
UC0004965,CL0004965,US0004965,TP00001
UC0004966,CL0004966,US0004966,TP00002
UC0004967,CL0004967,US0004967,TP00002
UC0004968,CL0004968,US0004968,TP00003
UC0004969,CL0004969,US0004969,TP00003
UC0004970,CL0004970,US0004970,TP00001
UC0004971,CL0004971,US0004971,TP00001
UC0004972,CL0004972,US0004972,TP00001
UC0004973,CL0004973,US0004973,TP00003
UC0004974,CL0004974,US0004974,TP00001
UC0004975,CL0004975,US0004975,TP00001
UC0004976,CL0004976,US0004976,TP00002
UC0004977,CL0004977,US0004977,TP00001
UC0004978,CL0004978,US0004978,TP00002
UC0004979,CL0004979,US0004979,TP00001
UC0004980,CL0004980,US0004980,TP00003
UC0004981,CL0004981,US0004981,TP00001
UC0004982,CL0004982,US0004982,TP00001
UC0004983,CL0004983,US0004983,TP00003
UC0004984,CL0004984,US0004984,TP00001
UC0004985,CL0004985,US0004985,TP00003
UC0004986,CL0004986,US0004986,TP00002
UC0004987,CL0004987,US0004987,TP00001
UC0004988,CL0004988,US0004988,TP00001
UC0004989,CL0004989,US0004989,TP00003
UC0004990,CL0004990,US0004990,TP00003
UC0004991,CL0004991,US0004991,TP00003
UC0004992,CL0004992,US0004992,TP00001
UC0004993,CL0004993,US0004993,TP00003
UC0004994,CL0004994,US0004994,TP00002
UC0004995,CL0004995,US0004995,TP00001
UC0004996,CL0004996,US0004996,TP00003
UC0004997,CL0004997,US0004997,TP00001
UC0004998,CL0004998,US0004998,TP00003
UC0004999,CL0004999,US0004999,TP00002
UC0005000,CL0005000,US0005000,TP00003
UC0005001,CL0005001,US0005001,TP00001
UC0005002,CL0005002,US0005002,TP00003
UC0005003,CL0005003,US0005003,TP00001
UC0005004,CL0005004,US0005004,TP00001
UC0005005,CL0005005,US0005005,TP00003
UC0005006,CL0005006,US0005006,TP00003
UC0005007,CL0005007,US0005007,TP00003
UC0005008,CL0005008,US0005008,TP00003
UC0005009,CL0005009,US0005009,TP00001
UC0005010,CL0005010,US0005010,TP00003
UC0005011,CL0005011,US0005011,TP00003
UC0005012,CL0005012,US0005012,TP00002
UC0005013,CL0005013,US0005013,TP00003
UC0005014,CL0005014,US0005014,TP00002
UC0005015,CL0005015,US0005015,TP00001
UC0005016,CL0005016,US0005016,TP00003
UC0005017,CL0005017,US0005017,TP00002
UC0005018,CL0005018,US0005018,TP00003
UC0005019,CL0005019,US0005019,TP00002
UC0005020,CL0005020,US0005020,TP00001
UC0005021,CL0005021,US0005021,TP00002
UC0005022,CL0005022,US0005022,TP00003
UC0005023,CL0005023,US0005023,TP00001
UC0005024,CL0005024,US0005024,TP00001
UC0005025,CL0005025,US0005025,TP00002
UC0005026,CL0005026,US0005026,TP00003
UC0005027,CL0005027,US0005027,TP00003
UC0005028,CL0005028,US0005028,TP00003
UC0005029,CL0005029,US0005029,TP00003
UC0005030,CL0005030,US0005030,TP00002
UC0005031,CL0005031,US0005031,TP00003
UC0005032,CL0005032,US0005032,TP00002
UC0005033,CL0005033,US0005033,TP00002
UC0005034,CL0005034,US0005034,TP00002
UC0005035,CL0005035,US0005035,TP00002
UC0005036,CL0005036,US0005036,TP00003
UC0005037,CL0005037,US0005037,TP00003
UC0005038,CL0005038,US0005038,TP00001
UC0005039,CL0005039,US0005039,TP00001
UC0005040,CL0005040,US0005040,TP00002
UC0005041,CL0005041,US0005041,TP00002
UC0005042,CL0005042,US0005042,TP00003
UC0005043,CL0005043,US0005043,TP00003
UC0005044,CL0005044,US0005044,TP00002
UC0005045,CL0005045,US0005045,TP00002
UC0005046,CL0005046,US0005046,TP00001
UC0005047,CL0005047,US0005047,TP00001
UC0005048,CL0005048,US0005048,TP00003
UC0005049,CL0005049,US0005049,TP00002
UC0005050,CL0005050,US0005050,TP00003
UC0005051,CL0005051,US0005051,TP00003
UC0005052,CL0005052,US0005052,TP00001
UC0005053,CL0005053,US0005053,TP00001
UC0005054,CL0005054,US0005054,TP00002
UC0005055,CL0005055,US0005055,TP00001
UC0005056,CL0005056,US0005056,TP00003
UC0005057,CL0005057,US0005057,TP00002
UC0005058,CL0005058,US0005058,TP00002
UC0005059,CL0005059,US0005059,TP00003
UC0005060,CL0005060,US0005060,TP00003
UC0005061,CL0005061,US0005061,TP00003
UC0005062,CL0005062,US0005062,TP00001
UC0005063,CL0005063,US0005063,TP00002
UC0005064,CL0005064,US0005064,TP00001
UC0005065,CL0005065,US0005065,TP00003
UC0005066,CL0005066,US0005066,TP00001
UC0005067,CL0005067,US0005067,TP00001
UC0005068,CL0005068,US0005068,TP00001
UC0005069,CL0005069,US0005069,TP00002
UC0005070,CL0005070,US0005070,TP00003
UC0005071,CL0005071,US0005071,TP00001
UC0005072,CL0005072,US0005072,TP00001
UC0005073,CL0005073,US0005073,TP00002
UC0005074,CL0005074,US0005074,TP00002
UC0005075,CL0005075,US0005075,TP00001
UC0005076,CL0005076,US0005076,TP00003
UC0005077,CL0005077,US0005077,TP00001
UC0005078,CL0005078,US0005078,TP00001
UC0005079,CL0005079,US0005079,TP00001
UC0005080,CL0005080,US0005080,TP00001
UC0005081,CL0005081,US0005081,TP00003
UC0005082,CL0005082,US0005082,TP00003
UC0005083,CL0005083,US0005083,TP00002
UC0005084,CL0005084,US0005084,TP00003
UC0005085,CL0005085,US0005085,TP00002
UC0005086,CL0005086,US0005086,TP00001
UC0005087,CL0005087,US0005087,TP00003
UC0005088,CL0005088,US0005088,TP00003
UC0005089,CL0005089,US0005089,TP00002
UC0005090,CL0005090,US0005090,TP00003
UC0005091,CL0005091,US0005091,TP00002
UC0005092,CL0005092,US0005092,TP00001
UC0005093,CL0005093,US0005093,TP00002
UC0005094,CL0005094,US0005094,TP00002
UC0005095,CL0005095,US0005095,TP00003
UC0005096,CL0005096,US0005096,TP00002
UC0005097,CL0005097,US0005097,TP00002
UC0005098,CL0005098,US0005098,TP00001
UC0005099,CL0005099,US0005099,TP00003
UC0005100,CL0005100,US0005100,TP00002
UC0005101,CL0005101,US0005101,TP00003
UC0005102,CL0005102,US0005102,TP00002
UC0005103,CL0005103,US0005103,TP00001
UC0005104,CL0005104,US0005104,TP00001
UC0005105,CL0005105,US0005105,TP00002
UC0005106,CL0005106,US0005106,TP00002
UC0005107,CL0005107,US0005107,TP00001
UC0005108,CL0005108,US0005108,TP00001
UC0005109,CL0005109,US0005109,TP00002
UC0005110,CL0005110,US0005110,TP00001
UC0005111,CL0005111,US0005111,TP00001
UC0005112,CL0005112,US0005112,TP00003
UC0005113,CL0005113,US0005113,TP00003
UC0005114,CL0005114,US0005114,TP00003
UC0005115,CL0005115,US0005115,TP00001
UC0005116,CL0005116,US0005116,TP00001
UC0005117,CL0005117,US0005117,TP00002
UC0005118,CL0005118,US0005118,TP00003
UC0005119,CL0005119,US0005119,TP00003
UC0005120,CL0005120,US0005120,TP00002
UC0005121,CL0005121,US0005121,TP00002
UC0005122,CL0005122,US0005122,TP00003
UC0005123,CL0005123,US0005123,TP00002
UC0005124,CL0005124,US0005124,TP00003
UC0005125,CL0005125,US0005125,TP00003
UC0005126,CL0005126,US0005126,TP00003
UC0005127,CL0005127,US0005127,TP00002
UC0005128,CL0005128,US0005128,TP00003
UC0005129,CL0005129,US0005129,TP00002
UC0005130,CL0005130,US0005130,TP00002
UC0005131,CL0005131,US0005131,TP00003
UC0005132,CL0005132,US0005132,TP00003
UC0005133,CL0005133,US0005133,TP00003
UC0005134,CL0005134,US0005134,TP00003
UC0005135,CL0005135,US0005135,TP00001
UC0005136,CL0005136,US0005136,TP00002
UC0005137,CL0005137,US0005137,TP00003
UC0005138,CL0005138,US0005138,TP00003
UC0005139,CL0005139,US0005139,TP00003
UC0005140,CL0005140,US0005140,TP00002
UC0005141,CL0005141,US0005141,TP00003
UC0005142,CL0005142,US0005142,TP00001
UC0005143,CL0005143,US0005143,TP00002
UC0005144,CL0005144,US0005144,TP00002
UC0005145,CL0005145,US0005145,TP00001
UC0005146,CL0005146,US0005146,TP00001
UC0005147,CL0005147,US0005147,TP00001
UC0005148,CL0005148,US0005148,TP00001
UC0005149,CL0005149,US0005149,TP00002
UC0005150,CL0005150,US0005150,TP00002
UC0005151,CL0005151,US0005151,TP00003
UC0005152,CL0005152,US0005152,TP00002
UC0005153,CL0005153,US0005153,TP00002
UC0005154,CL0005154,US0005154,TP00001
UC0005155,CL0005155,US0005155,TP00002
UC0005156,CL0005156,US0005156,TP00003
UC0005157,CL0005157,US0005157,TP00002
UC0005158,CL0005158,US0005158,TP00001
UC0005159,CL0005159,US0005159,TP00003
UC0005160,CL0005160,US0005160,TP00001
UC0005161,CL0005161,US0005161,TP00001
UC0005162,CL0005162,US0005162,TP00003
UC0005163,CL0005163,US0005163,TP00001
UC0005164,CL0005164,US0005164,TP00003
UC0005165,CL0005165,US0005165,TP00002
UC0005166,CL0005166,US0005166,TP00002
UC0005167,CL0005167,US0005167,TP00001
UC0005168,CL0005168,US0005168,TP00003
UC0005169,CL0005169,US0005169,TP00002
UC0005170,CL0005170,US0005170,TP00001
UC0005171,CL0005171,US0005171,TP00002
UC0005172,CL0005172,US0005172,TP00002
UC0005173,CL0005173,US0005173,TP00002
UC0005174,CL0005174,US0005174,TP00002
UC0005175,CL0005175,US0005175,TP00003
UC0005176,CL0005176,US0005176,TP00002
UC0005177,CL0005177,US0005177,TP00001
UC0005178,CL0005178,US0005178,TP00002
UC0005179,CL0005179,US0005179,TP00001
UC0005180,CL0005180,US0005180,TP00003
UC0005181,CL0005181,US0005181,TP00003
UC0005182,CL0005182,US0005182,TP00001
UC0005183,CL0005183,US0005183,TP00002
UC0005184,CL0005184,US0005184,TP00002
UC0005185,CL0005185,US0005185,TP00001
UC0005186,CL0005186,US0005186,TP00003
UC0005187,CL0005187,US0005187,TP00001
UC0005188,CL0005188,US0005188,TP00002
UC0005189,CL0005189,US0005189,TP00001
UC0005190,CL0005190,US0005190,TP00002
UC0005191,CL0005191,US0005191,TP00003
UC0005192,CL0005192,US0005192,TP00002
UC0005193,CL0005193,US0005193,TP00001
UC0005194,CL0005194,US0005194,TP00001
UC0005195,CL0005195,US0005195,TP00003
UC0005196,CL0005196,US0005196,TP00001
UC0005197,CL0005197,US0005197,TP00003
UC0005198,CL0005198,US0005198,TP00002
UC0005199,CL0005199,US0005199,TP00001
UC0005200,CL0005200,US0005200,TP00001
UC0005201,CL0005201,US0005201,TP00001
UC0005202,CL0005202,US0005202,TP00001
UC0005203,CL0005203,US0005203,TP00003
UC0005204,CL0005204,US0005204,TP00002
UC0005205,CL0005205,US0005205,TP00001
UC0005206,CL0005206,US0005206,TP00001
UC0005207,CL0005207,US0005207,TP00001
UC0005208,CL0005208,US0005208,TP00003
UC0005209,CL0005209,US0005209,TP00002
UC0005210,CL0005210,US0005210,TP00002
UC0005211,CL0005211,US0005211,TP00001
UC0005212,CL0005212,US0005212,TP00002
UC0005213,CL0005213,US0005213,TP00003
UC0005214,CL0005214,US0005214,TP00001
UC0005215,CL0005215,US0005215,TP00002
UC0005216,CL0005216,US0005216,TP00003
UC0005217,CL0005217,US0005217,TP00001
UC0005218,CL0005218,US0005218,TP00002
UC0005219,CL0005219,US0005219,TP00003
UC0005220,CL0005220,US0005220,TP00002
UC0005221,CL0005221,US0005221,TP00002
UC0005222,CL0005222,US0005222,TP00002
UC0005223,CL0005223,US0005223,TP00003
UC0005224,CL0005224,US0005224,TP00002
UC0005225,CL0005225,US0005225,TP00003
UC0005226,CL0005226,US0005226,TP00003
UC0005227,CL0005227,US0005227,TP00001
UC0005228,CL0005228,US0005228,TP00002
UC0005229,CL0005229,US0005229,TP00003
UC0005230,CL0005230,US0005230,TP00001
UC0005231,CL0005231,US0005231,TP00002
UC0005232,CL0005232,US0005232,TP00002
UC0005233,CL0005233,US0005233,TP00002
UC0005234,CL0005234,US0005234,TP00003
UC0005235,CL0005235,US0005235,TP00001
UC0005236,CL0005236,US0005236,TP00002
UC0005237,CL0005237,US0005237,TP00001
UC0005238,CL0005238,US0005238,TP00003
UC0005239,CL0005239,US0005239,TP00001
UC0005240,CL0005240,US0005240,TP00002
UC0005241,CL0005241,US0005241,TP00001
UC0005242,CL0005242,US0005242,TP00002
UC0005243,CL0005243,US0005243,TP00002
UC0005244,CL0005244,US0005244,TP00002
UC0005245,CL0005245,US0005245,TP00002
UC0005246,CL0005246,US0005246,TP00002
UC0005247,CL0005247,US0005247,TP00002
UC0005248,CL0005248,US0005248,TP00001
UC0005249,CL0005249,US0005249,TP00002
UC0005250,CL0005250,US0005250,TP00001
UC0005251,CL0005251,US0005251,TP00001
UC0005252,CL0005252,US0005252,TP00001
UC0005253,CL0005253,US0005253,TP00003
UC0005254,CL0005254,US0005254,TP00002
UC0005255,CL0005255,US0005255,TP00002
UC0005256,CL0005256,US0005256,TP00003
UC0005257,CL0005257,US0005257,TP00002
UC0005258,CL0005258,US0005258,TP00001
UC0005259,CL0005259,US0005259,TP00002
UC0005260,CL0005260,US0005260,TP00003
UC0005261,CL0005261,US0005261,TP00001
UC0005262,CL0005262,US0005262,TP00001
UC0005263,CL0005263,US0005263,TP00003
UC0005264,CL0005264,US0005264,TP00002
UC0005265,CL0005265,US0005265,TP00002
UC0005266,CL0005266,US0005266,TP00002
UC0005267,CL0005267,US0005267,TP00001
UC0005268,CL0005268,US0005268,TP00003
UC0005269,CL0005269,US0005269,TP00002
UC0005270,CL0005270,US0005270,TP00002
UC0005271,CL0005271,US0005271,TP00003
UC0005272,CL0005272,US0005272,TP00002
UC0005273,CL0005273,US0005273,TP00002
UC0005274,CL0005274,US0005274,TP00003
UC0005275,CL0005275,US0005275,TP00001
UC0005276,CL0005276,US0005276,TP00001
UC0005277,CL0005277,US0005277,TP00003
UC0005278,CL0005278,US0005278,TP00003
UC0005279,CL0005279,US0005279,TP00003
UC0005280,CL0005280,US0005280,TP00003
UC0005281,CL0005281,US0005281,TP00003
UC0005282,CL0005282,US0005282,TP00003
UC0005283,CL0005283,US0005283,TP00001
UC0005284,CL0005284,US0005284,TP00003
UC0005285,CL0005285,US0005285,TP00002
UC0005286,CL0005286,US0005286,TP00002
UC0005287,CL0005287,US0005287,TP00003
UC0005288,CL0005288,US0005288,TP00003
UC0005289,CL0005289,US0005289,TP00002
UC0005290,CL0005290,US0005290,TP00001
UC0005291,CL0005291,US0005291,TP00001
UC0005292,CL0005292,US0005292,TP00001
UC0005293,CL0005293,US0005293,TP00002
UC0005294,CL0005294,US0005294,TP00002
UC0005295,CL0005295,US0005295,TP00003
UC0005296,CL0005296,US0005296,TP00003
UC0005297,CL0005297,US0005297,TP00003
UC0005298,CL0005298,US0005298,TP00002
UC0005299,CL0005299,US0005299,TP00002
UC0005300,CL0005300,US0005300,TP00001
UC0005301,CL0005301,US0005301,TP00002
UC0005302,CL0005302,US0005302,TP00003
UC0005303,CL0005303,US0005303,TP00002
UC0005304,CL0005304,US0005304,TP00002
UC0005305,CL0005305,US0005305,TP00001
UC0005306,CL0005306,US0005306,TP00003
UC0005307,CL0005307,US0005307,TP00001
UC0005308,CL0005308,US0005308,TP00002
UC0005309,CL0005309,US0005309,TP00001
UC0005310,CL0005310,US0005310,TP00001
UC0005311,CL0005311,US0005311,TP00001
UC0005312,CL0005312,US0005312,TP00001
UC0005313,CL0005313,US0005313,TP00003
UC0005314,CL0005314,US0005314,TP00002
UC0005315,CL0005315,US0005315,TP00001
UC0005316,CL0005316,US0005316,TP00003
UC0005317,CL0005317,US0005317,TP00003
UC0005318,CL0005318,US0005318,TP00001
UC0005319,CL0005319,US0005319,TP00001
UC0005320,CL0005320,US0005320,TP00002
UC0005321,CL0005321,US0005321,TP00001
UC0005322,CL0005322,US0005322,TP00003
UC0005323,CL0005323,US0005323,TP00002
UC0005324,CL0005324,US0005324,TP00002
UC0005325,CL0005325,US0005325,TP00003
UC0005326,CL0005326,US0005326,TP00002
UC0005327,CL0005327,US0005327,TP00003
UC0005328,CL0005328,US0005328,TP00003
UC0005329,CL0005329,US0005329,TP00002
UC0005330,CL0005330,US0005330,TP00001
UC0005331,CL0005331,US0005331,TP00001
UC0005332,CL0005332,US0005332,TP00001
UC0005333,CL0005333,US0005333,TP00003
UC0005334,CL0005334,US0005334,TP00002
UC0005335,CL0005335,US0005335,TP00001
UC0005336,CL0005336,US0005336,TP00002
UC0005337,CL0005337,US0005337,TP00001
UC0005338,CL0005338,US0005338,TP00003
UC0005339,CL0005339,US0005339,TP00001
UC0005340,CL0005340,US0005340,TP00003
UC0005341,CL0005341,US0005341,TP00003
UC0005342,CL0005342,US0005342,TP00003
UC0005343,CL0005343,US0005343,TP00002
UC0005344,CL0005344,US0005344,TP00002
UC0005345,CL0005345,US0005345,TP00003
UC0005346,CL0005346,US0005346,TP00002
UC0005347,CL0005347,US0005347,TP00003
UC0005348,CL0005348,US0005348,TP00002
UC0005349,CL0005349,US0005349,TP00002
UC0005350,CL0005350,US0005350,TP00003
UC0005351,CL0005351,US0005351,TP00003
UC0005352,CL0005352,US0005352,TP00001
UC0005353,CL0005353,US0005353,TP00002
UC0005354,CL0005354,US0005354,TP00003
UC0005355,CL0005355,US0005355,TP00003
UC0005356,CL0005356,US0005356,TP00002
UC0005357,CL0005357,US0005357,TP00003
UC0005358,CL0005358,US0005358,TP00002
UC0005359,CL0005359,US0005359,TP00003
UC0005360,CL0005360,US0005360,TP00001
UC0005361,CL0005361,US0005361,TP00001
UC0005362,CL0005362,US0005362,TP00001
UC0005363,CL0005363,US0005363,TP00002
UC0005364,CL0005364,US0005364,TP00001
UC0005365,CL0005365,US0005365,TP00002
UC0005366,CL0005366,US0005366,TP00002
UC0005367,CL0005367,US0005367,TP00002
UC0005368,CL0005368,US0005368,TP00001
UC0005369,CL0005369,US0005369,TP00002
UC0005370,CL0005370,US0005370,TP00003
UC0005371,CL0005371,US0005371,TP00002
UC0005372,CL0005372,US0005372,TP00002
UC0005373,CL0005373,US0005373,TP00002
UC0005374,CL0005374,US0005374,TP00002
UC0005375,CL0005375,US0005375,TP00003
UC0005376,CL0005376,US0005376,TP00003
UC0005377,CL0005377,US0005377,TP00002
UC0005378,CL0005378,US0005378,TP00001
UC0005379,CL0005379,US0005379,TP00002
UC0005380,CL0005380,US0005380,TP00003
UC0005381,CL0005381,US0005381,TP00002
UC0005382,CL0005382,US0005382,TP00003
UC0005383,CL0005383,US0005383,TP00003
UC0005384,CL0005384,US0005384,TP00002
UC0005385,CL0005385,US0005385,TP00003
UC0005386,CL0005386,US0005386,TP00002
UC0005387,CL0005387,US0005387,TP00003
UC0005388,CL0005388,US0005388,TP00001
UC0005389,CL0005389,US0005389,TP00003
UC0005390,CL0005390,US0005390,TP00001
UC0005391,CL0005391,US0005391,TP00002
UC0005392,CL0005392,US0005392,TP00003
UC0005393,CL0005393,US0005393,TP00001
UC0005394,CL0005394,US0005394,TP00003
UC0005395,CL0005395,US0005395,TP00003
UC0005396,CL0005396,US0005396,TP00002
UC0005397,CL0005397,US0005397,TP00003
UC0005398,CL0005398,US0005398,TP00001
UC0005399,CL0005399,US0005399,TP00002
UC0005400,CL0005400,US0005400,TP00003
UC0005401,CL0005401,US0005401,TP00002
UC0005402,CL0005402,US0005402,TP00001
UC0005403,CL0005403,US0005403,TP00002
UC0005404,CL0005404,US0005404,TP00002
UC0005405,CL0005405,US0005405,TP00002
UC0005406,CL0005406,US0005406,TP00003
UC0005407,CL0005407,US0005407,TP00002
UC0005408,CL0005408,US0005408,TP00002
UC0005409,CL0005409,US0005409,TP00003
UC0005410,CL0005410,US0005410,TP00002
UC0005411,CL0005411,US0005411,TP00003
UC0005412,CL0005412,US0005412,TP00002
UC0005413,CL0005413,US0005413,TP00002
UC0005414,CL0005414,US0005414,TP00002
UC0005415,CL0005415,US0005415,TP00001
UC0005416,CL0005416,US0005416,TP00002
UC0005417,CL0005417,US0005417,TP00002
UC0005418,CL0005418,US0005418,TP00003
UC0005419,CL0005419,US0005419,TP00003
UC0005420,CL0005420,US0005420,TP00001
UC0005421,CL0005421,US0005421,TP00003
UC0005422,CL0005422,US0005422,TP00003
UC0005423,CL0005423,US0005423,TP00003
UC0005424,CL0005424,US0005424,TP00003
UC0005425,CL0005425,US0005425,TP00003
UC0005426,CL0005426,US0005426,TP00002
UC0005427,CL0005427,US0005427,TP00002
UC0005428,CL0005428,US0005428,TP00001
UC0005429,CL0005429,US0005429,TP00002
UC0005430,CL0005430,US0005430,TP00001
UC0005431,CL0005431,US0005431,TP00002
UC0005432,CL0005432,US0005432,TP00002
UC0005433,CL0005433,US0005433,TP00001
UC0005434,CL0005434,US0005434,TP00001
UC0005435,CL0005435,US0005435,TP00003
UC0005436,CL0005436,US0005436,TP00002
UC0005437,CL0005437,US0005437,TP00002
UC0005438,CL0005438,US0005438,TP00002
UC0005439,CL0005439,US0005439,TP00001
UC0005440,CL0005440,US0005440,TP00003
UC0005441,CL0005441,US0005441,TP00001
UC0005442,CL0005442,US0005442,TP00001
UC0005443,CL0005443,US0005443,TP00003
UC0005444,CL0005444,US0005444,TP00003
UC0005445,CL0005445,US0005445,TP00001
UC0005446,CL0005446,US0005446,TP00003
UC0005447,CL0005447,US0005447,TP00003
UC0005448,CL0005448,US0005448,TP00001
UC0005449,CL0005449,US0005449,TP00003
UC0005450,CL0005450,US0005450,TP00003
UC0005451,CL0005451,US0005451,TP00003
UC0005452,CL0005452,US0005452,TP00003
UC0005453,CL0005453,US0005453,TP00003
UC0005454,CL0005454,US0005454,TP00001
UC0005455,CL0005455,US0005455,TP00001
UC0005456,CL0005456,US0005456,TP00001
UC0005457,CL0005457,US0005457,TP00001
UC0005458,CL0005458,US0005458,TP00002
UC0005459,CL0005459,US0005459,TP00002
UC0005460,CL0005460,US0005460,TP00003
UC0005461,CL0005461,US0005461,TP00001
UC0005462,CL0005462,US0005462,TP00002
UC0005463,CL0005463,US0005463,TP00003
UC0005464,CL0005464,US0005464,TP00002
UC0005465,CL0005465,US0005465,TP00002
UC0005466,CL0005466,US0005466,TP00001
UC0005467,CL0005467,US0005467,TP00003
UC0005468,CL0005468,US0005468,TP00002
UC0005469,CL0005469,US0005469,TP00001
UC0005470,CL0005470,US0005470,TP00002
UC0005471,CL0005471,US0005471,TP00001
UC0005472,CL0005472,US0005472,TP00002
UC0005473,CL0005473,US0005473,TP00003
UC0005474,CL0005474,US0005474,TP00001
UC0005475,CL0005475,US0005475,TP00003
UC0005476,CL0005476,US0005476,TP00002
UC0005477,CL0005477,US0005477,TP00002
UC0005478,CL0005478,US0005478,TP00003
UC0005479,CL0005479,US0005479,TP00001
UC0005480,CL0005480,US0005480,TP00001
UC0005481,CL0005481,US0005481,TP00001
UC0005482,CL0005482,US0005482,TP00002
UC0005483,CL0005483,US0005483,TP00002
UC0005484,CL0005484,US0005484,TP00002
UC0005485,CL0005485,US0005485,TP00002
UC0005486,CL0005486,US0005486,TP00001
UC0005487,CL0005487,US0005487,TP00003
UC0005488,CL0005488,US0005488,TP00003
UC0005489,CL0005489,US0005489,TP00002
UC0005490,CL0005490,US0005490,TP00001
UC0005491,CL0005491,US0005491,TP00003
UC0005492,CL0005492,US0005492,TP00003
UC0005493,CL0005493,US0005493,TP00002
UC0005494,CL0005494,US0005494,TP00002
UC0005495,CL0005495,US0005495,TP00003
